Id,SalePrice
1461,135100.0
1462,143300.0
1463,190400.0
1464,197700.0
1465,174200.0
1466,180000.0
1467,166600.0
1468,161700.0
1469,172700.0
1470,131000.0
1471,200300.0
1472,100400.0
1473,102200.0
1474,143500.0
1475,102900.0
1476,311800.0
1477,229400.0
1478,270400.0
1479,255000.0
1480,511500.0
1481,308000.0
1482,183800.0
1483,160200.0
1484,159900.0
1485,159900.0
1486,192800.0
1487,351200.0
1488,238900.0
1489,182600.0
1490,230900.0
1491,191400.0
1492,103900.0
1493,181400.0
1494,247800.0
1495,279000.0
1496,228500.0
1497,183900.0
1498,143800.0
1499,140600.0
1500,147600.0
1501,183500.0
1502,140700.0
1503,265300.0
1504,228400.0
1505,222500.0
1506,215700.0
1507,283200.0
1508,202300.0
1509,154500.0
1510,159300.0
1511,154700.0
1512,208000.0
1513,147100.0
1514,160800.0
1515,195400.0
1516,162600.0
1517,143200.0
1518,170600.0
1519,224600.0
1520,133500.0
1521,148200.0
1522,188500.0
1523,116600.0
1524,113400.0
1525,120000.0
1526,107800.0
1527,106400.0
1528,128700.0
1529,145300.0
1530,183000.0
1531,150400.0
1532,95300.0
1533,156700.0
1534,117400.0
1535,158400.0
1536,106300.0
1537,99100.0
1538,137100.0
1539,187200.0
1540,140600.0
1541,155900.0
1542,154400.0
1543,176500.0
1544,80900.0
1545,100000.0
1546,125300.0
1547,130600.0
1548,128400.0
1549,128600.0
1550,140500.0
1551,122800.0
1552,173200.0
1553,149100.0
1554,114400.0
1555,177600.0
1556,107600.0
1557,112200.0
1558,104500.0
1559,120000.0
1560,154000.0
1561,155800.0
1562,119400.0
1563,119500.0
1564,184200.0
1565,159400.0
1566,225000.0
1567,94700.0
1568,254400.0
1569,148700.0
1570,129700.0
1571,109500.0
1572,149200.0
1573,210800.0
1574,155400.0
1575,239100.0
1576,270200.0
1577,173000.0
1578,142700.0
1579,141600.0
1580,188600.0
1581,145400.0
1582,113000.0
1583,339400.0
1584,239600.0
1585,136700.0
1586,67000.0
1587,100700.0
1588,147300.0
1589,128000.0
1590,120900.0
1591,94000.0
1592,129600.0
1593,112200.0
1594,142000.0
1595,138300.0
1596,219100.0
1597,209600.0
1598,176000.0
1599,152600.0
1600,157700.0
1601,76500.0
1602,131900.0
1603,99100.0
1604,261800.0
1605,227700.0
1606,158200.0
1607,225700.0
1608,197500.0
1609,163600.0
1610,140400.0
1611,133300.0
1612,188300.0
1613,187800.0
1614,130300.0
1615,91100.0
1616,83000.0
1617,95900.0
1618,112000.0
1619,137700.0
1620,225600.0
1621,142300.0
1622,144500.0
1623,226200.0
1624,241000.0
1625,125100.0
1626,183900.0
1627,197600.0
1628,264100.0
1629,139500.0
1630,381200.0
1631,183200.0
1632,206100.0
1633,147900.0
1634,178300.0
1635,167900.0
1636,149000.0
1637,234900.0
1638,202900.0
1639,182400.0
1640,238600.0
1641,171300.0
1642,212600.0
1643,217300.0
1644,203800.0
1645,228600.0
1646,158900.0
1647,157200.0
1648,138900.0
1649,136800.0
1650,118100.0
1651,121900.0
1652,96300.0
1653,96100.0
1654,140900.0
1655,132800.0
1656,137600.0
1657,138500.0
1658,144300.0
1659,103000.0
1660,141600.0
1661,405100.0
1662,346100.0
1663,359400.0
1664,505700.0
1665,281400.0
1666,320300.0
1667,335800.0
1668,300300.0
1669,245500.0
1670,303200.0
1671,280700.0
1672,451000.0
1673,281200.0
1674,248600.0
1675,192700.0
1676,201100.0
1677,188800.0
1678,502300.0
1679,373400.0
1680,281300.0
1681,211100.0
1682,284500.0
1683,188800.0
1684,169100.0
1685,171600.0
1686,163700.0
1687,150800.0
1688,189000.0
1689,191700.0
1690,178900.0
1691,168300.0
1692,231800.0
1693,148000.0
1694,172900.0
1695,139800.0
1696,278800.0
1697,144000.0
1698,338300.0
1699,283000.0
1700,246500.0
1701,270000.0
1702,263700.0
1703,238500.0
1704,281100.0
1705,211000.0
1706,472700.0
1707,200800.0
1708,199600.0
1709,259400.0
1710,212200.0
1711,237000.0
1712,252000.0
1713,267400.0
1714,208900.0
1715,195400.0
1716,170800.0
1717,153900.0
1718,118100.0
1719,201300.0
1720,213600.0
1721,162600.0
1722,116700.0
1723,154900.0
1724,212000.0
1725,230700.0
1726,180800.0
1727,160000.0
1728,169600.0
1729,153800.0
1730,147400.0
1731,126900.0
1732,147600.0
1733,124600.0
1734,125800.0
1735,128200.0
1736,113400.0
1737,348600.0
1738,210300.0
1739,318500.0
1740,250300.0
1741,204400.0
1742,164900.0
1743,158500.0
1744,290600.0
1745,195300.0
1746,192700.0
1747,208800.0
1748,254900.0
1749,154500.0
1750,139600.0
1751,243400.0
1752,110800.0
1753,171000.0
1754,220000.0
1755,173800.0
1756,115400.0
1757,109600.0
1758,162700.0
1759,167700.0
1760,164800.0
1761,163200.0
1762,191200.0
1763,164300.0
1764,117800.0
1765,191100.0
1766,211500.0
1767,235000.0
1768,141800.0
1769,157300.0
1770,127600.0
1771,119600.0
1772,142200.0
1773,135300.0
1774,215000.0
1775,126200.0
1776,120000.0
1777,103100.0
1778,129400.0
1779,118500.0
1780,165500.0
1781,130600.0
1782,99700.0
1783,154100.0
1784,101300.0
1785,121800.0
1786,152600.0
1787,156100.0
1788,69900.0
1789,104300.0
1790,83500.0
1791,279200.0
1792,166500.0
1793,143500.0
1794,122200.0
1795,129600.0
1796,117300.0
1797,152300.0
1798,116300.0
1799,96000.0
1800,114000.0
1801,135400.0
1802,115900.0
1803,166500.0
1804,143700.0
1805,127500.0
1806,123200.0
1807,161500.0
1808,122100.0
1809,118000.0
1810,142500.0
1811,105300.0
1812,110300.0
1813,118600.0
1814,89300.0
1815,67600.0
1816,88600.0
1817,139500.0
1818,176300.0
1819,135600.0
1820,79400.0
1821,101400.0
1822,151400.0
1823,66500.0
1824,124000.0
1825,133200.0
1826,113000.0
1827,96600.0
1828,132400.0
1829,152500.0
1830,159900.0
1831,137400.0
1832,137700.0
1833,153900.0
1834,132200.0
1835,126800.0
1836,137400.0
1837,95800.0
1838,126200.0
1839,89400.0
1840,124200.0
1841,133700.0
1842,96200.0
1843,150900.0
1844,119400.0
1845,148600.0
1846,153500.0
1847,165600.0
1848,71000.0
1849,116900.0
1850,117500.0
1851,150600.0
1852,124100.0
1853,124100.0
1854,144300.0
1855,123600.0
1856,213500.0
1857,162900.0
1858,152200.0
1859,106900.0
1860,162000.0
1861,106200.0
1862,322300.0
1863,319700.0
1864,319700.0
1865,301800.0
1866,299500.0
1867,233400.0
1868,296600.0
1869,198300.0
1870,211800.0
1871,232400.0
1872,173400.0
1873,243600.0
1874,142700.0
1875,192600.0
1876,202000.0
1877,205900.0
1878,210800.0
1879,124900.0
1880,121600.0
1881,295900.0
1882,253600.0
1883,190000.0
1884,214000.0
1885,218100.0
1886,270700.0
1887,202700.0
1888,272600.0
1889,167700.0
1890,140800.0
1891,123700.0
1892,93700.0
1893,126600.0
1894,132200.0
1895,151300.0
1896,131400.0
1897,126400.0
1898,120400.0
1899,122400.0
1900,129600.0
1901,160700.0
1902,167700.0
1903,204200.0
1904,135500.0
1905,169300.0
1906,152700.0
1907,200700.0
1908,104500.0
1909,135200.0
1910,123900.0
1911,182200.0
1912,233600.0
1913,182900.0
1914,76100.0
1915,269100.0
1916,81300.0
1917,227600.0
1918,138500.0
1919,161200.0
1920,176700.0
1921,386000.0
1922,280400.0
1923,194300.0
1924,223700.0
1925,209400.0
1926,371200.0
1927,137200.0
1928,165000.0
1929,113500.0
1930,118900.0
1931,132900.0
1932,136900.0
1933,190900.0
1934,184700.0
1935,167200.0
1936,189700.0
1937,180100.0
1938,158300.0
1939,212300.0
1940,174200.0
1941,176100.0
1942,181900.0
1943,162000.0
1944,299700.0
1945,306200.0
1946,124900.0
1947,242300.0
1948,183800.0
1949,236400.0
1950,167500.0
1951,267300.0
1952,213700.0
1953,165600.0
1954,175700.0
1955,137700.0
1956,410300.0
1957,163500.0
1958,304000.0
1959,162200.0
1960,110500.0
1961,114100.0
1962,96600.0
1963,117200.0
1964,111400.0
1965,139100.0
1966,130200.0
1967,270600.0
1968,402800.0
1969,346300.0
1970,408100.0
1971,443900.0
1972,350200.0
1973,241000.0
1974,299600.0
1975,525100.0
1976,264000.0
1977,372600.0
1978,350300.0
1979,278000.0
1980,180500.0
1981,325400.0
1982,187500.0
1983,177400.0
1984,167900.0
1985,228300.0
1986,222800.0
1987,169600.0
1988,173900.0
1989,190000.0
1990,215100.0
1991,191800.0
1992,220200.0
1993,168500.0
1994,238800.0
1995,180900.0
1996,280400.0
1997,278600.0
1998,371800.0
1999,245600.0
2000,313400.0
2001,249900.0
2002,219700.0
2003,245800.0
2004,262800.0
2005,198400.0
2006,194600.0
2007,244500.0
2008,186200.0
2009,181300.0
2010,192000.0
2011,126600.0
2012,159800.0
2013,184300.0
2014,191900.0
2015,176000.0
2016,193900.0
2017,191100.0
2018,123600.0
2019,130200.0
2020,105500.0
2021,93600.0
2022,170300.0
2023,151800.0
2024,288400.0
2025,364000.0
2026,168700.0
2027,140800.0
2028,146900.0
2029,152300.0
2030,246500.0
2031,213200.0
2032,223400.0
2033,241400.0
2034,155300.0
2035,213900.0
2036,179400.0
2037,184000.0
2038,234100.0
2039,168700.0
2040,356200.0
2041,216600.0
2042,202300.0
2043,178500.0
2044,208500.0
2045,173900.0
2046,172200.0
2047,159600.0
2048,131300.0
2049,174700.0
2050,170100.0
2051,96400.0
2052,134300.0
2053,147800.0
2054,89600.0
2055,160800.0
2056,125400.0
2057,132400.0
2058,234000.0
2059,141600.0
2060,172400.0
2061,199800.0
2062,135400.0
2063,109800.0
2064,139200.0
2065,118200.0
2066,154200.0
2067,122400.0
2068,185300.0
2069,84100.0
2070,104300.0
2071,92500.0
2072,189000.0
2073,132000.0
2074,128900.0
2075,140000.0
2076,112800.0
2077,146700.0
2078,117000.0
2079,145800.0
2080,97800.0
2081,127600.0
2082,143900.0
2083,141300.0
2084,97100.0
2085,127400.0
2086,102400.0
2087,126800.0
2088,132500.0
2089,79300.0
2090,123500.0
2091,111600.0
2092,139500.0
2093,145800.0
2094,89700.0
2095,147800.0
2096,77100.0
2097,90200.0
2098,175300.0
2099,62400.0
2100,103600.0
2101,129400.0
2102,137500.0
2103,101900.0
2104,158800.0
2105,122800.0
2106,100600.0
2107,234000.0
2108,115400.0
2109,101400.0
2110,122200.0
2111,137300.0
2112,141000.0
2113,117700.0
2114,109300.0
2115,157300.0
2116,113100.0
2117,160600.0
2118,124100.0
2119,97000.0
2120,111200.0
2121,96400.0
2122,126500.0
2123,79300.0
2124,158100.0
2125,169200.0
2126,165500.0
2127,163400.0
2128,144700.0
2129,95400.0
2130,134400.0
2131,138800.0
2132,121000.0
2133,119900.0
2134,119100.0
2135,94400.0
2136,96700.0
2137,110200.0
2138,128700.0
2139,142300.0
2140,132200.0
2141,134500.0
2142,133900.0
2143,145800.0
2144,137400.0
2145,136600.0
2146,150500.0
2147,160700.0
2148,140900.0
2149,157300.0
2150,181000.0
2151,105400.0
2152,159600.0
2153,192700.0
2154,104900.0
2155,130700.0
2156,306400.0
2157,240800.0
2158,220200.0
2159,193000.0
2160,168400.0
2161,245000.0
2162,498700.0
2163,311500.0
2164,229400.0
2165,177300.0
2166,141100.0
2167,219100.0
2168,206600.0
2169,192100.0
2170,170400.0
2171,152600.0
2172,134900.0
2173,154400.0
2174,237200.0
2175,267200.0
2176,285300.0
2177,243600.0
2178,207200.0
2179,134300.0
2180,266700.0
2181,180100.0
2182,221500.0
2183,183000.0
2184,126500.0
2185,131600.0
2186,137400.0
2187,145200.0
2188,148300.0
2189,210600.0
2190,74200.0
2191,79200.0
2192,84600.0
2193,103900.0
2194,84900.0
2195,100400.0
2196,102300.0
2197,112500.0
2198,149300.0
2199,179100.0
2200,142800.0
2201,144500.0
2202,153200.0
2203,167600.0
2204,168200.0
2205,120100.0
2206,151700.0
2207,175200.0
2208,205500.0
2209,191900.0
2210,109800.0
2211,93500.0
2212,105200.0
2213,96500.0
2214,154300.0
2215,89600.0
2216,181600.0
2217,80500.0
2218,108100.0
2219,81800.0
2220,104900.0
2221,274000.0
2222,265200.0
2223,269100.0
2224,225300.0
2225,134500.0
2226,224800.0
2227,200200.0
2228,239600.0
2229,229300.0
2230,140500.0
2231,201700.0
2232,179300.0
2233,190100.0
2234,214400.0
2235,229400.0
2236,265800.0
2237,388100.0
2238,212500.0
2239,110900.0
2240,163100.0
2241,177700.0
2242,135000.0
2243,122400.0
2244,107600.0
2245,98800.0
2246,138600.0
2247,97400.0
2248,118700.0
2249,110100.0
2250,124300.0
2251,191600.0
2252,192000.0
2253,135300.0
2254,161600.0
2255,193000.0
2256,165000.0
2257,233400.0
2258,146500.0
2259,178400.0
2260,152200.0
2261,155900.0
2262,171500.0
2263,311400.0
2264,225200.0
2265,176700.0
2266,230200.0
2267,408200.0
2268,310800.0
2269,138700.0
2270,184900.0
2271,210500.0
2272,203300.0
2273,158100.0
2274,186800.0
2275,190700.0
2276,176900.0
2277,187200.0
2278,138700.0
2279,127900.0
2280,119600.0
2281,180900.0
2282,178800.0
2283,107200.0
2284,115800.0
2285,120800.0
2286,113600.0
2287,296900.0
2288,256500.0
2289,367900.0
2290,424100.0
2291,294000.0
2292,373500.0
2293,471800.0
2294,370400.0
2295,471800.0
2296,278300.0
2297,274700.0
2298,299300.0
2299,397700.0
2300,337200.0
2301,251500.0
2302,258600.0
2303,228300.0
2304,231000.0
2305,202400.0
2306,206900.0
2307,191600.0
2308,215200.0
2309,230300.0
2310,178100.0
2311,209800.0
2312,180000.0
2313,175600.0
2314,172000.0
2315,174400.0
2316,180800.0
2317,165000.0
2318,177000.0
2319,166400.0
2320,160900.0
2321,229300.0
2322,174800.0
2323,159100.0
2324,157500.0
2325,200600.0
2326,153800.0
2327,200000.0
2328,218400.0
2329,185500.0
2330,193000.0
2331,376800.0
2332,369400.0
2333,318800.0
2334,260300.0
2335,251100.0
2336,354800.0
2337,190800.0
2338,257200.0
2339,200500.0
2340,403100.0
2341,206000.0
2342,207700.0
2343,221200.0
2344,220200.0
2345,225600.0
2346,188300.0
2347,189000.0
2348,213900.0
2349,175400.0
2350,270700.0
2351,229400.0
2352,247500.0
2353,297400.0
2354,116500.0
2355,119000.0
2356,152900.0
2357,195700.0
2358,201800.0
2359,137600.0
2360,105500.0
2361,145300.0
