id,count
0,105.80785
1,249.14963
2,87.2076
4,117.13426
5,123.86843
10,157.15079
11,163.11427
12,217.51057
15,77.08403
17,49.77187
18,243.20665
23,236.01212
25,182.60686
26,92.02433
31,218.05281
39,199.34128
40,62.759407
41,164.45563
42,
43,203.16345
51,238.67427
52,74.1554
54,101.34256
60,188.9673
61,205.95633
62,170.94853
63,58.588684
65,163.607
66,146.6913
68,198.18634
71,65.03361
80,100.413025
82,
94,208.28708
98,229.0575
101,90.002
102,195.04636
107,133.1487
112,235.48485
113,83.232285
115,
116,188.40565
120,111.058754
121,83.77183
122,247.70155
132,192.39429
143,71.45422
147,
150,76.05146
151,80.43564
152,232.07825
153,110.46446
155,83.94807
156,142.09941
159,221.09552
161,107.03372
163,104.03547
177,199.42989
186,99.5979
188,86.53756
190,100.7216
191,107.50853
192,190.46619
195,231.49982
200,199.74406
209,233.59996
210,76.39019
211,247.76857
214,193.06361
215,101.32203
218,165.77814
219,51.62446
222,122.923874
225,71.741745
228,250.28247
236,234.2532
241,98.65108
242,204.0464
243,248.09364
245,90.86385
247,239.33975
251,210.25821
252,105.022705
253,74.85508
254,85.74863
258,233.93315
260,
261,195.98824
265,87.39163
266,226.4862
267,212.46931
269,192.8138
270,
275,163.7217
278,98.467705
279,63.490444
286,128.59378
287,84.51743
288,226.53728
289,198.81766
293,104.320305
294,195.92119
297,
302,119.37875
303,76.849915
304,130.37195
307,157.00774
309,73.632454
311,225.50073
312,156.52574
314,227.72865
315,240.92094
319,214.83134
322,181.40038
323,
325,200.67593
327,226.94424
330,77.04205
332,224.71327
333,100.453545
338,176.24718
341,87.0553
345,168.76443
348,181.50298
349,117.54712
350,147.04941
352,
355,59.726208
356,
358,
363,198.08455
369,213.91357
371,77.44492
372,214.23384
375,241.7207
380,205.10736
388,104.833786
391,
392,201.11342
393,239.11662
394,100.62752
396,78.447655
401,71.79573
407,64.93194
409,104.66193
410,152.44386
416,128.17534
418,146.67169
420,217.41997
421,223.36095
422,215.11906
424,247.66129
428,208.31499
429,224.82344
431,185.23796
435,31.44334
439,133.099
441,68.208015
447,90.20702
449,210.77242
451,223.97186
452,98.591835
454,190.46915
458,221.26529
463,197.37263
467,80.91617
470,158.80878
471,179.3689
474,231.10695
478,108.458984
483,121.90766
484,174.90631
485,101.44302
486,189.85721
491,138.14972
494,112.393364
495,203.8312
497,200.57886
499,229.70322
515,160.06604
518,209.8367
521,123.45418
525,
529,224.10387
532,195.01201
534,83.47772
540,98.538376
544,246.61644
547,210.4973
549,112.98013
563,67.73487
564,223.51933
567,124.725655
572,174.06305
577,193.34108
578,247.56755
585,228.07535
588,216.84843
589,187.79784
590,157.93066
592,91.84477
594,162.29343
596,87.25006
598,222.3319
599,205.90756
605,101.566696
606,178.9649
607,211.86436
608,218.77057
609,
610,222.49854
611,124.01305
614,
615,198.92874
616,216.40053
617,180.51413
618,206.36377
624,130.95859
629,209.33615
631,118.92825
633,101.5977
637,95.819305
638,164.17717
643,
644,196.43192
645,80.95457
646,192.9481
648,189.02667
650,95.84543
651,115.22998
652,246.28812
656,180.13501
657,109.97369
659,84.26763
660,183.87868
662,167.51859
665,235.05453
675,
681,186.40579
682,206.48857
685,86.64867
686,228.13783
689,88.08856
696,185.9476
703,202.67366
704,137.38734
705,181.17548
714,210.6327
717,88.02797
718,96.1028
720,99.51458
721,240.01099
723,219.84575
726,107.807365
728,199.61682
730,117.00871
731,101.387825
734,250.63768
737,73.13148
738,98.81392
745,224.64648
746,90.23782
749,206.74232
752,81.391754
753,93.25403
758,211.91675
765,102.6073
766,218.1796
768,84.36413
769,226.01732
774,203.75076
775,144.2543
781,
784,228.51422
794,126.994446
795,242.49115
796,90.822975
802,152.60678
803,127.497826
805,78.32547
806,236.0746
807,150.0487
809,68.48595
810,223.7548
812,104.19588
814,125.28845
818,216.65396
819,235.45586
825,11.175754
836,103.77173
839,186.40236
847,236.6379
848,103.59918
851,196.40175
852,198.54193
853,67.5166
857,210.90994
858,113.28837
859,213.90297
861,20.654594
867,164.36319
870,196.22632
871,229.51308
872,248.41574
874,251.30988
881,239.72885
886,194.38292
890,
895,203.58095
899,90.86078
900,226.92625
901,235.14684
902,225.8565
903,105.60531
913,242.77164
918,237.1306
923,187.03354
924,86.09103
926,78.77965
927,100.10162
930,193.9842
934,65.072975
937,194.77606
939,164.80258
941,114.50478
942,249.24184
946,218.72914
950,146.16124
953,87.53657
959,69.46215
961,61.305313
962,110.01054
964,125.29393
969,183.17143
971,184.60638
976,83.99959
978,219.28505
980,225.01863
981,195.99344
990,239.9777
993,84.47093
996,98.937515
998,234.83424
999,218.11426
1006,185.71939
1008,88.614265
1013,102.97971
1015,135.51941
1016,182.37552
1022,232.17276
1026,207.46817
1028,236.51953
1031,45.835045
1034,
1037,228.3474
1040,
1042,95.98017
1046,126.62488
1048,140.70183
1049,178.45657
1050,
1051,218.8258
1052,224.68639
1055,115.60104
1060,194.67365
1064,125.25656
1066,79.53783
1071,187.8829
1073,92.0129
1089,210.2044
1091,141.78001
1092,86.16372
1093,228.88974
1096,226.60822
1097,198.79466
1098,81.15582
1099,86.84387
1102,236.35086
1107,103.72414
1109,102.20634
1111,67.021164
1112,170.7861
1114,257.3247
1116,227.07259
1117,185.68134
1118,90.02404
1122,
1124,209.31757
1127,118.70012
1133,218.02374
1134,87.87022
1135,183.04106
1139,226.3713
1143,
1150,110.426476
1151,160.32591
1153,233.87059
1155,90.76416
1162,89.419586
1163,202.18123
1166,26.646782
1171,101.114296
1172,70.93688
1173,234.15607
1174,111.284065
1177,143.2948
1178,141.9823
1184,106.080185
1185,167.8897
1186,114.55154
1187,225.9419
1188,242.98483
1191,204.19215
1207,150.69357
1213,114.03404
1215,195.79422
1223,226.6832
1227,172.66019
1236,
1237,
1238,125.32449
1241,68.74705
1248,102.30786
1250,73.99399
1251,216.84431
1253,121.36998
1255,150.58257
1257,222.24242
1261,129.15816
1262,227.97469
1265,180.49397
1273,236.85936
1277,207.53369
1278,160.23494
1280,107.9015
1284,180.2552
1285,248.26828
1288,110.58503
1295,161.60796
1297,249.78378
1299,236.10258
1304,193.35306
1308,91.9871
1310,142.96812
1311,173.51515
1314,110.7172
1315,156.94554
1318,43.86854
1320,253.10696
1321,227.20808
1322,195.15807
1330,185.26508
1333,219.07503
1334,192.08571
1341,196.15988
1344,175.30565
1351,215.70056
1354,96.37628
1356,
1363,175.92004
1365,204.36095
1369,185.11537
1373,122.59143
1375,174.0097
1377,69.471344
1379,215.13985
1380,220.79536
1381,125.01548
1384,197.42961
1390,217.36548
1393,226.55629
1395,
1399,227.38193
1400,103.73883
1401,135.2363
1404,221.53543
1408,93.38918
1409,41.38821
1413,197.79797
1416,219.15419
1418,137.37135
1423,103.96738
1424,71.78197
1425,74.620834
1433,244.8801
1434,197.32968
1436,235.31058
1442,215.50183
1444,82.007935
1445,188.2925
1452,210.30782
1455,218.91467
1462,
1467,46.226845
1472,107.46415
1475,133.72624
1493,167.60379
1501,211.4242
1503,228.742
1504,237.68924
1505,67.264626
1511,237.25027
1512,
1513,169.25117
1514,124.2961
1528,223.72005
1533,250.03368
1534,82.51852
1536,199.79669
1537,89.395706
1539,151.48457
1550,197.1481
1552,203.35172
1554,220.77873
1555,235.98271
1556,83.03559
1559,72.29327
1563,223.25304
1566,212.2048
1567,152.94756
1568,91.975174
1571,213.01917
1572,85.46778
1574,
1577,103.442215
1583,94.169
1585,112.270615
1586,206.22005
1587,224.3677
1596,198.49448
1602,78.941154
1604,98.637856
1605,64.29991
1610,240.84897
1611,142.77702
1616,97.85974
1617,159.20967
1618,76.94223
1622,79.58902
1623,62.896214
1628,238.0321
1631,55.66245
1632,226.43147
1633,214.57008
1634,220.67073
1636,225.19504
1637,183.9464
1643,115.934135
1644,163.71948
1646,134.35597
1648,217.47078
1651,102.277824
1656,86.70434
1658,175.55452
1659,86.0607
1665,105.32155
1666,173.53197
1670,126.89689
1674,179.15234
1679,233.44208
1680,227.9301
1683,250.50299
1686,71.38983
1691,152.35805
1693,78.930405
1696,97.50545
1697,139.40012
1703,105.20513
1706,67.84838
1709,206.41435
1710,103.95905
1712,
1713,179.25208
1718,231.50319
1719,220.26822
1722,232.89166
1723,174.95728
1724,242.17102
1728,63.303864
1730,114.01866
1732,82.98704
1737,57.11633
1745,70.62162
1747,95.26951
1748,101.523865
1755,140.2103
1759,100.70976
1761,222.0137
1764,202.12149
1765,207.73137
1766,70.41255
1768,89.39111
1770,100.868774
1771,187.45439
1774,130.12376
1785,198.74387
1788,240.57678
1792,90.21256
1794,208.44975
1797,163.86218
1798,59.03623
1799,249.73846
1802,150.67487
1806,81.56301
1808,107.77042
1810,228.6001
1818,50.722427
1819,246.08504
1820,246.5847
1822,208.2181
1826,225.0389
1827,191.111
1835,109.70567
1841,156.25516
1842,146.63078
1843,126.41454
1846,76.98985
1849,69.782974
1850,242.82976
1851,143.45935
1857,
1858,184.61555
1860,133.63943
1861,219.22925
1864,101.46441
1869,228.2958
1871,
1872,35.20025
1875,80.50757
1878,250.53131
