id,count
0,101.23762
1,235.46906
2,80.98324
4,111.62971
5,112.959145
10,143.62083
11,148.63478
12,213.02802
15,76.39406
17,44.309616
18,227.05328
23,220.62814
25,175.84077
26,88.896675
31,203.79167
39,191.80083
40,60.856464
41,151.37086
42,
43,189.3856
51,223.68747
52,70.57377
54,95.26109
60,176.97644
61,197.88792
62,160.26892
63,53.286118
65,149.87988
66,137.74408
68,190.12962
71,62.836918
80,96.65727
82,
94,197.39359
98,212.4201
101,89.20858
102,183.41899
107,120.08907
112,227.77315
113,82.27255
115,
116,174.55107
120,100.62592
121,80.026115
122,231.9556
132,178.68146
143,64.76493
147,
150,74.3545
151,77.1658
152,217.95016
153,101.932686
155,84.29368
156,125.18283
159,207.28421
161,97.399
163,94.81556
177,185.92633
186,92.34716
188,77.34021
190,91.5813
191,100.89758
192,182.12415
195,219.88828
200,186.06236
209,218.34149
210,75.32342
211,237.52916
214,179.75803
215,97.13686
218,158.89874
219,51.790436
222,111.49844
225,68.25155
228,234.43169
236,218.7293
241,89.02908
242,190.53107
243,231.61519
245,83.537025
247,223.43854
251,198.60161
252,94.731316
253,75.8565
254,82.12919
258,217.01709
260,
261,188.70352
265,78.96584
266,211.93016
267,202.89755
269,179.31335
270,
275,157.30115
278,91.31337
279,61.949398
286,118.498215
287,75.8204
288,210.43799
289,184.6993
293,94.108734
294,186.62393
297,
302,117.39259
303,76.777596
304,118.625
307,149.62082
309,72.21688
311,213.21545
312,146.57144
314,215.65833
315,224.88077
319,198.47408
322,168.02432
323,
325,194.63333
327,211.71873
330,72.02537
332,210.12506
333,90.98714
338,168.25688
341,86.52524
345,157.13135
348,166.06728
349,107.998955
350,135.99612
352,
355,55.541626
356,
358,
363,185.90671
369,201.75862
371,75.77665
372,204.52687
375,226.59589
380,196.38533
388,94.40678
391,
392,189.57329
393,224.18655
394,97.455124
396,72.49309
401,68.20265
407,55.89604
409,96.57983
410,144.13715
416,120.92042
418,134.57576
420,203.09001
421,215.80547
422,201.66043
424,230.64673
428,199.49126
429,217.62984
431,174.59818
435,26.202362
439,122.6175
441,63.26291
447,86.15562
449,203.06647
451,212.65527
452,92.40261
454,182.01326
458,216.40273
463,187.54277
467,81.04319
470,146.30432
471,166.81068
474,216.74783
478,102.85568
483,115.745094
484,168.83034
485,93.404655
486,180.92535
491,135.53802
494,109.53856
495,194.81181
497,189.18565
499,219.40846
515,150.32599
518,194.23827
521,112.59698
525,
529,209.50473
532,182.86186
534,75.53304
540,88.76067
544,230.60579
547,196.73203
549,103.152504
563,67.06974
564,212.78357
567,120.89104
572,168.07748
577,185.94626
578,231.02875
585,217.10783
588,208.20215
589,182.15218
590,146.01512
592,89.57511
594,148.19878
596,82.63331
598,214.0706
599,192.53271
605,93.86838
606,168.48317
607,200.01874
608,202.31155
609,
610,207.27116
611,113.82344
614,
615,183.34439
616,203.96953
617,169.11343
618,195.00201
624,124.95647
629,198.41682
631,110.42957
633,98.564644
637,88.39971
638,157.46498
643,
644,183.09769
645,76.00647
646,181.65355
648,174.52367
650,86.50369
651,110.25756
652,230.17323
656,167.34518
657,105.03211
659,82.659294
660,175.75092
662,158.6079
665,220.29132
675,
681,172.37619
682,193.1795
685,77.57772
686,212.70049
689,82.58318
696,173.0097
703,190.82951
704,133.4532
705,167.60574
714,195.04095
717,84.01834
718,93.01259
720,89.21925
721,227.3436
723,203.54312
726,104.739395
728,192.98987
730,112.121185
731,94.298256
734,233.95932
737,68.35238
738,88.67893
745,214.1398
746,88.175125
749,191.95502
752,78.46605
753,91.52071
758,196.7738
765,99.332596
766,210.18697
768,79.65551
769,211.52582
774,190.55449
775,132.11542
781,
784,214.55452
794,117.575356
795,226.22615
796,84.53316
802,142.92247
803,118.30188
805,75.70886
806,221.66273
807,142.84834
809,64.89285
810,209.04813
812,99.67587
814,120.68453
818,202.07729
819,224.00507
825,6.278403
836,99.93705
839,176.18608
847,220.58284
848,97.174866
851,189.30122
852,185.24225
853,61.488792
857,195.9723
858,106.638885
859,200.38441
861,15.646808
867,157.73648
870,185.4121
871,214.46893
872,235.19353
874,236.5581
881,223.8484
886,179.80438
890,
895,189.16006
899,85.96246
900,211.02313
901,219.43068
902,211.19562
903,96.85196
913,225.78572
918,219.84306
923,172.61307
924,79.46132
926,71.92988
927,89.87606
930,184.745
934,61.77427
937,181.52298
939,151.64034
941,103.12159
942,234.0956
946,207.60904
950,140.29352
953,85.092606
959,63.320698
961,57.984127
962,100.79127
964,112.653465
969,175.74214
971,170.72008
976,79.191666
978,203.5709
980,211.36221
981,185.08363
990,226.09055
993,78.26955
996,90.54076
998,224.76024
999,202.94026
1006,173.12154
1008,87.83919
1013,92.26098
1015,131.90703
1016,176.1948
1022,218.4231
1026,195.2214
1028,222.56645
1031,43.76485
1034,
1037,214.18286
1040,
1042,86.58799
1046,116.80208
1048,132.4392
1049,167.34152
1050,
1051,209.59056
1052,210.02876
1055,111.765724
1060,181.10023
1064,116.08059
1066,76.932655
1071,178.85529
1073,86.1436
1089,202.70584
1091,136.91113
1092,77.3756
1093,213.60487
1096,214.67413
1097,187.98404
1098,72.40278
1099,86.19295
1102,224.14645
1107,99.53687
1109,95.8812
1111,62.678074
1112,158.6824
1114,241.0855
1116,214.75485
1117,179.54184
1118,87.87922
1122,
1124,195.36592
1127,114.6133
1133,210.85126
1134,80.24074
1135,170.66083
1139,214.95967
1143,
1150,105.28993
1151,148.60713
1153,217.7654
1155,83.319405
1162,80.839966
1163,187.7645
1166,21.06341
1171,93.91206
1172,70.048805
1173,217.85442
1174,107.49674
1177,131.05273
1178,130.14383
1184,104.3583
1185,156.60437
1186,106.66976
1187,212.23898
1188,227.1932
1191,190.2236
1207,141.13234
1213,103.39606
1215,187.6072
1223,215.20848
1227,159.32643
1236,
1237,
1238,114.43471
1241,67.78114
1248,92.31353
1250,72.89552
1251,204.21301
1253,117.05308
