id,count
0,132.2958
1,290.1024
2,90.361244
4,149.84155
5,126.77646
10,203.42476
11,210.88371
12,242.4337
15,93.78987
17,50.796158
18,290.4298
23,282.03708
25,202.42908
26,117.44517
31,267.33868
39,226.96971
40,82.64224
41,188.07222
42,
43,249.45064
51,285.41452
52,96.29298
54,133.43665
60,235.94408
61,233.17345
62,211.65651
63,86.1724
65,210.56883
66,189.23415
68,223.91396
71,92.64329
80,123.915596
82,
94,251.53407
98,276.69836
101,103.6039
102,242.37175
107,158.40938
112,262.65967
113,94.934296
115,
116,235.18849
120,158.44727
121,97.05791
122,296.78317
132,237.96616
143,79.36422
147,
150,91.891754
151,109.322426
152,279.9616
153,157.46819
155,98.17428
156,177.15419
159,267.95172
161,154.89151
163,151.65001
177,246.71693
186,129.75064
188,134.72798
190,149.18434
191,134.4782
192,214.82347
195,270.03668
200,242.61897
209,282.51154
210,88.90303
211,275.42886
214,230.7591
215,130.89673
218,190.7137
219,69.04225
222,170.70534
225,95.589615
228,297.45865
236,281.58185
241,146.71812
242,249.48688
243,294.03094
245,139.08823
247,288.0008
251,246.15726
252,152.84956
253,89.75233
254,104.555626
258,281.3814
260,
261,226.00826
265,134.7217
266,275.08075
267,235.93031
269,240.28148
270,
275,191.30739
278,139.8149
279,81.9589
286,175.9022
287,131.87674
288,273.8792
289,240.95326
293,152.2212
294,220.05304
297,
302,134.7768
303,89.789635
304,135.22997
307,196.03656
309,96.691536
311,268.44757
312,168.05823
314,272.10556
315,287.82574
319,263.44183
322,226.35867
323,
325,222.15826
327,275.31128
330,107.88656
332,271.32013
333,147.97418
338,214.42339
341,102.750496
345,186.60997
348,228.34949
349,164.56534
350,194.39714
352,
355,82.456406
356,
358,
363,242.33464
369,255.46959
371,94.221275
372,244.22403
375,290.35083
380,229.34492
388,151.40129
391,
392,233.44246
393,286.4058
394,120.80641
396,119.02813
401,93.95008
407,112.57507
409,151.9554
410,185.97734
416,149.80833
418,193.87294
420,264.45117
421,251.86143
422,258.31064
424,294.9531
428,233.66798
429,249.15285
431,215.66443
435,31.684473
439,180.68129
441,69.54827
447,117.26573
449,234.1917
451,259.0454
452,134.2192
454,211.35416
458,243.99251
463,237.8042
467,95.04478
470,178.63475
471,227.14555
474,279.55173
478,143.7339
483,147.59747
484,196.78517
485,149.27446
486,225.67128
491,153.99867
494,129.2604
495,227.28578
497,235.33638
499,259.0675
515,194.6134
518,257.5562
521,171.07555
525,
529,272.6329
532,242.41835
534,126.182274
540,144.89119
544,292.9165
547,256.86386
549,160.50655
563,87.88879
564,263.11145
567,142.35184
572,195.26912
577,215.86801
578,294.5106
585,260.12866
588,243.31502
589,207.36836
590,204.075
592,108.10845
594,186.38255
596,113.720085
598,245.91533
599,251.28148
605,136.66548
