id,count
0,94.47049
1,224.70468
2,84.61147
4,103.22391
5,119.08838
10,135.07494
11,141.0219
12,202.51192
15,70.708824
17,49.295216
18,216.72821
23,210.46132
25,168.88333
26,81.55661
31,194.03435
39,182.6608
40,55.479416
41,151.22551
42,
43,179.37685
51,212.44705
52,65.70557
54,87.8314
60,166.04346
61,188.72101
62,150.83885
63,48.37291
65,141.35733
66,127.975494
68,182.171
71,55.238243
80,89.6597
82,
94,185.80959
98,203.07533
101,83.809456
102,172.3688
107,121.15381
112,217.26404
113,77.8856
115,
116,165.08354
120,92.60462
121,77.44782
122,220.88538
132,170.46597
143,67.28552
147,
150,69.62851
151,69.37892
152,206.43861
153,91.15862
155,78.91481
156,125.70577
159,196.4012
161,88.9322
163,85.49917
177,175.65366
186,86.01539
188,68.90254
190,82.48129
191,95.6517
192,175.33803
195,209.87471
200,178.25279
209,207.58481
210,70.89479
211,227.66383
214,172.84067
215,89.076935
218,151.07
219,46.712696
222,103.49754
225,62.654533
228,223.7494
236,208.23602
241,80.8439
242,180.74106
243,221.24623
245,73.560814
247,213.59625
251,189.52124
252,86.70306
253,69.03032
254,78.0821
258,207.43585
260,
261,178.86392
265,69.58307
266,201.373
267,195.9016
269,169.62158
270,
275,149.2974
278,82.0558
279,56.68403
286,108.82867
287,67.362656
288,201.41907
289,177.18613
293,85.78519
294,179.64815
297,
302,111.29197
303,72.07137
304,124.549774
307,139.27225
309,65.80441
311,201.92299
312,148.3024
314,204.06041
315,214.49062
319,190.36685
322,158.73111
323,
325,185.96822
327,202.05518
330,65.03147
332,199.67657
333,82.349846
338,157.68333
341,81.462364
345,157.4001
348,159.0752
349,98.01032
350,126.50419
352,
355,51.452618
356,
358,
363,175.48164
369,191.13171
371,70.92745
372,195.38799
375,215.869
380,188.46234
388,85.89456
391,
392,182.13893
393,213.04366
394,91.89239
396,63.961975
401,63.200363
407,47.436615
409,86.0705
410,135.8379
416,116.88426
418,125.748955
420,192.42963
421,205.46112
422,191.42531
424,221.03987
428,191.67781
429,208.40997
431,168.44295
435,31.540981
439,113.50201
441,66.4039
447,78.61465
449,194.76215
451,202.62726
452,84.249344
454,176.47394
458,206.13164
463,176.78258
467,75.119644
470,146.57294
471,157.07243
474,206.09404
478,93.96697
483,109.4951
484,161.52188
485,82.75576
486,171.0966
491,128.99867
494,104.33444
495,188.49165
497,181.83226
499,210.23741
515,142.41742
518,185.65807
521,104.06065
525,
529,198.6577
532,171.81651
534,66.594826
540,79.92654
544,220.65468
547,186.4085
549,93.42141
563,60.42739
564,201.44905
567,115.23318
572,160.80688
577,178.43694
578,220.71915
585,208.18465
588,199.29356
589,174.33044
590,136.8096
592,84.230705
594,148.13895
596,76.45907
598,205.86711
599,182.34093
605,86.72015
606,158.89676
607,192.74182
608,194.03227
609,
610,197.09155
611,105.581085
614,
615,174.83514
616,194.21278
617,159.7434
618,188.47963
624,118.87691
629,186.21237
631,98.98759
633,93.12673
637,80.241394
638,150.68901
643,
644,175.16158
645,68.21833
646,175.63925
648,165.99284
650,77.76906
651,104.28262
652,219.83833
656,160.3112
657,96.33482
659,78.04585
660,169.1291
662,148.89307
665,209.1016
675,
681,164.0132
682,183.06755
685,69.611855
686,202.30612
689,75.21864
696,162.82413
703,184.20218
704,127.12878
705,160.07272
714,186.42445
717,78.53272
718,87.406494
720,81.37021
721,216.61346
723,195.07368
726,99.60504
728,185.04861
