id,count
0,96.06007
1,223.75262
2,88.1689
4,104.60666
5,123.21768
10,138.03603
11,146.68225
12,198.63795
15,72.536476
17,54.06305
18,217.93687
23,210.45103
25,168.18019
26,82.65768
31,195.80177
39,181.16628
40,58.435734
41,155.04543
42,
43,179.92924
51,213.1538
52,69.36671
54,91.01023
60,167.51912
61,187.16237
62,152.93793
63,53.307247
65,143.55023
66,129.51215
68,181.18652
71,58.281433
80,90.926094
82,
94,185.13356
98,204.69806
101,85.163574
102,173.61598
107,125.24564
112,213.94179
113,80.00862
115,
116,166.1376
120,95.87874
121,81.30647
122,221.17625
132,173.62894
143,71.728966
147,
150,71.04509
151,71.1288
152,207.11104
153,94.38771
155,79.46924
156,131.96857
159,196.3846
161,92.09322
163,88.004425
177,176.68108
186,90.413246
188,73.349594
190,86.90636
191,98.51326
192,175.22787
195,209.22266
200,181.21422
209,208.84312
210,73.25267
211,225.38133
214,176.95995
215,90.56247
218,151.38365
219,48.21783
222,106.45538
225,66.19702
228,223.72714
236,208.14616
241,84.311264
242,182.50935
243,221.27327
245,77.39528
247,214.40556
251,190.23866
252,90.32118
253,69.485535
254,80.63418
258,208.89104
260,
261,177.30655
265,73.14097
266,203.3813
267,196.0598
269,171.26955
270,
275,148.42294
278,85.561935
279,58.194984
286,112.235985
287,70.88287
288,202.9998
289,180.49329
293,89.20576
294,179.90927
297,
302,111.63346
303,73.50821
304,128.94666
307,139.69043
309,67.2936
311,201.24236
312,150.89143
314,203.4084
315,214.67686
319,192.90816
322,160.56645
323,
325,183.97289
327,204.29596
330,68.684555
332,199.97423
333,85.49716
338,157.37236
341,82.09352
345,159.65819
348,164.52887
349,100.62674
350,128.40244
352,
355,55.46651
356,
358,
363,176.84773
369,191.49547
371,72.33455
372,194.31557
375,216.06389
380,187.38292
388,89.02815
391,
392,184.2315
393,213.85353
394,93.01711
396,67.78086
401,67.05299
407,54.028023
409,87.71646
410,137.12009
416,120.5146
418,128.43494
420,192.80347
421,202.62305
422,192.80168
424,221.11296
428,191.57498
429,205.57263
431,171.34814
435,36.803066
439,115.74566
441,69.50561
447,80.90205
449,192.89154
451,202.45145
452,87.48851
454,176.67644
458,202.31601
463,176.2115
467,76.286385
470,150.1543
471,158.86107
474,206.67763
478,95.93965
483,111.87285
484,160.4142
485,85.88028
486,170.17886
491,128.36768
494,104.89006
495,189.03098
497,183.35353
499,208.97282
515,144.51704
518,188.73656
521,107.065346
525,
529,199.79985
532,173.10637
534,71.92159
540,82.94325
544,220.38908
547,186.9214
549,95.82815
563,62.404007
564,200.1946
567,115.99773
572,159.84346
577,177.28368
578,220.89662
585,207.43188
588,197.7083
589,172.77551
590,139.25114
592,86.11622
594,152.34999
596,79.78131
598,204.07895
599,182.4969
605,91.26706
606,160.6
607,194.37256
608,196.1427
609,
610,199.17413
611,110.35555
614,
615,179.07004
616,195.42134
617,161.38335
618,188.65398
624,120.45613
629,185.82066
631,101.47962
633,94.875084
637,84.61276
638,150.63698
643,
644,178.21347
645,71.68311
646,176.7182
648,169.00577
650,82.59667
651,106.18682
652,220.78554
656,164.49326
657,97.804184
659,79.37182
660,169.19101
662,149.09169
665,209.99016
675,
681,167.556
682,185.45918
685,73.17759
686,202.43135
689,78.735
696,164.22598
703,185.92387
704,127.33061
705,164.70607
714,188.49896
717,81.13264
718,89.49624
720,85.461136
721,215.37311
723,196.65361
726,101.083374
728,183.03374
730,106.43353
731,88.74307
734,223.75786
737,65.41562
738,84.25775
745,205.98016
746,83.702225
749,185.33241
752,75.28412
753,88.44383
758,189.36641
765,96.15407
766,198.52324
768,74.507286
769,201.06717
774,181.81377
775,126.72669
781,
784,205.05162
794,109.7789
795,216.95312
796,78.76445
802,147.23198
803,111.583176
805,72.614136
806,210.68639
807,136.2538
809,63.728928
810,200.65132
812,96.71976
814,115.26132
818,193.84142
819,211.36148
825,16.627398
836,100.51232
839,168.47289
847,211.98302
848,95.7843
851,179.8181
852,175.57515
853,68.09907
857,186.88127
858,98.738106
859,193.26274
861,26.39341
867,149.56714
870,181.52843
871,205.4922
872,221.7139
874,224.37524
881,213.43811
886,171.57552
890,
895,180.01428
899,78.42823
900,203.48332
901,210.06345
902,201.31993
903,90.83008
913,217.05995
918,213.18802
923,169.39635
924,75.57299
926,67.29045
927,85.643196
930,178.88428
934,60.16375
937,178.17084
939,149.9264
941,99.16644
942,222.63768
946,199.64635
950,133.57805
953,82.41101
959,72.314865
961,56.75722
962,97.75328
964,119.15461
969,170.58978
971,163.31044
976,75.902466
978,196.06346
980,204.55475
981,176.782
990,214.69383
993,74.25514
996,84.82117
998,214.2039
999,193.78885
1006,163.81305
1008,83.42302
1013,88.44953
1015,124.68365
1016,167.48639
1022,209.57896
1026,189.49092
1028,212.41142
1031,47.349297
1034,
1037,204.1649
1040,
1042,82.44852
1046,109.810715
1048,126.94879
1049,158.4408
1050,
1051,197.4655
1052,201.52687
1055,104.92073
1060,172.38364
1064,107.90081
1066,75.81797
1071,169.73442
1073,83.173294
1089,190.85594
1091,131.1924
1092,73.21159
1093,204.67001
1096,206.12427
1097,182.56552
1098,68.38069
1099,80.954636
1102,211.03036
1107,95.72832
1109,91.89259
1111,67.20166
1112,150.04326
1114,229.8785
1116,204.28896
1117,170.24776
1118,84.51861
1122,
1124,185.99905
1127,110.51889
1133,200.09294
1134,76.824905
1135,167.75597
1139,207.14287
1143,
1150,101.268555
1151,140.47075
1153,209.95412
1155,77.11166
1162,75.42417
1163,182.17609
1166,31.652416
1171,84.735466
1172,66.178955
1173,210.03575
1174,100.7832
1177,124.92847
1178,135.01851
1184,99.520905
1185,147.99525
1186,103.996994
1187,201.12764
1188,217.41376
1191,181.19589
1207,134.49567
1213,97.54837
1215,176.91411
1223,204.68924
1227,151.7973
1236,
1237,
1238,108.25236
1241,65.516235
1248,87.51163
1250,69.54579
1251,193.31438
1253,111.809425
1255,137.2736
1257,203.51859
1261,118.082756
1262,206.00546
1265,164.39842
1273,212.06001
1277,193.02087
1278,145.94905
1280,101.065414
1284,166.58723
1285,222.14903
1288,98.59488
