id,count
0,94.660416
1,225.52724
2,90.23085
4,102.124664
5,127.31236
10,132.26404
11,141.4487
12,205.812
15,72.79632
17,53.882816
18,217.07584
23,209.35963
25,172.56543
26,80.52651
31,194.23087
39,184.80585
40,56.314335
41,155.30435
42,
43,177.17268
51,212.03223
52,67.25722
54,86.94809
60,163.92307
61,190.58884
62,149.93207
63,48.132404
65,138.2992
66,125.42139
68,185.00894
71,53.755573
80,89.638435
82,
94,183.97253
98,203.01126
101,86.92137
102,170.9167
107,123.276
112,219.92508
113,81.632675
115,
116,162.2318
120,88.304306
121,82.02465
122,220.48303
132,171.54123
143,70.51596
147,
150,71.38487
151,67.37366
152,205.79819
153,85.852905
155,81.62627
156,127.19699
159,194.43652
161,84.42886
163,79.622475
177,173.60696
186,86.2491
188,64.18711
190,78.52052
191,96.965744
192,179.44833
195,211.69138
200,180.27374
209,207.41519
210,73.994736
211,230.89197
214,176.58432
215,87.82396
218,153.28096
219,46.97498
222,99.30596
225,63.387993
228,223.33035
236,206.6411
241,75.94992
242,180.41513
243,220.41537
245,68.646164
247,213.68544
251,190.89816
252,82.270836
253,69.91757
254,80.5739
258,207.2883
260,
261,180.01437
265,63.657177
266,201.82066
267,201.14136
269,167.89142
270,
275,150.10292
278,78.456894
279,56.574253
286,105.1511
287,61.69808
288,201.70021
289,179.55644
293,80.90751
294,183.85706
297,
302,114.598724
303,75.27763
304,132.80264
307,137.58531
309,65.66721
311,200.98935
312,154.82707
314,203.42287
315,213.47234
319,190.92943
322,156.58261
323,
325,189.55609
327,202.92668
330,63.576736
332,198.11337
333,77.067184
338,156.61777
341,84.21671
345,162.13521
348,161.19258
349,92.732735
350,122.6241
352,
355,52.206135
356,
358,
363,174.34753
369,190.92184
371,72.75493
372,197.29807
375,215.37268
380,191.37286
388,80.50396
391,
392,185.77937
393,212.9325
394,93.42664
396,60.44469
401,64.681526
407,42.847313
409,79.43746
410,135.44293
416,121.706505
418,122.36629
420,190.37578
421,207.41434
422,191.26782
424,220.508
428,196.15074
429,212.04112
431,173.24036
435,35.391674
439,109.384995
441,70.11837
447,77.362854
449,197.96762
451,204.38264
452,82.31813
454,182.24648
458,209.83221
463,175.76302
467,77.404625
470,150.62491
471,154.8535
474,205.78427
478,91.85445
483,111.13868
484,164.68109
485,77.02037
486,170.67586
491,132.209
494,107.49481
495,194.2645
497,185.12491
499,213.08005
515,143.09233
518,186.67804
521,99.97653
525,
529,197.93408
532,169.82648
534,62.933434
540,74.000626
544,219.96135
547,184.57263
549,87.798676
563,60.794178
564,201.1998
567,118.07641
572,163.77325
577,181.73761
578,220.04124
585,210.992
588,202.25356
589,178.00139
590,134.33553
592,86.52484
594,151.57877
596,76.81647
598,210.29758
599,180.04926
605,86.07084
606,158.44821
607,197.04437
608,194.31154
609,
610,197.23051
611,104.22681
614,
615,175.9146
616,195.73926
617,159.1699
618,192.0202
624,120.97165
629,184.37201
631,93.490776
633,95.59903
637,78.20938
638,153.20511
643,
644,177.36847
645,66.187294
646,179.12488
648,165.6328
650,73.83151
651,106.02094
652,220.31473
656,163.1164
657,94.72778
659,80.75281
660,173.26067
662,147.20862
665,208.8398
675,
681,164.40102
682,183.71414
685,64.29786
686,200.51547
689,73.97107
696,160.48984
703,188.14151
704,130.13835
705,162.34065
714,186.2751
717,79.57179
718,89.41157
720,77.07775
721,216.9786
723,194.9278
726,102.64243
728,188.43625
730,105.962585
731,82.27115
734,223.331
737,60.056633
738,75.56264
745,210.6901
746,83.398384
749,183.35324
752,73.81404
753,89.84985
758,187.26291
765,97.1921
766,203.35654
768,69.7189
769,199.53333
774,179.54114
775,120.80937
781,
784,204.33257
794,102.41041
795,216.20726
796,71.686005
802,150.85071
803,105.65266
805,71.26645
806,209.8716
807,136.30655
809,60.94205
810,199.66708
812,96.40821
814,116.10771
818,192.05907
819,213.20714
825,12.914472
836,103.50495
839,168.83473
847,210.99538
848,93.56441
851,184.36572
852,172.32605
853,67.16464
857,184.2492
858,93.29056
859,193.24908
861,23.991266
867,151.67412
870,184.59601
871,204.47159
872,221.64258
874,224.50563
881,212.22583
886,168.02661
890,
895,176.8653
899,72.30983
900,201.57573
901,209.13785
902,199.75223
903,82.71595
913,216.48343
918,212.20387
923,166.75237
924,68.59944
926,58.91061
927,77.0789
930,182.47122
934,57.069157
937,177.72351
939,147.1506
941,91.33696
942,222.3059
946,202.84366
950,134.742
953,83.566574
959,73.05865
961,53.160904
962,91.13138
964,117.58862
969,176.43518
971,159.46779
976,72.20033
978,194.21161
980,205.765
981,177.25308
990,214.71805
993,68.07626
996,76.27925
998,219.34958
999,191.46136
1006,160.01079
1008,84.789474
1013,80.0454
1015,127.40898
1016,171.76846
1022,210.60638
1026,190.62646
1028,212.44263
1031,46.945637
1034,
1037,202.65482
1040,
1042,73.59194
1046,102.3995
1048,124.68936
1049,155.47375
1050,
1051,200.48389
1052,200.17444
1055,104.379395
1060,169.1322
1064,100.42582
1066,76.35554
1071,170.53654
1073,79.13967
1089,195.01959
1091,134.3146
1092,64.40924
1093,203.64352
1096,208.94666
1097,185.04617
1098,58.88493
1099,81.86351
1102,211.35306
1107,95.143135
1109,87.71323
1111,67.78026
1112,145.3555
1114,229.97598
1116,205.18564
1117,174.65906
1118,85.134796
1122,
1124,183.35846
1127,111.822754
1133,206.36035
1134,68.91069
1135,166.91602
1139,211.10425
1143,
1150,100.27258
1151,135.39966
1153,208.56311
1155,68.02017
1162,66.30364
1163,180.42212
1166,29.090366
1171,76.21354
1172,65.28517
1173,209.04677
1174,99.9543
1177,118.83788
1178,134.30019
1184,101.75942
1185,143.04263
1186,100.333694
1187,199.48132
1188,216.87305
1191,178.15631
1207,131.7731
1213,89.33722
1215,178.56534
1223,206.46922
1227,147.22772
1236,
1237,
1238,100.89496
1241,65.17677
1248,78.98312
1250,70.07581
1251,192.37321
1253,112.89973
1255,138.62271
1257,210.39095
1261,118.987686
1262,209.11243
1265,166.63875
1273,211.36772
1277,200.0134
1278,144.56337
