id,count
0,98.46764
1,229.91562
2,82.86488
4,108.87795
5,114.3865
10,139.09808
11,144.66505
12,209.13737
15,74.58455
17,46.29343
18,220.9604
23,214.1267
25,171.56865
26,86.169846
31,198.7104
39,187.36041
40,58.99115
41,151.35828
42,
43,183.62166
51,217.6856
52,68.482056
54,92.17941
60,171.83554
61,192.714
62,155.42648
63,51.408924
65,145.3983
66,133.72466
68,185.49817
71,60.51173
80,93.921745
82,
94,191.84909
98,206.93245
101,87.37082
102,178.52258
107,120.45368
112,222.57118
113,80.28472
115,
116,169.2776
120,97.15432
121,77.92233
122,226.14359
132,174.26811
143,66.137985
147,
150,72.93109
151,74.91831
152,212.19118
153,97.98162
155,82.84967
156,125.46827
159,201.21906
161,94.022484
163,91.28287
177,180.5207
186,89.33791
188,74.58064
190,88.5192
191,98.44151
192,178.25674
195,215.07
200,181.55386
209,212.82886
210,73.336
211,231.86993
214,175.58339
215,94.45651
218,154.89372
219,50.416634
222,107.937
225,66.2146
228,227.97827
236,212.65547
241,85.86144
242,185.61795
243,224.93843
245,80.56082
247,217.83719
251,193.29747
252,91.48627
253,74.04433
254,80.22767
258,211.38788
260,
261,184.0495
265,75.68465
266,206.46092
267,198.42908
269,174.12436
270,
275,153.4326
278,88.026085
279,60.178852
286,114.42889
287,72.74227
288,204.92166
289,180.32326
293,90.85525
294,182.60562
297,
302,114.84931
303,75.58226
304,119.96276
307,145.49724
309,70.45763
311,207.40712
312,147.01219
314,210.25041
315,218.59756
319,193.61496
322,162.81529
323,
325,190.47359
327,206.26521
330,69.42766
332,203.91974
333,87.55217
338,164.00429
341,85.32237
345,157.15617
348,162.41959
349,103.99005
350,131.59984
352,
355,53.983162
356,
358,
363,180.44594
369,196.43198
371,74.5009
372,199.381
375,220.70236
380,191.5185
388,90.787254
391,
392,184.9713
393,218.29343
394,95.00372
396,69.910675
401,66.21713
407,53.52418
409,92.761734
410,139.87848
416,118.44771
418,130.29335
420,197.19965
421,210.58618
422,196.0549
424,224.4975
428,195.1554
429,213.07802
431,170.81712
435,28.47402
439,118.573814
441,64.804596
447,83.08339
449,198.05981
451,207.48824
452,89.352646
454,178.88132
458,212.23251
463,182.66162
467,79.25652
470,146.00398
471,161.91681
474,211.38525
478,99.844284
483,112.76682
484,165.27846
485,89.90369
486,176.34938
491,132.44714
494,107.70168
495,190.78967
497,185.07791
499,214.18779
515,146.33168
518,189.67468
521,108.92329
525,
529,204.15698
532,177.6051
534,72.378716
540,85.12244
544,223.98178
547,190.78473
549,99.552086
563,65.176155
564,207.37451
567,117.904335
572,164.27429
577,181.58983
578,224.67957
585,212.15402
588,203.38593
589,178.11192
590,141.72212
592,87.15319
594,147.87979
596,80.1417
598,209.62898
599,186.84608
605,90.83118
606,163.43257
607,195.5119
608,197.2063
609,
610,201.96332
611,110.21284
614,
615,178.74634
616,199.35762
617,164.63017
618,190.73596
624,121.728195
629,193.20805
631,106.60212
633,96.16833
637,85.47796
638,153.46109
643,
644,178.85434
645,73.353615
646,177.84488
648,169.94002
650,83.339325
651,107.25231
652,224.87393
656,163.33263
657,102.260956
659,81.21843
660,172.35966
662,154.26263
665,214.79623
675,
681,168.04994
682,188.4597
685,74.55183
686,206.77881
689,79.93474
696,167.88428
703,186.70192
704,130.38016
705,163.54382
714,190.11449
717,81.75976
718,90.37078
720,86.16878
721,221.7765
723,198.24342
726,102.20244
728,188.44707
730,109.256935
731,91.01729
734,227.30089
737,65.94734
738,85.37862
745,208.6764
746,85.65447
749,187.39377
752,76.21047
753,89.35016
758,191.52116
765,96.74955
766,205.6177
768,77.03579
769,205.27243
774,185.71031
775,128.2397
781,
784,209.10593
794,113.646904
795,220.5053
796,81.23448
802,143.32089
803,114.71235
805,73.57192
806,216.41959
807,138.96938
809,62.92058
810,203.73183
812,97.10998
814,117.61913
818,197.1027
819,218.18358
825,8.907637
836,97.78742
839,171.82124
