id,count
0,84.03001
1,195.90851
2,75.658005
4,91.47854
5,106.88548
10,122.73372
11,129.64847
12,171.83266
15,62.39392
17,46.43608
18,191.88023
23,185.944
25,146.28111
26,72.24129
31,172.57639
39,157.73997
40,50.65534
41,135.11444
42,
43,159.33621
51,187.33028
52,60.5111
54,80.01085
60,147.70885
61,163.36469
62,134.68185
63,47.02433
65,127.69072
66,114.34389
68,158.0055
71,50.852993
80,79.21298
82,
94,162.7603
98,180.54231
101,72.97785
102,152.76695
107,110.05557
112,186.02078
113,68.71892
115,
116,147.33571
120,86.22136
121,70.49276
122,194.5222
132,153.01027
143,61.88494
147,
150,61.22307
151,62.16645
152,182.02202
153,83.99648
155,68.13807
156,116.461624
159,173.34534
161,82.794556
163,79.13377
177,156.18561
186,79.37033
188,66.09941
190,77.62683
191,86.3596
192,152.57819
195,182.87407
200,159.41528
209,183.66862
210,62.970936
211,196.28558
214,155.02231
215,79.103615
218,131.8433
219,41.66628
222,95.43518
225,57.705936
228,197.1672
236,183.69473
241,76.02107
242,160.56284
243,195.2152
245,69.13033
247,188.98163
251,166.71515
252,81.250404
253,59.30561
254,70.17607
258,184.1468
260,
261,154.62692
265,65.931274
266,178.84212
267,170.5281
269,151.50436
270,
275,129.70921
278,75.83256
279,50.54839
286,99.80862
287,64.316765
288,179.26222
289,158.71535
293,80.21699
294,156.51254
297,
302,96.27394
303,62.79272
304,111.95648
307,122.6431
309,58.431168
311,176.7711
312,130.78487
314,178.40227
315,189.35202
319,170.42493
322,142.21979
323,
325,159.48953
327,179.90851
330,60.49536
332,176.61458
333,77.032936
338,137.81009
341,70.48947
345,138.84872
348,144.89088
349,89.86531
350,114.33412
352,
355,48.563763
356,
358,
363,155.73834
369,167.99707
371,62.279312
372,169.72083
375,190.31506
380,163.37201
388,80.18179
391,
392,161.0238
393,187.94571
394,81.02524
396,60.278152
401,58.371925
407,48.698917
409,78.766495
410,120.508286
416,104.82429
418,114.34923
420,170.23088
421,176.48491
422,169.43324
424,195.19882
428,166.52885
429,178.49002
431,149.55574
435,31.425203
439,103.376724
441,59.569378
447,70.81549
449,168.05237
451,176.7752
452,77.10453
454,153.31342
