id,count
0,93.64386
1,222.8703
2,84.399704
4,102.75052
5,117.373505
10,129.75789
11,137.38303
12,205.76408
15,71.88087
17,47.766827
18,212.48482
23,205.20364
25,168.9638
26,80.88682
31,191.06657
39,182.75879
40,55.376007
41,149.2098
42,
43,174.06992
51,209.00244
52,65.11663
54,86.17012
60,162.77081
61,187.94395
62,147.97466
63,46.57047
65,136.06671
66,125.35203
68,181.89688
71,54.880424
80,89.07463
82,
94,183.14055
98,198.52284
101,85.91075
102,169.97098
107,117.515465
112,217.98701
113,79.37066
115,
116,160.0117
120,87.74813
121,77.55419
122,217.58623
132,167.49077
143,65.568825
147,
150,70.62673
151,68.92464
152,203.36958
153,87.588234
155,81.32918
156,120.75565
159,192.17006
161,84.39548
163,80.97911
177,171.14703
186,84.13016
188,64.818436
190,79.09569
191,94.433395
192,175.39162
195,209.20447
200,175.62598
209,204.4042
210,72.042694
211,227.38977
214,171.10648
215,88.708046
218,150.5736
219,47.4499
222,98.69967
225,62.037117
228,219.33195
236,203.61578
241,76.4817
242,177.85901
243,216.01668
245,70.851555
247,209.83763
251,187.50089
252,82.1552
253,71.211334
254,78.03357
258,202.82977
260,
261,178.58351
265,65.375435
266,198.4558
267,196.12845
269,165.33221
270,
275,148.82582
278,79.54869
279,56.669846
286,105.03836
287,62.692696
288,196.64645
289,174.35536
293,81.31588
294,179.4767
297,
302,113.136215
303,74.51675
304,122.69248
307,137.78473
309,66.48896
311,199.14436
312,147.73135
314,202.11183
315,209.78365
319,186.22939
322,153.78758
323,
325,187.44408
327,198.73553
330,63.28694
332,194.99551
333,77.75471
338,156.73679
341,83.91909
345,155.90465
348,156.24658
349,93.64897
350,121.956345
352,
355,50.559853
356,
358,
363,172.35388
369,188.70723
371,72.25912
372,194.35164
375,212.32639
380,187.95164
388,80.61609
391,
392,180.87668
393,209.72331
394,91.81036
396,61.79557
401,62.689674
407,43.88334
409,81.43309
410,133.72221
416,116.86921
418,121.071396
420,187.96301
421,205.67282
422,188.46028
424,216.09047
428,192.29726
429,209.96565
431,168.05025
435,29.582052
439,108.931854
441,65.41976
447,77.498634
449,194.68604
451,201.54567
452,82.511345
454,177.62384
458,208.97617
463,175.00462
467,77.2393
470,144.17706
471,152.98763
474,203.25662
478,92.80425
483,108.91187
484,162.11089
485,79.44258
486,169.71748
491,130.52773
494,106.05529
495,189.10144
497,180.83092
499,209.72832
515,140.30998
518,182.38814
521,99.4935
525,
529,195.48994
532,168.63976
534,63.567165
540,74.66766
544,215.44908
547,181.39635
549,88.733604
563,61.143784
564,199.9325
567,115.77663
572,161.51772
577,178.58723
578,216.00626
585,207.64873
588,199.42851
589,175.59273
590,132.75426
592,84.91086
594,145.12546
596,75.73556
598,207.05544
599,177.96642
605,84.701546
606,156.20377
607,191.82755
608,189.58455
609,
610,193.62401
611,102.670746
614,
615,171.36249
616,192.80374
617,157.18365
618,187.17854
624,118.316826
629,184.17342
631,95.850365
633,93.860954
637,78.25928
638,150.2103
643,
644,172.74008
645,66.797516
646,174.42041
648,162.17741
650,73.917595
651,103.76717
652,217.03055
656,157.98753
657,95.779175
659,79.49809
660,169.70406
662,146.83405
665,206.31609
675,
681,160.49712
682,180.9116
685,64.81574
686,197.64523
689,73.92228
696,158.10202
703,183.08307
704,128.13222
705,157.491
714,182.28343
717,77.95148
718,87.62971
720,76.8837
721,214.6829
723,190.16943
726,100.42851
728,185.39859
730,104.80983
731,82.994286
734,218.73807
737,60.096603
738,75.55853
745,205.37888
746,82.57182
749,180.02928
752,72.84854
753,87.82075
758,183.22159
765,94.72989
766,201.23758
768,70.590065
769,196.11157
774,177.63708
775,119.22316
781,
784,201.17372
794,103.786354
795,211.8658
796,72.89029
802,143.72412
803,105.89732
805,70.39398
806,207.97641
807,134.16917
809,59.260235
810,196.22487
812,94.21632
814,113.89682
818,188.97206
819,211.02626
825,8.628206
836,98.21631
839,166.13985
847,206.60472
848,90.648285
851,181.77277
852,170.20311
853,62.768894
857,181.31876
858,95.02842
859,189.78563
861,18.73551
867,149.79675
870,178.91664
871,201.50024
872,219.65518
874,221.38846
881,208.35146
886,165.32547
890,
895,174.36586
899,74.41551
900,197.83388
901,205.03848
902,196.35806
903,83.97414
913,211.74329
918,206.56467
923,161.9055
924,69.068436
926,60.24582
927,76.96467
930,177.70532
934,55.706547
937,172.49408
939,142.4071
941,90.29598
942,219.54277
946,198.82985
950,132.55736
953,81.71558
959,66.51993
961,51.801968
962,89.841484
964,111.24186
969,171.95566
971,157.00987
976,71.36337
978,189.94395
980,201.1917
981,174.2564
990,212.49165
993,68.29849
996,77.726585
998,216.25883
999,188.22275
1006,158.59818
1008,84.146484
1013,79.574554
1015,126.1746
1016,169.12648
1022,207.00624
1026,185.95377
1028,209.36325
1031,46.20946
