id,count
0,106.34982
1,243.37938
2,82.79595
4,118.55276
5,115.79451
10,158.20042
11,164.95235
12,210.63092
15,77.71972
17,47.180473
18,239.45853
23,232.20628
25,176.52406
26,93.314644
31,216.89426
39,193.87167
40,64.809296
41,160.15182
42,
43,201.50487
51,235.25726
52,76.00784
54,104.00844
60,189.41945
61,200.44868
62,171.12222
63,62.18557
65,164.08931
66,148.6667
68,192.38329
71,69.5436
80,100.55866
82,
94,206.46397
98,225.70021
101,88.94652
102,195.24373
107,130.50078
112,227.61995
113,82.408
115,
116,187.53676
120,115.641685
121,82.81202
122,243.91902
132,191.67827
143,69.44086
147,
150,75.50576
151,83.31391
152,229.54265
153,116.2203
155,83.4203
156,141.04445
159,218.73598
161,112.12961
163,109.1749
177,198.42113
186,101.61299
188,93.14421
190,107.03765
191,107.61079
192,184.55658
195,226.53374
200,197.8983
209,230.95859
210,76.14748
211,239.24835
214,190.85632
215,103.13526
218,162.18365
219,53.53296
222,126.46975
225,74.099335
228,245.93785
236,230.57378
241,104.21731
242,202.50125
243,243.30841
245,98.21137
247,235.99794
251,206.3923
252,110.05143
253,75.29843
254,85.47754
258,230.18764
260,
261,191.64374
265,93.97111
266,224.86128
267,205.29993
269,192.37637
270,
275,160.60925
278,103.66784
279,64.54074
286,132.94328
287,91.03344
288,223.5501
289,196.71349
293,109.34394
294,189.47913
297,
302,116.906906
303,76.3668
304,122.34256
307,157.76659
309,75.77182
311,222.09087
312,149.99931
314,224.65746
315,236.81168
319,212.65474
322,180.93834
323,
325,194.05635
327,224.96684
330,80.78027
332,221.9518
333,105.79291
338,175.42146
341,86.14256
345,162.62904
348,181.55855
349,122.06763
350,149.54399
352,
355,61.868553
356,
358,
363,197.2671
369,211.01814
371,77.03553
372,208.51176
375,238.42061
380,198.59462
388,109.3785
391,
392,196.92624
393,235.84096
394,100.02649
396,84.59833
401,73.78865
407,73.238434
409,109.90921
410,151.92912
416,125.99811
418,148.87585
420,215.16399
421,216.78627
422,212.72316
424,242.79716
428,202.0029
429,217.03767
431,181.74318
435,29.536982
439,136.48848
441,64.59918
447,92.40895
449,203.82138
451,218.89528
452,102.39903
454,183.3114
458,213.5199
463,195.45636
467,80.78247
470,153.88144
471,179.99608
474,228.47621
478,111.26966
483,121.3896
484,169.4174
485,107.88534
486,187.07588
491,134.51967
494,109.84971
495,197.36375
497,196.82268
499,222.815
515,158.9311
518,208.15811
521,127.34264
525,
529,221.92964
532,195.21367
534,89.95745
540,103.59075
544,242.06575
547,208.63625
549,117.3849
563,69.830574
564,219.662
567,122.209656
572,168.87593
577,187.01701
578,242.9848
585,221.8401
588,210.13936
589,181.57912
590,159.38142
592,91.32875
594,157.95424
596,89.32181
598,214.43631
599,203.95859
605,104.80515
606,178.4364
607,206.64851
608,216.13374
609,
610,220.42259
611,127.46486
614,
615,198.2099
616,213.81186
617,179.63118
618,199.92725
624,129.02002
629,208.12138
631,124.09962
633,100.72115
637,100.17033
638,159.94038
643,
644,194.72649
645,85.36682
646,188.00098
648,188.44856
650,102.24359
651,114.40522
652,242.90347
656,179.31444
657,112.209236
659,83.09774
660,178.11691
662,167.18407
665,232.17125
675,
681,186.91353
682,205.08244
685,92.92453
686,224.7836
689,91.514885
696,185.80067
703,198.28432
704,134.19545
705,180.96085
714,208.78395
717,89.090515
718,95.554985
720,104.901535
721,234.75995
723,216.966
726,106.106125
728,192.72601
730,116.48656
731,106.06643
734,245.54317
737,77.139145
738,104.12507
745,216.78085
746,90.40721
749,204.96245
752,82.291664
753,92.47282
758,209.96547
765,100.75581
766,211.74672
768,87.72212
769,223.03917
774,202.3426
775,146.52505
781,
784,225.73387
794,131.68387
795,238.57054
796,96.07153
802,146.36865
803,131.23462
805,79.09097
806,233.62129
807,148.21544
809,70.773605
810,220.3488
812,103.80961
814,123.70388
818,214.8274
819,230.17526
825,11.3906555
836,100.56877
839,183.22665
847,233.22876
848,104.40979
851,190.25487
852,197.55396
853,65.367096
857,208.57155
858,116.8417
859,210.98587
861,19.647633
867,160.5555
870,190.85068
871,227.24286
872,244.58954
874,246.66936
881,235.48761
886,192.8506
890,
895,201.74356
899,95.637634
900,224.6911
901,231.8048
902,222.83553
903,111.73365
913,238.20314
918,233.32002
923,186.51575
924,91.37099
926,85.54907
927,105.405304
930,188.87688
934,67.38112
937,192.72127
939,164.6548
941,118.6646
942,245.19481
946,213.15633
950,143.73459
953,86.51196
959,66.13592
961,64.340546
962,114.30849
964,122.54881
969,176.45963
971,183.94576
976,86.94703
978,216.72731
980,220.91554
981,192.36137
990,236.32288
993,89.42303
996,105.56652
998,227.44086
999,215.5594
1006,185.5478
1008,87.87597
1013,107.99162
1015,132.55997
1016,176.76251
1022,227.62074
1026,203.98885
1028,232.58154
1031,45.483917
1034,
1037,225.86427
1040,
1042,102.27802
1046,131.31882
1048,141.06728
1049,178.23235
1050,
1051,213.52281
1052,222.80885
1055,116.08115
1060,193.69044
1064,130.00694
1066,78.81017
1071,184.60513
1073,94.53602
1089,204.22946
1091,137.92587
1092,92.87315
1093,226.02492
1096,220.86034
1097,194.36685
1098,88.203514
1099,86.26309
1102,232.75212
1107,103.64759
1109,105.06445
1111,64.37497
1112,171.70558
1114,252.27547
1116,223.71425
1117,180.06532
1118,89.66553
1122,
1124,207.5645
1127,116.84532
1133,210.4524
1134,93.59337
1135,181.64694
1139,219.75926
1143,
1150,110.658966
1151,161.76909
1153,231.1488
1155,98.31297
1162,95.969246
1163,200.56764
1166,25.720629
1171,107.49491
1172,72.40672
1173,230.6975
1174,111.89651
1177,145.34111
1178,139.02237
1184,104.30072
1185,169.88005
1186,116.53792
1187,223.69159
1188,239.21492
1191,202.75078
1207,151.00807
1213,118.19259
1215,192.14113
1223,221.8442
1227,172.7751
1236,
1237,
1238,128.92369
1241,69.461494
1248,107.508545
1250,73.81414
1251,213.85873
1253,119.58878
1255,147.5236
1257,214.07536
1261,127.3069
1262,222.47264
1265,175.92455
1273,233.00687
1277,199.79373
1278,158.86375
1280,105.626595
1284,175.92401
1285,245.06837
1288,112.10166
1295,163.08217
1297,242.76823
1299,232.1877
1304,188.9168
1308,98.762146
1310,140.16173
1311,171.56606
1314,116.43479
1315,156.2423
1318,43.81084
1320,249.17067
1321,224.34492
1322,188.2986
1330,182.46648
1333,216.09576
1334,190.06296
1341,189.80873
1344,176.17409
1351,213.7909
1354,94.22424
1356,
1363,176.41982
1365,197.54054
1369,184.06572
1373,120.12387
1375,175.58736
1377,72.37855
1379,211.89801
1380,213.35756
1381,122.12356
1384,196.46529
1390,213.84871
1393,223.22337
1395,
1399,224.88194
1400,101.49744
1401,137.76134
1404,218.47095
1408,97.56263
1409,40.022587
1413,195.00473
1416,217.03508
1418,135.08594
1423,106.46907
1424,73.83501
1425,74.66043
1433,240.69777
1434,196.01543
1436,232.19115
1442,210.07726
1444,89.02865
1445,184.49895
1452,204.59776
1455,216.452
1462,
1467,43.551163
1472,113.773895
1475,136.95802
1493,162.31425
1501,209.97194
1503,225.07906
1504,234.8403
1505,69.79509
1511,233.68819
1512,
1513,164.14247
1514,128.03378
1528,218.71202
1533,245.93755
1534,89.45969
1536,196.19014
1537,95.555466
1539,145.9243
1550,189.62326
1552,202.12834
1554,219.04445
1555,232.00099
1556,78.31231
1559,72.66161
1563,221.43535
1566,204.63289
1567,149.4752
1568,97.74056
1571,211.57524
1572,92.29555
1574,
1577,105.05666
1583,89.64473
1585,116.569626
1586,201.1509
1587,221.56392
1596,195.7832
1602,78.6004
1604,97.32056
1605,64.7661
1610,237.74162
1611,138.285
1616,96.382866
1617,155.00337
1618,77.37898
1622,86.6537
1623,65.15982
1628,235.13316
1631,56.939217
1632,223.3211
1633,213.03401
1634,214.8636
1636,221.86673
1637,183.37997
1643,120.14659
1644,160.7953
1646,137.29408
1648,214.69197
1651,103.537994
1656,92.92027
1658,176.33827
1659,92.703865
1665,103.522354
1666,174.22586
1670,131.35574
1674,172.48703
1679,226.99571
1680,220.80977
1683,245.53746
1686,71.40843
1691,148.26706
1693,85.61797
1696,97.55505
1697,136.17021
1703,106.291824
1706,69.86211
1709,202.2994
1710,109.94274
1712,
1713,175.47208
1718,223.44495
1719,217.32353
1722,230.26733
1723,170.60046
1724,239.20247
1728,63.28074
1730,118.10607
1732,89.986176
1737,61.81861
1745,74.10755
1747,95.61245
1748,105.538704
1755,135.67949
1759,101.997986
1761,216.95644
1764,201.42448
1765,202.71777
1766,75.88773
1768,95.61357
1770,106.284195
1771,180.79346
1774,129.00572
1785,198.51079
1788,235.9633
1792,90.424255
1794,207.51683
1797,160.98344
1798,59.33998
1799,245.18332
1802,148.12148
1806,82.122314
1808,112.45038
1810,225.39348
1818,49.777397
1819,242.82103
1820,241.93846
1822,203.48524
1826,217.29024
1827,190.72838
1835,114.18481
1841,157.83437
1842,149.9171
1843,129.96574
1846,84.4467
1849,69.51277
1850,238.56612
1851,146.79005
1857,
1858,177.86673
1860,131.6446
1861,217.88313
1864,100.30124
1869,223.73026
1871,
1872,35.30726
1875,86.51431
1878,246.609
1879,224.54546
1885,75.51601
1888,135.30971
1889,57.12754
1890,149.71535
1896,171.59105
1897,233.26228
1898,
1900,122.17671
1905,93.460175
1908,109.9176
1909,161.53394
1913,
1918,141.17647
1922,250.95586
1923,182.97421
1925,220.30704
1926,173.75365
1927,222.32414
1930,205.5418
1935,88.40791
1939,138.34065
1942,141.31543
1943,
1948,237.92186
1949,207.78828
1951,156.78026
1953,163.17212
1959,
1963,99.25722
1967,173.72342
1973,201.1194
1975,100.43913
1976,57.57743
1990,162.48563
1993,156.54976
1997,94.0262
1999,183.10605
2001,209.76079
2004,85.00089
2010,142.09291
2013,188.19173
2017,240.03123
2021,123.75817
2023,83.07473
2026,214.50911
2037,77.31198
2039,114.70557
2041,75.47393
2046,92.34413
2050,101.42542
2060,205.64223
2067,157.14233
