id,count
0,111.86862
1,259.2339
2,97.757614
4,124.62365
5,136.45622
10,163.46985
11,175.4237
12,231.06862
15,82.649086
17,56.127697
18,254.22862
23,244.5943
25,187.91457
26,95.499016
31,234.03835
39,207.66576
40,66.21109
41,180.9792
42,
43,211.54947
51,248.02542
52,79.454956
54,106.39334
60,198.34117
61,212.19496
62,178.30293
63,62.060482
65,170.97537
66,155.66759
68,205.6491
71,68.609634
80,103.54579
82,
94,217.08595
98,239.97766
101,94.69758
102,207.1616
107,148.30132
112,244.45792
113,87.24523
115,
116,195.5666
120,119.9699
121,87.77627
122,259.7916
132,207.07187
143,78.37931
147,
150,80.09917
151,84.387634
152,243.27728
153,114.934395
155,91.54664
156,159.16173
159,229.63814
161,116.694466
163,110.06106
177,208.83179
186,102.99798
188,95.23472
190,110.58545
191,114.5912
192,200.11436
195,244.67352
200,214.09653
209,246.01608
210,79.227196
211,254.688
214,205.5915
215,106.47168
218,171.59904
219,55.77223
222,131.457
225,76.56794
228,260.5874
236,242.73409
241,107.30274
242,214.8564
243,255.29483
245,100.11038
247,253.12007
251,217.9164
252,113.75402
253,77.47484
254,91.77534
258,243.90962
260,
261,204.34837
265,92.55544
266,240.2963
267,221.0491
269,203.01192
270,
275,171.16707
278,103.87843
279,65.27008
286,136.4523
287,91.627396
288,239.44406
289,212.80556
293,111.93136
294,203.47139
297,
302,125.35201
303,83.252556
304,143.66133
307,166.56656
309,79.88048
311,234.29832
312,172.85555
314,239.18684
315,249.24924
319,229.2868
322,188.09143
323,
325,208.54022
327,241.3927
330,80.70697
332,233.03441
333,107.422485
338,186.06802
341,95.59716
345,184.62033
348,196.86798
349,122.615906
350,155.55925
352,
355,63.52618
356,
358,
363,206.54593
369,222.76335
371,82.7326
372,221.11658
375,254.40404
380,210.3031
388,109.455154
391,
392,210.73561
393,250.07478
394,106.51506
396,85.65736
401,76.6071
407,70.40305
409,109.77586
410,158.35638
416,136.8681
418,154.46333
420,225.28072
421,231.95143
422,223.10147
424,257.69318
428,217.63046
429,234.6477
431,197.5644
435,35.240463
439,142.28786
441,73.16012
447,91.659096
449,217.47572
451,232.26079
452,104.24876
454,201.23865
458,232.75378
463,207.35214
467,85.14837
470,171.90697
471,189.89125
474,244.8426
478,114.81747
483,127.78064
484,183.12157
485,107.17886
486,198.58752
491,144.10355
494,119.90386
495,215.13202
497,213.9898
499,237.43765
515,167.6551
518,224.24176
521,132.15234
525,
529,235.70341
532,204.99118
534,87.17719
540,102.16923
544,256.13855
547,219.37646
549,118.70624
563,71.74961
564,232.95685
567,129.55916
572,180.49847
577,199.9354
578,256.22787
585,237.88583
588,224.49622
589,194.49019
590,166.9875
592,94.86426
594,175.82501
596,91.88183
598,231.78598
