ID,Calories_Burned
TEST_0000,172.83563651620352
TEST_0001,189.12119912586058
TEST_0002,53.45920297325574
TEST_0003,161.40682621865562
TEST_0004,225.8189017797922
TEST_0005,178.5547340044359
TEST_0006,97.92893590960011
TEST_0007,43.954736396612134
TEST_0008,79.16897079061891
TEST_0009,58.94206984411721
TEST_0010,123.12351318363653
TEST_0011,54.41249733023142
TEST_0012,14.172754428545886
TEST_0013,176.85211818498647
TEST_0014,229.5793332079702
TEST_0015,13.440593900082604
TEST_0016,97.69491129503149
TEST_0017,129.64311307160096
TEST_0018,158.06225175774307
TEST_0019,6.916229981943616
TEST_0020,50.35730669978511
TEST_0021,89.60079110940569
TEST_0022,24.744681462281733
TEST_0023,86.53896025785434
TEST_0024,19.794176619499922
TEST_0025,128.05663178460964
TEST_0026,105.16406750116221
TEST_0027,188.73887423808628
TEST_0028,120.97643576646078
TEST_0029,99.81817367047915
TEST_0030,25.05133129882961
TEST_0031,243.41046138952152
TEST_0032,54.76363318519725
TEST_0033,46.691043489729054
TEST_0034,133.3212027960617
TEST_0035,112.82024321999779
TEST_0036,37.771417949297756
TEST_0037,129.35215612937463
TEST_0038,11.073866700699
TEST_0039,129.45674502863403
TEST_0040,201.66003984363488
TEST_0041,167.8746707291939
TEST_0042,145.737476359609
TEST_0043,60.063020309535204
TEST_0044,68.0080959427105
TEST_0045,52.73350534209749
TEST_0046,77.68247293111199
TEST_0047,197.68834728343063
TEST_0048,139.27886852323718
TEST_0049,125.41848324250896
TEST_0050,11.07936786855862
TEST_0051,112.0545227864277
TEST_0052,158.34865059998265
TEST_0053,92.50816084691905
TEST_0054,68.7304111213598
TEST_0055,86.35816962122044
TEST_0056,159.97655596644472
TEST_0057,18.1017824415394
TEST_0058,30.310256822347583
TEST_0059,96.1644525839256
TEST_0060,38.93095089772396
TEST_0061,109.43528857283673
TEST_0062,89.98002467757033
TEST_0063,50.827334267582046
TEST_0064,34.40534179438691
TEST_0065,135.89501297514653
TEST_0066,230.80577803237975
TEST_0067,125.87614683463471
TEST_0068,101.67718473557761
TEST_0069,44.80037458373408
TEST_0070,125.3574569522898
TEST_0071,25.927269783023803
TEST_0072,9.200298931231373
TEST_0073,151.76008190523862
TEST_0074,32.414669565660006
TEST_0075,90.7016568254985
TEST_0076,63.83367869869835
TEST_0077,65.77172335360228
TEST_0078,44.50877232063067
TEST_0079,187.35840067199388
TEST_0080,173.4958554984696
TEST_0081,136.75022558266937
TEST_0082,90.39036085989937
TEST_0083,101.55077757750405
TEST_0084,56.137107415052014
TEST_0085,178.86246666957595
TEST_0086,125.21789422388974
TEST_0087,17.614945926001383
TEST_0088,144.7061299883062
TEST_0089,42.16543229587842
TEST_0090,41.199925729357346
TEST_0091,36.631306773328106
TEST_0092,24.27418468225369
TEST_0093,195.61131761413708
TEST_0094,4.837318756079185
TEST_0095,10.26712251693607
TEST_0096,238.70748064985673
TEST_0097,139.5340955529755
TEST_0098,186.43025970837334
TEST_0099,173.4537895669273
TEST_0100,13.395093481609365
TEST_0101,99.29061414128228
TEST_0102,187.5873242546295
TEST_0103,165.70778458649875
TEST_0104,64.36470489274507
TEST_0105,166.82652741704078
TEST_0106,36.78239166016647
TEST_0107,20.779239231276733
TEST_0108,188.6558879807053
TEST_0109,29.7659049800277
TEST_0110,111.38264162572887
TEST_0111,185.67928701578785
TEST_0112,47.35534847389499
TEST_0113,146.66191795028135
TEST_0114,55.64968570907877
TEST_0115,81.05801256177074
TEST_0116,79.00788783717871
TEST_0117,63.84301090061854
TEST_0118,14.36052199167898
TEST_0119,7.223918788473384
TEST_0120,186.40916785158333
TEST_0121,48.13354785248521
TEST_0122,42.7722358177125
TEST_0123,19.801704599663935
TEST_0124,32.24188154082367
TEST_0125,100.31386042150552
TEST_0126,46.99855026350269
TEST_0127,54.672176350231894
TEST_0128,103.00616308083409
TEST_0129,77.7462253387639
TEST_0130,60.040770817355224
TEST_0131,194.18806112534367
TEST_0132,69.22807587218267
TEST_0133,135.02382247996138
TEST_0134,104.11929634065382
TEST_0135,72.17143171949283
TEST_0136,72.54128626425518
TEST_0137,65.03021710558824
TEST_0138,176.19520994147024
TEST_0139,22.51732068133788
TEST_0140,122.40586143452674
TEST_0141,16.3297065413135
TEST_0142,111.57058926500758
TEST_0143,41.98624524691695
TEST_0144,11.34777029461111
TEST_0145,32.71896986121283
TEST_0146,165.26961545972154
TEST_0147,82.70344630129694
TEST_0148,120.01902445531596
TEST_0149,86.2329539756538
TEST_0150,41.904072056775476
TEST_0151,81.54128823666542
TEST_0152,69.64811278606066
TEST_0153,19.496469308673113
TEST_0154,93.32804790162481
TEST_0155,55.304760383907706
TEST_0156,128.82845354704477
TEST_0157,39.5169349088319
TEST_0158,198.90027348923468
TEST_0159,40.03397994354236
TEST_0160,128.72646703670034
TEST_0161,100.69782913564995
TEST_0162,115.08620957761741
TEST_0163,138.84875112945883
TEST_0164,56.47419072200137
TEST_0165,32.29302308957995
TEST_0166,41.58448762004264
TEST_0167,132.74174058865174
TEST_0168,202.20179474521865
TEST_0169,112.40405550245487
TEST_0170,74.39313314317405
TEST_0171,76.37152056612103
TEST_0172,5.723259014801442
TEST_0173,84.30985035443155
TEST_0174,15.433907297599944
TEST_0175,47.744385378235165
TEST_0176,5.544662676184089
TEST_0177,61.15074126525724
TEST_0178,176.17848596931435
TEST_0179,180.4084928430093
TEST_0180,45.62588036208399
TEST_0181,82.93165243899057
TEST_0182,68.1290569398625
TEST_0183,116.50474907743774
TEST_0184,127.21924049695372
TEST_0185,83.70889365448966
TEST_0186,12.008108168018225
TEST_0187,46.73074296183768
TEST_0188,157.21938247497746
TEST_0189,6.133289137724205
TEST_0190,40.98820872147917
TEST_0191,6.913177310030733
TEST_0192,158.15871473235165
TEST_0193,41.87321205084663
TEST_0194,175.08576437180454
TEST_0195,103.48702420845075
TEST_0196,6.2164857375537395
TEST_0197,212.42267723028635
TEST_0198,4.147477524653368
TEST_0199,9.115805117893615
TEST_0200,9.02670301589933
TEST_0201,130.61695666904416
TEST_0202,22.10636583017913
TEST_0203,40.793173511987334
TEST_0204,98.79913529672194
TEST_0205,90.53751817231023
TEST_0206,149.3249929865051
TEST_0207,83.35542884530878
TEST_0208,14.899492400909367
TEST_0209,66.01673112859498
TEST_0210,61.497865515317244
TEST_0211,194.70962524846982
TEST_0212,163.95989888872282
TEST_0213,16.620460999973147
TEST_0214,50.59046236584982
TEST_0215,61.82605866919039
TEST_0216,87.06692041400674
TEST_0217,139.9649457687483
TEST_0218,40.38630859001569
TEST_0219,97.73427033818007
TEST_0220,174.83907673809153
TEST_0221,66.65194856589369
TEST_0222,137.1456212168414
TEST_0223,190.31066661568912
TEST_0224,79.46583557970735
TEST_0225,31.09128434664308
TEST_0226,65.86670964745281
TEST_0227,134.44220965436398
TEST_0228,58.353734501353756
TEST_0229,6.4719590568493
TEST_0230,57.36426485708944
TEST_0231,49.70126336091198
TEST_0232,64.25788569013821
TEST_0233,78.9724058421998
TEST_0234,13.153736742828187
TEST_0235,49.972445042731124
TEST_0236,129.3701222964737
TEST_0237,18.698779600603302
TEST_0238,148.8130372236992
TEST_0239,19.934210710580373
TEST_0240,16.904619368833664
TEST_0241,192.54389229541994
TEST_0242,89.1259083604964
TEST_0243,10.921055835129664
TEST_0244,42.25883035735751
TEST_0245,70.27813771962974
TEST_0246,44.840956787229516
TEST_0247,116.9725133521788
TEST_0248,43.54136553688659
TEST_0249,18.309795332730573
TEST_0250,52.7919847143603
TEST_0251,91.39921989349386
TEST_0252,35.37767493104184
TEST_0253,107.62524838502577
TEST_0254,112.51706015323725
TEST_0255,31.295588518139994
TEST_0256,8.619851643765287
TEST_0257,101.99420258215105
TEST_0258,136.0123243686976
TEST_0259,18.982592057189322
TEST_0260,20.780246880975028
TEST_0261,71.12912756214064
TEST_0262,51.99540987565706
TEST_0263,17.991175939030654
TEST_0264,25.86017731359607
TEST_0265,1.8645164187328191
TEST_0266,57.2670025540574
TEST_0267,20.106742195664992
TEST_0268,64.27860255873384
TEST_0269,186.82381237831578
TEST_0270,99.50729205411335
TEST_0271,134.3366255311921
TEST_0272,18.114474083078676
TEST_0273,145.84669228659914
TEST_0274,21.743263005380868
TEST_0275,56.67454759004613
TEST_0276,82.25436881380301
TEST_0277,150.52043869309273
TEST_0278,7.199031012205523
TEST_0279,62.356738936570764
TEST_0280,180.3685855865042
TEST_0281,104.90020662257302
TEST_0282,33.71013676271832
TEST_0283,15.896017467450292
TEST_0284,180.91317773854826
TEST_0285,45.35459119175357
TEST_0286,39.473779931184254
TEST_0287,52.7395958475463
TEST_0288,104.49138509348268
TEST_0289,52.202231422197656
TEST_0290,177.02590648988553
TEST_0291,38.87475783988339
TEST_0292,73.38391392466292
TEST_0293,44.71031863732787
TEST_0294,137.69672758497472
TEST_0295,36.024073303204204
TEST_0296,76.31658989935386
TEST_0297,127.9465457852566
TEST_0298,139.58231657046417
TEST_0299,189.05896309710806
TEST_0300,223.10233980086923
TEST_0301,3.758789436746156
TEST_0302,228.0680331863441
TEST_0303,108.81009830022231
TEST_0304,66.31771324804868
TEST_0305,140.59513320543192
TEST_0306,55.442222285411844
TEST_0307,214.453610588047
TEST_0308,184.93599077938416
TEST_0309,143.27674893954827
TEST_0310,85.2170081508375
TEST_0311,36.35968902408786
TEST_0312,165.78003406929201
TEST_0313,81.66106304762798
TEST_0314,188.13464836961066
TEST_0315,185.82197255383653
TEST_0316,241.83212533651022
TEST_0317,164.70658673480648
TEST_0318,56.848475627750304
TEST_0319,244.8394001986744
TEST_0320,219.37096455566643
TEST_0321,82.28510299516347
TEST_0322,171.21820709048916
TEST_0323,77.58602057952521
TEST_0324,43.56889322747156
TEST_0325,12.18803646653214
TEST_0326,88.70124023059907
TEST_0327,105.84121867246722
TEST_0328,83.48700214124983
TEST_0329,71.27664692480903
TEST_0330,9.06437941261538
TEST_0331,130.3903304418709
TEST_0332,10.013472221220582
TEST_0333,91.00333757854969
TEST_0334,38.90130955937275
TEST_0335,97.62387245253922
TEST_0336,111.94791507159243
TEST_0337,157.69571378203545
TEST_0338,94.54310358902148
TEST_0339,123.5400775587259
TEST_0340,26.047233783981937
TEST_0341,216.05539742925612
TEST_0342,82.42514238275908
TEST_0343,140.79729185996985
TEST_0344,91.27171783048834
TEST_0345,12.235382771828881
TEST_0346,27.04340167620103
TEST_0347,74.82959449547343
TEST_0348,26.475233357523393
TEST_0349,170.06663513265812
TEST_0350,190.02735190371823
TEST_0351,62.1835601516068
TEST_0352,129.09348675185902
TEST_0353,58.38426116986375
TEST_0354,66.41267779927148
TEST_0355,2.0940449861227535
TEST_0356,163.3965167417773
TEST_0357,180.81951137791475
TEST_0358,113.71494224895287
TEST_0359,132.3303298357714
TEST_0360,75.48514952304686
TEST_0361,128.9429555617462
TEST_0362,135.12886934469861
TEST_0363,23.413485073688207
TEST_0364,166.22750264614297
TEST_0365,31.971563969069393
TEST_0366,117.92616965272464
TEST_0367,26.71947320344043
TEST_0368,211.607537576303
TEST_0369,131.52921713317482
TEST_0370,24.40968354682991
TEST_0371,111.89375936442957
TEST_0372,90.79902142796345
TEST_0373,132.07941578681493
TEST_0374,20.307209849102946
TEST_0375,196.72572224753094
TEST_0376,203.56407373464754
TEST_0377,205.54412788522313
TEST_0378,50.7420510428492
TEST_0379,78.73284536223946
TEST_0380,154.24778974159562
TEST_0381,24.998132131771854
TEST_0382,29.116227328056993
TEST_0383,206.40243876057502
TEST_0384,6.302868361104629
TEST_0385,3.94881177042771
TEST_0386,172.86986452157726
TEST_0387,98.34805357218283
TEST_0388,118.11156684398156
TEST_0389,173.89285556048708
TEST_0390,182.22573563884725
TEST_0391,19.713663238668232
TEST_0392,112.90157595639903
TEST_0393,124.99152734844392
TEST_0394,34.452273148388485
TEST_0395,173.85979589947237
TEST_0396,95.44299324334861
TEST_0397,19.61058646633319
TEST_0398,118.54889977304265
TEST_0399,126.15400272284023
TEST_0400,81.78683169545548
TEST_0401,192.55357889828156
TEST_0402,140.51364576963533
TEST_0403,141.8034111927118
TEST_0404,112.17229596966354
TEST_0405,97.38375182075833
TEST_0406,18.29426092963695
TEST_0407,67.00842947915953
TEST_0408,167.45113402166317
TEST_0409,190.7457424685199
TEST_0410,105.56085753578009
TEST_0411,225.08898801438045
TEST_0412,7.399559876228523
TEST_0413,53.32390795297397
TEST_0414,163.9423455451688
TEST_0415,11.171589259047323
TEST_0416,54.68948286712475
TEST_0417,85.65720521021285
TEST_0418,13.80122479228885
TEST_0419,7.095630890034954
TEST_0420,160.4012483624174
TEST_0421,36.13772479843465
TEST_0422,84.81089132124907
TEST_0423,72.41393996398983
TEST_0424,134.88326204595796
TEST_0425,45.025932750009815
TEST_0426,40.87466644550295
TEST_0427,9.442859106275137
TEST_0428,68.23161001570406
TEST_0429,99.79154285410186
TEST_0430,107.46434750741173
TEST_0431,218.12278559322294
TEST_0432,51.76063123788481
TEST_0433,2.330787493247044
TEST_0434,176.57009687141544
TEST_0435,37.676204152543505
TEST_0436,51.650998489625636
TEST_0437,163.579471685076
TEST_0438,48.13872541584715
TEST_0439,179.59153575772507
TEST_0440,221.43720602175017
TEST_0441,44.02743476120668
TEST_0442,47.32751068077414
TEST_0443,67.54133030186858
TEST_0444,217.89502374570293
TEST_0445,135.16710218027583
TEST_0446,165.6841493758766
TEST_0447,44.21593912820754
TEST_0448,83.93181188041854
TEST_0449,48.9756083083048
TEST_0450,101.60539928473008
TEST_0451,122.96160783212326
TEST_0452,75.92978434738325
TEST_0453,53.0413622296619
TEST_0454,34.275186451210175
TEST_0455,41.00924508688331
TEST_0456,123.17492353447597
TEST_0457,149.31069575910078
TEST_0458,176.37530201527989
TEST_0459,147.11164105162607
TEST_0460,90.73484997557534
TEST_0461,206.2003843623097
TEST_0462,72.44556106602977
TEST_0463,108.30797913132847
TEST_0464,93.51264064560382
TEST_0465,35.106055314754485
TEST_0466,103.41575752592325
TEST_0467,55.51323356656212
TEST_0468,135.19087529984245
TEST_0469,5.752124596296198
TEST_0470,92.57469238648628
TEST_0471,29.52080665259564
TEST_0472,50.38994639507291
TEST_0473,22.808324297518993
TEST_0474,176.58339279512438
TEST_0475,180.78398177724011
TEST_0476,23.983331022478524
TEST_0477,38.15580979869992
TEST_0478,24.70394266495714
TEST_0479,32.62180948702007
TEST_0480,42.63447695579816
TEST_0481,23.700626568635926
TEST_0482,190.96518813086732
TEST_0483,134.25971435145766
TEST_0484,57.594555874649814
TEST_0485,7.113752514029329
TEST_0486,3.2537125621565792
TEST_0487,222.86773863754206
TEST_0488,18.40639484897838
TEST_0489,8.376017089907691
TEST_0490,189.98515837641753
TEST_0491,89.17927295174741
TEST_0492,81.60178773094958
TEST_0493,47.055406152270734
TEST_0494,89.82944408887852
TEST_0495,49.9327374200584
TEST_0496,22.511084551490057
TEST_0497,16.484198179095984
TEST_0498,128.5963815491632
TEST_0499,120.97243114235607
TEST_0500,14.98253951163133
TEST_0501,114.60233951661212
TEST_0502,173.7195401041463
TEST_0503,22.029563290840088
TEST_0504,98.53494795613733
TEST_0505,19.49615689485654
TEST_0506,158.5519242239534
TEST_0507,62.53900404568412
TEST_0508,178.50312488762575
TEST_0509,119.94849436213553
TEST_0510,71.68580025830306
TEST_0511,83.39619877209043
TEST_0512,33.01954575241325
TEST_0513,49.97789860721241
TEST_0514,61.91813649578398
TEST_0515,140.10614270100632
TEST_0516,150.62483572364
TEST_0517,6.777601668964053
TEST_0518,178.29994238021027
TEST_0519,25.84638381863624
TEST_0520,62.07236870513407
TEST_0521,90.44333880003978
TEST_0522,213.3229610381677
TEST_0523,115.40043270114984
TEST_0524,99.1385804504389
TEST_0525,72.10475413579115
TEST_0526,115.07959832392953
TEST_0527,7.0317247488565044
TEST_0528,168.7352111739092
TEST_0529,196.1308922917815
TEST_0530,70.2931196547288
TEST_0531,121.3276518731509
TEST_0532,29.18225548278133
TEST_0533,138.331880507998
TEST_0534,100.00802574498084
TEST_0535,107.32939404672288
TEST_0536,5.121552474505734
TEST_0537,125.41140029558301
TEST_0538,61.52442377576517
TEST_0539,43.5420639732838
TEST_0540,125.2640498917026
TEST_0541,13.624191167120443
TEST_0542,138.44693959716096
TEST_0543,100.90251161813649
TEST_0544,83.7090401578098
TEST_0545,91.70350721185241
TEST_0546,18.39440206596919
TEST_0547,100.70467985812866
TEST_0548,177.64232657384127
TEST_0549,22.93112994639523
TEST_0550,49.329684782740514
TEST_0551,132.48328146734275
TEST_0552,123.91228201512422
TEST_0553,117.84542755506118
TEST_0554,75.66377023451787
TEST_0555,22.989314201397065
TEST_0556,146.55801324343338
TEST_0557,92.50708056591247
TEST_0558,213.0909011011172
TEST_0559,34.72264677273051
TEST_0560,3.456902580912356
TEST_0561,25.481596581470512
TEST_0562,190.90699575158214
TEST_0563,90.63425128360905
TEST_0564,54.45799018069374
TEST_0565,153.95393521324513
TEST_0566,33.47751081817114
TEST_0567,134.79659799204092
TEST_0568,3.673245141834741
TEST_0569,29.69509348392603
TEST_0570,35.95520964813477
TEST_0571,30.77957997674821
TEST_0572,25.976064528134884
TEST_0573,179.20645401474758
TEST_0574,52.217685281801096
TEST_0575,10.833336055846303
TEST_0576,13.393410802094877
TEST_0577,55.48319741942396
TEST_0578,25.86438607535092
TEST_0579,192.5995138162907
TEST_0580,87.17317493930022
TEST_0581,237.97293275161792
TEST_0582,90.94877966106287
TEST_0583,41.726213101748726
TEST_0584,90.96672539746214
TEST_0585,37.418650960491505
TEST_0586,110.8255991222104
TEST_0587,155.531566081685
TEST_0588,163.7449400812693
TEST_0589,18.314041057721624
TEST_0590,156.25028117080365
TEST_0591,231.98820619197068
TEST_0592,26.556677408516407
TEST_0593,202.71913018298073
TEST_0594,74.03670959691954
