ID,Calories_Burned
TEST_0000,183.9600704628621
TEST_0001,205.68662533375132
TEST_0002,60.49458655932044
TEST_0003,180.5967811765032
TEST_0004,236.3290665754604
TEST_0005,190.7192108812746
TEST_0006,101.72252201942672
TEST_0007,46.238060774141196
TEST_0008,94.72989144437241
TEST_0009,61.536625200421085
TEST_0010,135.2042945345778
TEST_0011,58.95828246000957
TEST_0012,15.785515371394458
TEST_0013,177.6874701305946
TEST_0014,252.1062985986897
TEST_0015,13.878132248004876
TEST_0016,112.71267934425849
TEST_0017,132.78585445298938
TEST_0018,167.28071735138406
TEST_0019,8.659381968327853
TEST_0020,58.124081101975456
TEST_0021,97.42060767498718
TEST_0022,27.01246745916454
TEST_0023,91.30299597277318
TEST_0024,23.733991480780432
TEST_0025,146.72798951060213
TEST_0026,110.35417549991836
TEST_0027,201.68939183597595
TEST_0028,128.51896651359505
TEST_0029,114.8907279614227
TEST_0030,25.5641350693918
TEST_0031,275.2388625488748
TEST_0032,58.79039707804407
TEST_0033,50.88261399571119
TEST_0034,126.85789812092636
TEST_0035,127.07086373995361
TEST_0036,41.00236929900865
TEST_0037,137.86097123554262
TEST_0038,14.451121428298366
TEST_0039,141.0041334757454
TEST_0040,213.5296132040966
TEST_0041,181.7231087082136
TEST_0042,158.16569806494257
TEST_0043,66.28919913526406
TEST_0044,73.6628963446332
TEST_0045,60.16865793258925
TEST_0046,83.76202145317649
TEST_0047,213.53788765722052
TEST_0048,156.67066670998113
TEST_0049,132.4362294792969
TEST_0050,11.67687572386412
TEST_0051,121.3714059273686
TEST_0052,170.37758395988757
TEST_0053,103.38476711250048
TEST_0054,75.17149938650232
TEST_0055,97.24700762920996
TEST_0056,186.33131854451742
TEST_0057,21.53284971493875
TEST_0058,33.84999918630061
TEST_0059,104.01261160894246
TEST_0060,43.00930567609008
TEST_0061,120.3709819366782
TEST_0062,93.78015219175319
TEST_0063,51.82761281569703
TEST_0064,40.90987913245579
TEST_0065,144.67760026561214
TEST_0066,239.495353240686
TEST_0067,142.09021125402663
TEST_0068,104.04637121069123
TEST_0069,48.64183343899556
TEST_0070,137.87521776298811
TEST_0071,32.55322739285104
TEST_0072,10.878332528359653
TEST_0073,168.91435931009104
TEST_0074,34.59980554891035
TEST_0075,96.94023893518516
TEST_0076,65.66029095780941
TEST_0077,70.04542880737152
TEST_0078,48.75644879833369
TEST_0079,199.32037693794922
TEST_0080,182.7370934620803
TEST_0081,148.3266972020724
TEST_0082,98.94882173095476
TEST_0083,110.74401683021452
TEST_0084,65.30765312317251
TEST_0085,191.16439884683575
TEST_0086,135.00492393440553
TEST_0087,19.55203084135193
TEST_0088,161.06673153447358
TEST_0089,44.89671229424079
TEST_0090,44.87172928833213
TEST_0091,38.052938447136384
TEST_0092,30.553534999687773
TEST_0093,215.15558714864548
TEST_0094,7.704491835904063
TEST_0095,10.935876891875049
TEST_0096,258.442861278112
TEST_0097,144.9135117208816
TEST_0098,209.03280104061835
TEST_0099,189.61909970793454
TEST_0100,13.816732456356675
TEST_0101,104.11314718700459
TEST_0102,201.09523998719936
TEST_0103,171.80447908672429
TEST_0104,72.43193861621347
TEST_0105,181.74503932638817
TEST_0106,38.282603101025465
TEST_0107,22.42551096257829
TEST_0108,184.5722061274701
TEST_0109,29.986751522783006
TEST_0110,120.115900229425
TEST_0111,195.74776363125653
TEST_0112,52.20986937124619
TEST_0113,159.3802049925907
TEST_0114,61.335829363656075
TEST_0115,88.27971366762485
TEST_0116,79.66046672875592
TEST_0117,71.09936086089931
TEST_0118,16.405545444799547
TEST_0119,7.933798484593542
TEST_0120,198.58495122075874
TEST_0121,53.90713398997935
TEST_0122,44.097070779064715
TEST_0123,22.45340105635404
TEST_0124,35.818238536841505
TEST_0125,113.53252304301911
TEST_0126,48.86215514105159
TEST_0127,64.27645936547684
TEST_0128,111.03734224947965
TEST_0129,83.6785313752495
TEST_0130,67.04528487014623
TEST_0131,207.6631898803493
TEST_0132,70.33276571625103
TEST_0133,151.4172005343829
TEST_0134,111.17918206460206
TEST_0135,74.60740919337299
TEST_0136,80.46990863236802
TEST_0137,71.80195868524567
TEST_0138,184.66148039199004
TEST_0139,23.83739133087921
TEST_0140,129.96658390177316
TEST_0141,17.813216078628045
TEST_0142,119.62227671573777
TEST_0143,41.979463112179715
TEST_0144,13.28321204835027
TEST_0145,37.37651140631036
TEST_0146,164.84457010169606
TEST_0147,90.89819162998735
TEST_0148,126.15061761442084
TEST_0149,95.11005040560934
TEST_0150,46.918576531787046
TEST_0151,89.258452981156
TEST_0152,68.2974397445196
TEST_0153,19.021609199276178
TEST_0154,107.8452877298916
TEST_0155,60.886687815295204
TEST_0156,145.19263755326375
TEST_0157,43.362671536903505
TEST_0158,214.70338170010314
TEST_0159,45.98420012855438
TEST_0160,139.50744892699987
TEST_0161,105.61629508880553
