,ID,Book-Rating
0,TEST_000000,5.276
1,TEST_000001,5.68
2,TEST_000002,5.081
3,TEST_000003,5.21
4,TEST_000004,5.037
5,TEST_000005,4.869
6,TEST_000006,5.111
7,TEST_000007,3.888
8,TEST_000008,3.934
9,TEST_000009,4.384
10,TEST_000010,4.752
11,TEST_000011,5.061
12,TEST_000012,4.762
13,TEST_000013,4.78
14,TEST_000014,4.285
15,TEST_000015,4.568
16,TEST_000016,4.33
17,TEST_000017,3.006
18,TEST_000018,2.106
19,TEST_000019,8.484
20,TEST_000020,6.937
21,TEST_000021,4.213
22,TEST_000022,4.764
23,TEST_000023,7.948
24,TEST_000024,5.969
25,TEST_000025,4.515
26,TEST_000026,4.022
27,TEST_000027,3.45
28,TEST_000028,0.356
29,TEST_000029,2.923
30,TEST_000030,1.429
31,TEST_000031,0.439
32,TEST_000032,0.264
33,TEST_000033,0.381
34,TEST_000034,3.688
35,TEST_000035,4.2
36,TEST_000036,4.203
37,TEST_000037,4.746
38,TEST_000038,4.048
39,TEST_000039,4.7
40,TEST_000040,3.519
41,TEST_000041,1.705
42,TEST_000042,2.79
43,TEST_000043,3.125
44,TEST_000044,4.974
45,TEST_000045,3.695
46,TEST_000046,3.874
47,TEST_000047,5.423
48,TEST_000048,5.546
49,TEST_000049,4.096
50,TEST_000050,5.838
51,TEST_000051,4.108
52,TEST_000052,3.949
53,TEST_000053,3.876
54,TEST_000054,3.988
55,TEST_000055,4.806
56,TEST_000056,4.58
57,TEST_000057,4.567
58,TEST_000058,1.383
59,TEST_000059,1.182
60,TEST_000060,1.377
61,TEST_000061,1.071
62,TEST_000062,1.407
63,TEST_000063,1.103
64,TEST_000064,3.74
65,TEST_000065,4.289
66,TEST_000066,2.868
67,TEST_000067,4.027
68,TEST_000068,5.022
69,TEST_000069,4.293
70,TEST_000070,4.423
71,TEST_000071,3.911
72,TEST_000072,4.285
73,TEST_000073,3.758
74,TEST_000074,5.323
75,TEST_000075,4.041
76,TEST_000076,3.314
77,TEST_000077,3.383
78,TEST_000078,3.079
79,TEST_000079,3.205
80,TEST_000080,3.014
81,TEST_000081,2.899
82,TEST_000082,2.889
83,TEST_000083,3.04
84,TEST_000084,2.088
85,TEST_000085,2.992
86,TEST_000086,2.565
87,TEST_000087,3.486
88,TEST_000088,2.82
89,TEST_000089,3.497
90,TEST_000090,3.853
91,TEST_000091,2.856
92,TEST_000092,3.297
93,TEST_000093,3.192
94,TEST_000094,3.267
95,TEST_000095,3.179
96,TEST_000096,0.514
97,TEST_000097,0.746
98,TEST_000098,4.847
99,TEST_000099,4.178
100,TEST_000100,3.097
101,TEST_000101,4.899
102,TEST_000102,5.385
103,TEST_000103,3.936
104,TEST_000104,4.769
105,TEST_000105,4.505
106,TEST_000106,4.646
107,TEST_000107,3.318
108,TEST_000108,4.323
109,TEST_000109,4.747
110,TEST_000110,4.099
111,TEST_000111,5.457
112,TEST_000112,5.941
113,TEST_000113,4.781
114,TEST_000114,4.261
115,TEST_000115,5.004
116,TEST_000116,3.712
117,TEST_000117,5.037
118,TEST_000118,6.293
119,TEST_000119,3.163
120,TEST_000120,5.041
121,TEST_000121,4.42
122,TEST_000122,5.155
123,TEST_000123,3.355
124,TEST_000124,4.243
125,TEST_000125,4.799
126,TEST_000126,3.164
127,TEST_000127,5.647
128,TEST_000128,5.222
129,TEST_000129,3.912
130,TEST_000130,4.698
131,TEST_000131,3.904
132,TEST_000132,3.822
133,TEST_000133,3.884
134,TEST_000134,4.045
135,TEST_000135,5.135
136,TEST_000136,5.96
137,TEST_000137,3.547
138,TEST_000138,5.11
139,TEST_000139,4.716
140,TEST_000140,4.291
141,TEST_000141,5.558
142,TEST_000142,4.786
143,TEST_000143,4.624
144,TEST_000144,4.706
145,TEST_000145,3.314
146,TEST_000146,5.862
147,TEST_000147,5.042
148,TEST_000148,4.94
149,TEST_000149,3.566
150,TEST_000150,5.055
151,TEST_000151,3.736
152,TEST_000152,4.525
153,TEST_000153,4.524
154,TEST_000154,6.938
155,TEST_000155,4.629
156,TEST_000156,5.457
157,TEST_000157,4.022
158,TEST_000158,3.296
159,TEST_000159,4.335
160,TEST_000160,4.802
161,TEST_000161,5.15
162,TEST_000162,5.272
163,TEST_000163,3.839
164,TEST_000164,4.552
165,TEST_000165,5.291
166,TEST_000166,4.679
167,TEST_000167,6.939
168,TEST_000168,4.721
169,TEST_000169,5.342
170,TEST_000170,4.756
171,TEST_000171,3.555
172,TEST_000172,4.263
173,TEST_000173,3.623
174,TEST_000174,4.848
175,TEST_000175,4.894
176,TEST_000176,4.863
177,TEST_000177,5.708
178,TEST_000178,5.028
179,TEST_000179,7.694
180,TEST_000180,4.634
181,TEST_000181,3.111
182,TEST_000182,6.13
183,TEST_000183,3.912
184,TEST_000184,4.446
185,TEST_000185,4.7
186,TEST_000186,4.486
187,TEST_000187,3.81
188,TEST_000188,5.858
189,TEST_000189,2.919
190,TEST_000190,5.473
191,TEST_000191,3.762
192,TEST_000192,4.679
193,TEST_000193,5.81
194,TEST_000194,1.138
195,TEST_000195,1.65
196,TEST_000196,2.092
197,TEST_000197,1.476
198,TEST_000198,1.64
199,TEST_000199,1.711
200,TEST_000200,2.413
201,TEST_000201,2.168
202,TEST_000202,2.282
203,TEST_000203,1.638
204,TEST_000204,2.599
205,TEST_000205,1.626
206,TEST_000206,2.383
207,TEST_000207,1.956
208,TEST_000208,1.456
209,TEST_000209,1.427
210,TEST_000210,1.456
211,TEST_000211,0.878
212,TEST_000212,1.959
213,TEST_000213,1.857
214,TEST_000214,1.732
215,TEST_000215,1.182
216,TEST_000216,1.196
217,TEST_000217,1.391
218,TEST_000218,3.569
219,TEST_000219,2.67
220,TEST_000220,2.691
221,TEST_000221,2.142
222,TEST_000222,5.354
223,TEST_000223,6.546
224,TEST_000224,4.394
225,TEST_000225,6.051
226,TEST_000226,4.379
227,TEST_000227,5.113
228,TEST_000228,4.697
229,TEST_000229,4.124
230,TEST_000230,4.556
231,TEST_000231,3.704
232,TEST_000232,4.267
233,TEST_000233,3.93
234,TEST_000234,3.19
235,TEST_000235,4.259
236,TEST_000236,3.574
237,TEST_000237,6.583
238,TEST_000238,5.287
239,TEST_000239,4.16
240,TEST_000240,3.735
241,TEST_000241,4.041
242,TEST_000242,4.918
243,TEST_000243,5.453
244,TEST_000244,4.776
245,TEST_000245,4.312
246,TEST_000246,4.598
247,TEST_000247,4.627
248,TEST_000248,3.59
249,TEST_000249,4.865
250,TEST_000250,1.695
251,TEST_000251,1.721
252,TEST_000252,2.243
253,TEST_000253,2.77
254,TEST_000254,2.08
255,TEST_000255,1.346
256,TEST_000256,1.576
257,TEST_000257,2.016
258,TEST_000258,2.47
259,TEST_000259,2.451
260,TEST_000260,4.932
261,TEST_000261,4.042
262,TEST_000262,4.588
263,TEST_000263,4.857
264,TEST_000264,4.333
265,TEST_000265,4.028
266,TEST_000266,4.445
267,TEST_000267,3.908
268,TEST_000268,3.954
269,TEST_000269,4.902
270,TEST_000270,5.73
271,TEST_000271,5.838
272,TEST_000272,4.937
273,TEST_000273,3.217
274,TEST_000274,3.316
275,TEST_000275,2.465
276,TEST_000276,2.342
277,TEST_000277,2.044
278,TEST_000278,6.361
279,TEST_000279,3.062
280,TEST_000280,4.906
281,TEST_000281,3.285
282,TEST_000282,2.964
283,TEST_000283,1.937
284,TEST_000284,4.445
285,TEST_000285,3.275
286,TEST_000286,3.672
287,TEST_000287,2.643
288,TEST_000288,4.517
289,TEST_000289,4.485
290,TEST_000290,3.6
291,TEST_000291,3.122
292,TEST_000292,2.359
293,TEST_000293,5.027
294,TEST_000294,3.688
295,TEST_000295,3.38
296,TEST_000296,3.282
297,TEST_000297,3.001
298,TEST_000298,2.428
299,TEST_000299,2.533
300,TEST_000300,2.813
301,TEST_000301,4.307
302,TEST_000302,2.445
303,TEST_000303,3.566
304,TEST_000304,3.397
305,TEST_000305,3.994
306,TEST_000306,5.063
307,TEST_000307,5.139
308,TEST_000308,2.893
309,TEST_000309,3.347
310,TEST_000310,4.783
311,TEST_000311,2.29
312,TEST_000312,2.348
313,TEST_000313,2.53
314,TEST_000314,5.307
315,TEST_000315,5.413
316,TEST_000316,4.178
317,TEST_000317,4.253
318,TEST_000318,4.993
319,TEST_000319,3.315
320,TEST_000320,2.659
321,TEST_000321,2.906
322,TEST_000322,2.786
323,TEST_000323,2.816
324,TEST_000324,2.893
325,TEST_000325,4.035
326,TEST_000326,2.746
327,TEST_000327,2.49
328,TEST_000328,2.864
329,TEST_000329,3.193
330,TEST_000330,1.543
331,TEST_000331,1.353
332,TEST_000332,1.547
333,TEST_000333,1.221
334,TEST_000334,1.256
335,TEST_000335,2.256
336,TEST_000336,1.915
337,TEST_000337,1.644
338,TEST_000338,1.385
339,TEST_000339,1.747
340,TEST_000340,1.73
341,TEST_000341,2.148
342,TEST_000342,1.571
343,TEST_000343,2.828
344,TEST_000344,2.364
345,TEST_000345,2.8
346,TEST_000346,2.089
347,TEST_000347,1.767
348,TEST_000348,3.324
349,TEST_000349,1.966
350,TEST_000350,2.263
351,TEST_000351,1.903
352,TEST_000352,2.149
353,TEST_000353,2.503
354,TEST_000354,2.674
355,TEST_000355,3.052
356,TEST_000356,2.125
357,TEST_000357,1.708
358,TEST_000358,2.469
359,TEST_000359,1.349
360,TEST_000360,2.108
361,TEST_000361,2.554
362,TEST_000362,2.308
363,TEST_000363,1.902
364,TEST_000364,1.433
365,TEST_000365,4.613
366,TEST_000366,1.372
367,TEST_000367,1.29
368,TEST_000368,1.916
369,TEST_000369,1.554
370,TEST_000370,1.858
371,TEST_000371,2.772
372,TEST_000372,1.528
373,TEST_000373,1.853
374,TEST_000374,3.757
375,TEST_000375,2.525
376,TEST_000376,2.837
377,TEST_000377,2.717
378,TEST_000378,3.157
379,TEST_000379,2.101
380,TEST_000380,1.868
381,TEST_000381,2.697
382,TEST_000382,2.105
383,TEST_000383,2.457
384,TEST_000384,6.817
385,TEST_000385,6.024
386,TEST_000386,6.068
