,ID,Book-Rating
0,TEST_000000,5.446
1,TEST_000001,5.879
2,TEST_000002,4.531
3,TEST_000003,5.505
4,TEST_000004,5.375
5,TEST_000005,5.278
6,TEST_000006,5.504
7,TEST_000007,4.072
8,TEST_000008,4.092
9,TEST_000009,4.538
10,TEST_000010,3.907
11,TEST_000011,4.369
12,TEST_000012,4.529
13,TEST_000013,4.408
14,TEST_000014,4.448
15,TEST_000015,5.13
16,TEST_000016,4.845
17,TEST_000017,2.798
18,TEST_000018,2.29
19,TEST_000019,7.516
20,TEST_000020,7.394
21,TEST_000021,4.092
22,TEST_000022,3.924
23,TEST_000023,7.136
24,TEST_000024,4.823
25,TEST_000025,4.532
26,TEST_000026,3.957
27,TEST_000027,2.869
28,TEST_000028,0.275
29,TEST_000029,3.21
30,TEST_000030,1.561
31,TEST_000031,0.218
32,TEST_000032,0.169
33,TEST_000033,0.188
34,TEST_000034,3.47
35,TEST_000035,4.602
36,TEST_000036,4.157
37,TEST_000037,4.95
38,TEST_000038,4.365
39,TEST_000039,4.278
40,TEST_000040,3.073
41,TEST_000041,1.159
42,TEST_000042,1.748
43,TEST_000043,3.284
44,TEST_000044,4.31
45,TEST_000045,3.401
46,TEST_000046,3.264
47,TEST_000047,4.945
48,TEST_000048,5.119
49,TEST_000049,4.042
50,TEST_000050,5.665
51,TEST_000051,3.98
52,TEST_000052,4.052
53,TEST_000053,3.529
54,TEST_000054,3.748
55,TEST_000055,3.575
56,TEST_000056,3.831
57,TEST_000057,4.541
58,TEST_000058,2.468
59,TEST_000059,1.973
60,TEST_000060,2.051
61,TEST_000061,1.92
62,TEST_000062,2.73
63,TEST_000063,2.127
64,TEST_000064,3.169
65,TEST_000065,4.198
66,TEST_000066,2.882
67,TEST_000067,4.545
68,TEST_000068,4.469
69,TEST_000069,4.778
70,TEST_000070,4.639
71,TEST_000071,2.477
72,TEST_000072,4.522
73,TEST_000073,3.148
74,TEST_000074,5.401
75,TEST_000075,3.771
76,TEST_000076,2.29
77,TEST_000077,2.264
78,TEST_000078,2.848
79,TEST_000079,2.767
80,TEST_000080,2.374
81,TEST_000081,2.831
82,TEST_000082,2.427
83,TEST_000083,2.321
84,TEST_000084,2.075
85,TEST_000085,2.581
86,TEST_000086,2.189
87,TEST_000087,2.528
88,TEST_000088,2.268
89,TEST_000089,2.938
90,TEST_000090,3.62
91,TEST_000091,3.234
92,TEST_000092,3.162
93,TEST_000093,2.66
94,TEST_000094,2.924
95,TEST_000095,3.17
96,TEST_000096,0.083
97,TEST_000097,0.412
98,TEST_000098,4.174
99,TEST_000099,3.864
100,TEST_000100,2.249
101,TEST_000101,4.689
102,TEST_000102,5.823
103,TEST_000103,2.981
104,TEST_000104,4.888
105,TEST_000105,4.357
106,TEST_000106,4.411
107,TEST_000107,1.984
108,TEST_000108,3.537
109,TEST_000109,4.516
110,TEST_000110,3.964
111,TEST_000111,4.91
112,TEST_000112,3.041
113,TEST_000113,4.999
114,TEST_000114,3.774
115,TEST_000115,4.95
116,TEST_000116,3.299
117,TEST_000117,4.591
118,TEST_000118,4.655
119,TEST_000119,2.118
120,TEST_000120,4.605
121,TEST_000121,3.858
122,TEST_000122,4.712
123,TEST_000123,2.996
124,TEST_000124,3.988
125,TEST_000125,4.669
126,TEST_000126,2.767
127,TEST_000127,5.334
128,TEST_000128,4.401
129,TEST_000129,3.4
130,TEST_000130,3.423
131,TEST_000131,3.442
132,TEST_000132,3.785
133,TEST_000133,2.084
134,TEST_000134,3.367
135,TEST_000135,4.722
136,TEST_000136,5.618
137,TEST_000137,2.613
138,TEST_000138,4.732
139,TEST_000139,3.855
140,TEST_000140,4.221
141,TEST_000141,4.922
142,TEST_000142,4.731
143,TEST_000143,4.133
144,TEST_000144,4.491
145,TEST_000145,2.607
146,TEST_000146,2.953
147,TEST_000147,4.59
148,TEST_000148,4.752
149,TEST_000149,2.602
150,TEST_000150,4.589
151,TEST_000151,3.286
152,TEST_000152,4.721
153,TEST_000153,4.319
154,TEST_000154,5.418
155,TEST_000155,4.46
156,TEST_000156,4.484
157,TEST_000157,2.158
158,TEST_000158,2.467
159,TEST_000159,3.918
160,TEST_000160,4.903
161,TEST_000161,4.889
162,TEST_000162,5.079
163,TEST_000163,4.056
164,TEST_000164,4.005
165,TEST_000165,4.932
166,TEST_000166,4.599
167,TEST_000167,6.298
168,TEST_000168,4.112
169,TEST_000169,5.196
170,TEST_000170,4.481
171,TEST_000171,2.31
172,TEST_000172,3.203
173,TEST_000173,3.486
174,TEST_000174,4.849
175,TEST_000175,4.454
176,TEST_000176,4.666
177,TEST_000177,5.32
178,TEST_000178,4.808
179,TEST_000179,5.712
180,TEST_000180,4.298
181,TEST_000181,2.235
182,TEST_000182,5.753
183,TEST_000183,3.471
184,TEST_000184,3.927
185,TEST_000185,4.718
186,TEST_000186,4.571
187,TEST_000187,1.75
188,TEST_000188,4.672
189,TEST_000189,1.747
190,TEST_000190,4.986
191,TEST_000191,3.325
192,TEST_000192,4.314
193,TEST_000193,5.377
194,TEST_000194,1.722
195,TEST_000195,1.851
196,TEST_000196,2.238
197,TEST_000197,1.706
198,TEST_000198,2.114
199,TEST_000199,1.524
200,TEST_000200,2.582
201,TEST_000201,2.32
202,TEST_000202,2.257
203,TEST_000203,1.882
204,TEST_000204,2.035
205,TEST_000205,1.876
206,TEST_000206,2.535
207,TEST_000207,3.026
208,TEST_000208,1.432
209,TEST_000209,1.53
210,TEST_000210,1.386
211,TEST_000211,0.585
212,TEST_000212,2.485
213,TEST_000213,2.019
214,TEST_000214,1.645
215,TEST_000215,0.937
216,TEST_000216,0.932
217,TEST_000217,1.531
218,TEST_000218,4.016
219,TEST_000219,3.716
220,TEST_000220,2.884
221,TEST_000221,2.41
222,TEST_000222,4.916
223,TEST_000223,6.667
224,TEST_000224,4.071
225,TEST_000225,6.779
226,TEST_000226,4.131
227,TEST_000227,4.903
228,TEST_000228,4.642
229,TEST_000229,4.098
230,TEST_000230,4.241
231,TEST_000231,3.77
232,TEST_000232,4.199
233,TEST_000233,4.692
234,TEST_000234,3.08
235,TEST_000235,4.497
236,TEST_000236,3.169
237,TEST_000237,5.954
238,TEST_000238,4.266
239,TEST_000239,3.975
240,TEST_000240,3.255
241,TEST_000241,3.763
242,TEST_000242,4.497
243,TEST_000243,4.501
244,TEST_000244,4.737
245,TEST_000245,3.58
246,TEST_000246,4.816
247,TEST_000247,4.149
248,TEST_000248,3.04
249,TEST_000249,2.881
250,TEST_000250,2.382
251,TEST_000251,1.486
252,TEST_000252,1.965
253,TEST_000253,2.435
254,TEST_000254,2.005
255,TEST_000255,1.661
256,TEST_000256,1.687
257,TEST_000257,2.178
258,TEST_000258,1.797
259,TEST_000259,2.074
260,TEST_000260,4.322
261,TEST_000261,2.78
262,TEST_000262,4.981
263,TEST_000263,4.955
264,TEST_000264,4.583
265,TEST_000265,4.527
266,TEST_000266,3.919
267,TEST_000267,3.95
268,TEST_000268,3.638
269,TEST_000269,3.685
270,TEST_000270,6.309
271,TEST_000271,5.561
272,TEST_000272,3.736
273,TEST_000273,3.204
274,TEST_000274,3.471
275,TEST_000275,1.612
276,TEST_000276,1.722
277,TEST_000277,2.199
278,TEST_000278,5.521
279,TEST_000279,3.646
280,TEST_000280,3.877
281,TEST_000281,3.195
282,TEST_000282,3.548
283,TEST_000283,1.964
284,TEST_000284,4.37
285,TEST_000285,2.865
286,TEST_000286,3.402
287,TEST_000287,2.675
288,TEST_000288,3.909
289,TEST_000289,3.917
290,TEST_000290,3.354
291,TEST_000291,3.42
292,TEST_000292,2.849
293,TEST_000293,3.984
294,TEST_000294,3.787
295,TEST_000295,3.132
296,TEST_000296,3.33
297,TEST_000297,2.794
298,TEST_000298,2.883
299,TEST_000299,2.454
300,TEST_000300,2.788
301,TEST_000301,3.56
302,TEST_000302,2.026
303,TEST_000303,3.397
304,TEST_000304,3.04
305,TEST_000305,3.536
306,TEST_000306,4.056
307,TEST_000307,4.153
308,TEST_000308,2.807
309,TEST_000309,2.88
310,TEST_000310,3.833
311,TEST_000311,2.476
312,TEST_000312,2.477
313,TEST_000313,2.637
314,TEST_000314,5.699
315,TEST_000315,5.851
316,TEST_000316,4.577
317,TEST_000317,4.577
318,TEST_000318,4.995
319,TEST_000319,3.286
320,TEST_000320,2.646
321,TEST_000321,2.789
322,TEST_000322,2.802
323,TEST_000323,3.109
324,TEST_000324,3.314
325,TEST_000325,3.643
326,TEST_000326,2.121
327,TEST_000327,2.609
328,TEST_000328,2.953
329,TEST_000329,2.18
330,TEST_000330,1.184
331,TEST_000331,2.07
332,TEST_000332,2.104
333,TEST_000333,2.3
334,TEST_000334,1.307
335,TEST_000335,2.117
336,TEST_000336,2.037
337,TEST_000337,1.108
338,TEST_000338,1.097
339,TEST_000339,1.105
340,TEST_000340,1.699
341,TEST_000341,2.154
342,TEST_000342,2.397
