,ID,Book-Rating
0,TEST_000000,5.0
1,TEST_000001,6.0
2,TEST_000002,5.0
3,TEST_000003,5.0
4,TEST_000004,5.0
5,TEST_000005,5.0
6,TEST_000006,5.0
7,TEST_000007,4.0
8,TEST_000008,4.0
9,TEST_000009,4.0
10,TEST_000010,4.0
11,TEST_000011,5.0
12,TEST_000012,5.0
13,TEST_000013,4.0
14,TEST_000014,4.0
15,TEST_000015,4.0
16,TEST_000016,5.0
17,TEST_000017,3.0
18,TEST_000018,2.0
19,TEST_000019,7.0
20,TEST_000020,7.0
21,TEST_000021,4.0
22,TEST_000022,4.0
23,TEST_000023,7.0
24,TEST_000024,5.0
25,TEST_000025,5.0
26,TEST_000026,4.0
27,TEST_000027,3.0
28,TEST_000028,0.0
29,TEST_000029,3.0
30,TEST_000030,2.0
31,TEST_000031,0.0
32,TEST_000032,0.0
33,TEST_000033,0.0
34,TEST_000034,4.0
35,TEST_000035,4.0
36,TEST_000036,5.0
37,TEST_000037,5.0
38,TEST_000038,4.0
39,TEST_000039,4.0
40,TEST_000040,3.0
41,TEST_000041,2.0
42,TEST_000042,3.0
43,TEST_000043,3.0
44,TEST_000044,5.0
45,TEST_000045,4.0
46,TEST_000046,4.0
47,TEST_000047,5.0
48,TEST_000048,5.0
49,TEST_000049,4.0
50,TEST_000050,6.0
51,TEST_000051,4.0
52,TEST_000052,4.0
53,TEST_000053,4.0
54,TEST_000054,4.0
55,TEST_000055,4.0
56,TEST_000056,4.0
57,TEST_000057,5.0
58,TEST_000058,3.0
59,TEST_000059,2.0
60,TEST_000060,2.0
61,TEST_000061,2.0
62,TEST_000062,3.0
63,TEST_000063,2.0
64,TEST_000064,4.0
65,TEST_000065,4.0
66,TEST_000066,3.0
67,TEST_000067,4.0
68,TEST_000068,5.0
69,TEST_000069,4.0
70,TEST_000070,4.0
71,TEST_000071,4.0
72,TEST_000072,4.0
73,TEST_000073,4.0
74,TEST_000074,5.0
75,TEST_000075,3.0
76,TEST_000076,2.0
77,TEST_000077,2.0
78,TEST_000078,3.0
79,TEST_000079,3.0
80,TEST_000080,3.0
81,TEST_000081,2.0
82,TEST_000082,3.0
83,TEST_000083,3.0
84,TEST_000084,2.0
85,TEST_000085,3.0
86,TEST_000086,2.0
87,TEST_000087,3.0
88,TEST_000088,2.0
89,TEST_000089,3.0
90,TEST_000090,3.0
91,TEST_000091,3.0
92,TEST_000092,3.0
93,TEST_000093,3.0
