,ID,Book-Rating
0,TEST_000000,5.083
1,TEST_000001,5.939
2,TEST_000002,4.979
3,TEST_000003,5.271
4,TEST_000004,4.954
5,TEST_000005,4.881
6,TEST_000006,4.961
7,TEST_000007,4.135
8,TEST_000008,4.059
9,TEST_000009,4.247
10,TEST_000010,4.42
11,TEST_000011,4.567
12,TEST_000012,4.685
13,TEST_000013,4.442
14,TEST_000014,4.619
15,TEST_000015,4.766
16,TEST_000016,4.773
17,TEST_000017,2.818
18,TEST_000018,2.393
19,TEST_000019,7.233
20,TEST_000020,6.883
21,TEST_000021,4.004
22,TEST_000022,3.981
23,TEST_000023,7.054
24,TEST_000024,5.137
25,TEST_000025,4.95
26,TEST_000026,3.83
27,TEST_000027,2.95
28,TEST_000028,0.377
29,TEST_000029,2.809
30,TEST_000030,1.51
31,TEST_000031,0.364
32,TEST_000032,0.316
33,TEST_000033,0.32
34,TEST_000034,3.649
35,TEST_000035,4.301
36,TEST_000036,4.475
37,TEST_000037,4.607
38,TEST_000038,4.197
39,TEST_000039,4.178
40,TEST_000040,3.341
41,TEST_000041,1.837
42,TEST_000042,2.786
43,TEST_000043,3.277
44,TEST_000044,4.708
45,TEST_000045,3.722
46,TEST_000046,3.971
47,TEST_000047,5.182
48,TEST_000048,5.326
49,TEST_000049,4.073
50,TEST_000050,5.749
51,TEST_000051,4.092
52,TEST_000052,4.007
53,TEST_000053,3.782
54,TEST_000054,3.714
55,TEST_000055,3.809
56,TEST_000056,3.81
57,TEST_000057,4.452
58,TEST_000058,2.781
59,TEST_000059,2.383
60,TEST_000060,2.501
61,TEST_000061,2.197
62,TEST_000062,2.914
63,TEST_000063,2.484
64,TEST_000064,3.573
65,TEST_000065,4.372
66,TEST_000066,3.016
67,TEST_000067,4.233
68,TEST_000068,5.352
69,TEST_000069,4.247
70,TEST_000070,4.408
71,TEST_000071,3.213
72,TEST_000072,4.579
73,TEST_000073,3.601
74,TEST_000074,5.365
75,TEST_000075,3.659
76,TEST_000076,2.291
77,TEST_000077,2.507
78,TEST_000078,2.993
79,TEST_000079,2.899
80,TEST_000080,2.627
81,TEST_000081,2.536
82,TEST_000082,2.628
83,TEST_000083,2.61
84,TEST_000084,1.945
85,TEST_000085,2.637
86,TEST_000086,2.092
87,TEST_000087,2.729
88,TEST_000088,2.273
89,TEST_000089,2.975
90,TEST_000090,3.334
91,TEST_000091,2.965
92,TEST_000092,3.059
93,TEST_000093,2.818
94,TEST_000094,3.084
95,TEST_000095,2.817
96,TEST_000096,0.326
97,TEST_000097,0.506
98,TEST_000098,4.6
99,TEST_000099,3.974
100,TEST_000100,3.008
101,TEST_000101,4.404
102,TEST_000102,5.661
103,TEST_000103,3.554
104,TEST_000104,4.552
105,TEST_000105,4.358
106,TEST_000106,4.112
107,TEST_000107,2.763
108,TEST_000108,3.63
109,TEST_000109,4.134
110,TEST_000110,4.162
111,TEST_000111,4.713
112,TEST_000112,2.934
113,TEST_000113,4.582
114,TEST_000114,3.88
115,TEST_000115,4.755
116,TEST_000116,3.248
117,TEST_000117,4.571
118,TEST_000118,4.804
119,TEST_000119,2.671
120,TEST_000120,4.81
121,TEST_000121,4.103
122,TEST_000122,4.685
123,TEST_000123,3.768
124,TEST_000124,3.939
125,TEST_000125,4.767
126,TEST_000126,3.064
127,TEST_000127,5.107
128,TEST_000128,4.135
129,TEST_000129,4.033
130,TEST_000130,3.95
131,TEST_000131,3.408
132,TEST_000132,3.711
133,TEST_000133,2.74
134,TEST_000134,3.43
135,TEST_000135,4.75
136,TEST_000136,5.919
137,TEST_000137,3.228
138,TEST_000138,4.396
139,TEST_000139,3.988
140,TEST_000140,3.886
141,TEST_000141,4.937
142,TEST_000142,4.399
143,TEST_000143,3.97
144,TEST_000144,4.358
145,TEST_000145,3.356
146,TEST_000146,2.75
147,TEST_000147,4.669
148,TEST_000148,4.549
149,TEST_000149,3.022
150,TEST_000150,4.376
151,TEST_000151,3.306
152,TEST_000152,4.684
153,TEST_000153,4.354
154,TEST_000154,5.411
155,TEST_000155,4.642
156,TEST_000156,4.412
157,TEST_000157,2.514
158,TEST_000158,3.493
159,TEST_000159,4.128
160,TEST_000160,4.75
161,TEST_000161,4.425
162,TEST_000162,4.567
163,TEST_000163,3.807
164,TEST_000164,4.09
165,TEST_000165,4.789
166,TEST_000166,4.704
167,TEST_000167,6.678
168,TEST_000168,3.985
169,TEST_000169,4.829
170,TEST_000170,4.461
171,TEST_000171,3.157
172,TEST_000172,3.556
173,TEST_000173,3.671
174,TEST_000174,4.631
175,TEST_000175,4.499
176,TEST_000176,4.456
177,TEST_000177,5.425
178,TEST_000178,4.394
179,TEST_000179,5.93
180,TEST_000180,4.147
181,TEST_000181,2.712
182,TEST_000182,5.427
183,TEST_000183,3.679
