,ID,Book-Rating
0,TEST_000000,4.88
1,TEST_000001,5.831
2,TEST_000002,5.123
3,TEST_000003,5.241
4,TEST_000004,4.924
5,TEST_000005,4.876
6,TEST_000006,4.762
7,TEST_000007,4.181
8,TEST_000008,3.951
9,TEST_000009,4.174
10,TEST_000010,4.876
11,TEST_000011,4.772
12,TEST_000012,4.52
13,TEST_000013,4.374
14,TEST_000014,4.547
15,TEST_000015,4.722
16,TEST_000016,4.322
17,TEST_000017,2.777
18,TEST_000018,2.42
19,TEST_000019,7.218
20,TEST_000020,6.924
21,TEST_000021,4.048
22,TEST_000022,4.123
23,TEST_000023,7.154
24,TEST_000024,5.139
25,TEST_000025,5.128
26,TEST_000026,4.077
27,TEST_000027,2.936
28,TEST_000028,0.469
29,TEST_000029,2.849
30,TEST_000030,1.569
31,TEST_000031,0.425
32,TEST_000032,0.39
33,TEST_000033,0.401
34,TEST_000034,3.783
35,TEST_000035,4.712
36,TEST_000036,4.949
37,TEST_000037,4.745
38,TEST_000038,4.07
39,TEST_000039,4.2
40,TEST_000040,3.324
41,TEST_000041,2.075
42,TEST_000042,2.759
43,TEST_000043,2.998
44,TEST_000044,4.812
45,TEST_000045,3.834
46,TEST_000046,4.177
47,TEST_000047,5.147
48,TEST_000048,5.39
49,TEST_000049,4.144
50,TEST_000050,5.59
51,TEST_000051,4.011
52,TEST_000052,3.657
53,TEST_000053,3.708
54,TEST_000054,3.809
55,TEST_000055,3.895
56,TEST_000056,3.875
57,TEST_000057,4.443
58,TEST_000058,2.851
59,TEST_000059,2.453
60,TEST_000060,2.703
61,TEST_000061,2.413
62,TEST_000062,3.003
63,TEST_000063,2.559
64,TEST_000064,3.645
65,TEST_000065,4.441
66,TEST_000066,3.085
67,TEST_000067,4.207
68,TEST_000068,5.498
69,TEST_000069,4.161
70,TEST_000070,4.333
71,TEST_000071,3.404
72,TEST_000072,4.654
73,TEST_000073,4.037
74,TEST_000074,5.254
75,TEST_000075,3.636
76,TEST_000076,2.193
77,TEST_000077,2.708
78,TEST_000078,2.985
79,TEST_000079,2.859
80,TEST_000080,2.703
81,TEST_000081,2.504
82,TEST_000082,2.662
83,TEST_000083,2.591
84,TEST_000084,2.248
85,TEST_000085,2.671
86,TEST_000086,2.028
87,TEST_000087,2.721
88,TEST_000088,2.397
89,TEST_000089,2.965
90,TEST_000090,3.329
91,TEST_000091,2.78
92,TEST_000092,2.947
93,TEST_000093,2.816
94,TEST_000094,3.066
95,TEST_000095,2.792
96,TEST_000096,0.641
97,TEST_000097,0.735
98,TEST_000098,4.715
99,TEST_000099,4.213
100,TEST_000100,3.513
101,TEST_000101,4.928
102,TEST_000102,5.484
103,TEST_000103,4.044
104,TEST_000104,4.325
105,TEST_000105,4.338
106,TEST_000106,4.035
107,TEST_000107,3.321
108,TEST_000108,3.615
109,TEST_000109,4.055
110,TEST_000110,4.311
111,TEST_000111,4.512
112,TEST_000112,2.883
113,TEST_000113,4.368
114,TEST_000114,3.939
115,TEST_000115,4.857
116,TEST_000116,3.208
117,TEST_000117,4.428
118,TEST_000118,4.555
119,TEST_000119,3.047
120,TEST_000120,4.713
121,TEST_000121,4.187
122,TEST_000122,4.457
123,TEST_000123,3.96
124,TEST_000124,4.028
125,TEST_000125,4.805
126,TEST_000126,3.163
