,ID,Book-Rating
0,TEST_000000,5.762
1,TEST_000001,6.217
2,TEST_000002,4.758
3,TEST_000003,4.959
4,TEST_000004,5.177
5,TEST_000005,5.609
6,TEST_000006,5.809
7,TEST_000007,4.229
8,TEST_000008,4.428
9,TEST_000009,4.301
10,TEST_000010,3.982
11,TEST_000011,4.795
12,TEST_000012,4.4
13,TEST_000013,4.389
14,TEST_000014,3.974
15,TEST_000015,4.254
16,TEST_000016,3.931
17,TEST_000017,2.955
18,TEST_000018,2.155
19,TEST_000019,8.519
20,TEST_000020,7.412
21,TEST_000021,4.287
22,TEST_000022,4.352
23,TEST_000023,7.905
24,TEST_000024,4.673
25,TEST_000025,4.748
26,TEST_000026,3.825
27,TEST_000027,2.705
28,TEST_000028,-0.019
29,TEST_000029,2.854
30,TEST_000030,1.493
31,TEST_000031,-0.179
32,TEST_000032,0.269
33,TEST_000033,0.233
34,TEST_000034,3.574
35,TEST_000035,3.655
36,TEST_000036,3.233
37,TEST_000037,4.777
38,TEST_000038,4.366
39,TEST_000039,3.79
40,TEST_000040,2.931
41,TEST_000041,1.244
42,TEST_000042,2.244
43,TEST_000043,2.971
44,TEST_000044,4.225
45,TEST_000045,3.782
46,TEST_000046,3.163
47,TEST_000047,4.991
48,TEST_000048,5.017
49,TEST_000049,3.667
50,TEST_000050,6.328
51,TEST_000051,4.3
52,TEST_000052,4.612
53,TEST_000053,3.424
54,TEST_000054,3.195
55,TEST_000055,3.978
56,TEST_000056,3.782
57,TEST_000057,4.741
58,TEST_000058,2.525
59,TEST_000059,1.823
60,TEST_000060,1.982
61,TEST_000061,2.122
62,TEST_000062,2.644
63,TEST_000063,2.102
64,TEST_000064,2.943
65,TEST_000065,4.009
66,TEST_000066,2.567
67,TEST_000067,4.335
68,TEST_000068,3.448
69,TEST_000069,4.444
70,TEST_000070,4.711
71,TEST_000071,2.731
72,TEST_000072,4.929
73,TEST_000073,3.398
74,TEST_000074,5.513
75,TEST_000075,3.568
76,TEST_000076,2.625
