,ID,Book-Rating
0,TEST_000000,5.147
1,TEST_000001,5.8
2,TEST_000002,4.808
3,TEST_000003,5.36
4,TEST_000004,5.253
5,TEST_000005,5.349
6,TEST_000006,4.959
7,TEST_000007,4.093
8,TEST_000008,4.029
9,TEST_000009,4.187
10,TEST_000010,4.349
11,TEST_000011,4.467
12,TEST_000012,4.61
13,TEST_000013,4.39
14,TEST_000014,4.407
15,TEST_000015,5.048
16,TEST_000016,4.427
17,TEST_000017,2.79
18,TEST_000018,2.271
19,TEST_000019,7.726
20,TEST_000020,7.021
21,TEST_000021,4.08
22,TEST_000022,3.98
23,TEST_000023,7.472
24,TEST_000024,5.349
25,TEST_000025,4.874
26,TEST_000026,4.201
27,TEST_000027,3.166
28,TEST_000028,0.06
29,TEST_000029,3.089
30,TEST_000030,1.427
31,TEST_000031,0.019
32,TEST_000032,0.302
33,TEST_000033,0.143
34,TEST_000034,3.691
35,TEST_000035,4.665
36,TEST_000036,4.618
37,TEST_000037,4.555
38,TEST_000038,4.184
39,TEST_000039,4.002
40,TEST_000040,3.403
41,TEST_000041,1.815
42,TEST_000042,2.588
43,TEST_000043,3.245
44,TEST_000044,4.499
45,TEST_000045,3.702
46,TEST_000046,3.932
47,TEST_000047,5.213
48,TEST_000048,5.344
49,TEST_000049,4.191
50,TEST_000050,5.758
51,TEST_000051,4.142
52,TEST_000052,4.015
53,TEST_000053,3.749
54,TEST_000054,3.738
55,TEST_000055,3.59
56,TEST_000056,3.906
57,TEST_000057,4.369
58,TEST_000058,2.674
59,TEST_000059,2.26
60,TEST_000060,2.473
61,TEST_000061,2.152
62,TEST_000062,2.97
63,TEST_000063,2.438
64,TEST_000064,3.369
65,TEST_000065,4.401
66,TEST_000066,3.018
67,TEST_000067,4.213
68,TEST_000068,5.571
69,TEST_000069,4.21
70,TEST_000070,4.267
71,TEST_000071,2.662
72,TEST_000072,4.574
73,TEST_000073,3.413
74,TEST_000074,5.53
75,TEST_000075,3.597
76,TEST_000076,2.287
77,TEST_000077,2.378
78,TEST_000078,2.962
79,TEST_000079,2.933
80,TEST_000080,2.59
81,TEST_000081,2.6
82,TEST_000082,2.513
83,TEST_000083,2.6
84,TEST_000084,1.82
85,TEST_000085,2.662
86,TEST_000086,1.906
87,TEST_000087,2.668
88,TEST_000088,2.264
89,TEST_000089,2.957
90,TEST_000090,3.636
91,TEST_000091,3.045
92,TEST_000092,3.128
93,TEST_000093,2.765
94,TEST_000094,3.155
95,TEST_000095,3.131
96,TEST_000096,0.214
97,TEST_000097,0.39
98,TEST_000098,4.542
99,TEST_000099,3.891
100,TEST_000100,3.476
101,TEST_000101,4.33
102,TEST_000102,6.234
103,TEST_000103,3.343
104,TEST_000104,4.696
105,TEST_000105,4.503
106,TEST_000106,4.069
107,TEST_000107,2.729
108,TEST_000108,3.549
109,TEST_000109,4.145
110,TEST_000110,4.212
111,TEST_000111,4.579
112,TEST_000112,2.849
113,TEST_000113,4.807
114,TEST_000114,3.666
115,TEST_000115,4.536
116,TEST_000116,3.174
117,TEST_000117,4.645
118,TEST_000118,4.45
119,TEST_000119,2.483
120,TEST_000120,4.919
121,TEST_000121,4.067
122,TEST_000122,4.539
123,TEST_000123,3.799
124,TEST_000124,3.913
125,TEST_000125,4.507
126,TEST_000126,2.883
127,TEST_000127,5.184
128,TEST_000128,4.125
129,TEST_000129,3.963
130,TEST_000130,3.943
131,TEST_000131,3.458
132,TEST_000132,3.772
133,TEST_000133,2.603
134,TEST_000134,3.499
135,TEST_000135,4.771
136,TEST_000136,6.107
137,TEST_000137,3.03
138,TEST_000138,4.484
139,TEST_000139,4.096
140,TEST_000140,3.901
141,TEST_000141,4.975
142,TEST_000142,4.454
143,TEST_000143,4.008
144,TEST_000144,4.279
145,TEST_000145,3.076
146,TEST_000146,2.674
147,TEST_000147,4.689
148,TEST_000148,4.693
149,TEST_000149,2.987
150,TEST_000150,4.372
151,TEST_000151,3.175
152,TEST_000152,4.686
153,TEST_000153,4.446
154,TEST_000154,5.54
155,TEST_000155,4.569
156,TEST_000156,4.374
157,TEST_000157,2.163
158,TEST_000158,2.951
159,TEST_000159,4.083
160,TEST_000160,4.506
161,TEST_000161,4.516
162,TEST_000162,4.816
163,TEST_000163,3.724
164,TEST_000164,3.937
165,TEST_000165,4.736
166,TEST_000166,4.608
167,TEST_000167,6.55
168,TEST_000168,4.119
169,TEST_000169,4.66
170,TEST_000170,4.395
171,TEST_000171,3.273
172,TEST_000172,3.451
173,TEST_000173,3.502
174,TEST_000174,4.785
175,TEST_000175,4.545
176,TEST_000176,4.555
177,TEST_000177,5.157
178,TEST_000178,4.366
179,TEST_000179,5.784
180,TEST_000180,4.051
181,TEST_000181,2.556
182,TEST_000182,5.54
183,TEST_000183,3.634
184,TEST_000184,4.108
185,TEST_000185,4.371
186,TEST_000186,4.48
187,TEST_000187,1.887
188,TEST_000188,4.727
189,TEST_000189,2.042
190,TEST_000190,5.075
191,TEST_000191,3.558
192,TEST_000192,4.25
193,TEST_000193,6.727
194,TEST_000194,1.764
195,TEST_000195,1.732
196,TEST_000196,2.541
197,TEST_000197,1.751
198,TEST_000198,2.292
199,TEST_000199,1.571
200,TEST_000200,2.158
201,TEST_000201,2.239
202,TEST_000202,2.402
203,TEST_000203,1.711
204,TEST_000204,2.509
205,TEST_000205,1.743
206,TEST_000206,2.393
207,TEST_000207,2.481
208,TEST_000208,1.716
209,TEST_000209,1.434
210,TEST_000210,1.312
211,TEST_000211,1.163
212,TEST_000212,2.272
213,TEST_000213,2.14
214,TEST_000214,1.521
215,TEST_000215,0.976
216,TEST_000216,1.18
217,TEST_000217,1.675
218,TEST_000218,3.9
219,TEST_000219,4.548
220,TEST_000220,3.039
221,TEST_000221,3.04
222,TEST_000222,4.886
223,TEST_000223,6.889
224,TEST_000224,4.377
225,TEST_000225,6.537
226,TEST_000226,4.182
227,TEST_000227,4.639
228,TEST_000228,4.473
229,TEST_000229,4.038
230,TEST_000230,4.345
231,TEST_000231,3.849
232,TEST_000232,4.361
233,TEST_000233,4.431
234,TEST_000234,3.183
235,TEST_000235,4.463
236,TEST_000236,3.506
237,TEST_000237,6.195
238,TEST_000238,4.291
239,TEST_000239,3.925
240,TEST_000240,3.416
241,TEST_000241,3.874
242,TEST_000242,4.895
243,TEST_000243,4.86
244,TEST_000244,4.979
245,TEST_000245,4.124
246,TEST_000246,4.9
247,TEST_000247,4.231
248,TEST_000248,3.214
249,TEST_000249,3.528
250,TEST_000250,1.982
251,TEST_000251,2.231
252,TEST_000252,2.089
253,TEST_000253,2.728
254,TEST_000254,1.977
255,TEST_000255,1.749
256,TEST_000256,1.789
257,TEST_000257,2.362
258,TEST_000258,1.787
259,TEST_000259,2.25
260,TEST_000260,4.566
261,TEST_000261,3.329
262,TEST_000262,4.733
263,TEST_000263,4.718
264,TEST_000264,4.312
265,TEST_000265,4.258
266,TEST_000266,4.09
267,TEST_000267,4.179
268,TEST_000268,3.888
269,TEST_000269,4.837
270,TEST_000270,6.205
271,TEST_000271,5.966
272,TEST_000272,4.769
273,TEST_000273,3.175
274,TEST_000274,3.165
275,TEST_000275,2.031
276,TEST_000276,2.116
277,TEST_000277,2.125
278,TEST_000278,5.869
279,TEST_000279,4.435
280,TEST_000280,3.873
281,TEST_000281,3.008
282,TEST_000282,3.101
283,TEST_000283,2.012
284,TEST_000284,4.418
285,TEST_000285,2.773
286,TEST_000286,3.044
287,TEST_000287,2.537
288,TEST_000288,3.906
289,TEST_000289,3.616
290,TEST_000290,3.596
291,TEST_000291,3.726
292,TEST_000292,2.576
293,TEST_000293,3.886
294,TEST_000294,3.643
295,TEST_000295,3.213
296,TEST_000296,3.291
297,TEST_000297,2.852
298,TEST_000298,2.559
299,TEST_000299,2.671
300,TEST_000300,2.661
301,TEST_000301,3.685
