,ID,Book-Rating
0,TEST_000000,4.873
1,TEST_000001,5.622
2,TEST_000002,5.345
3,TEST_000003,5.053
4,TEST_000004,4.957
5,TEST_000005,4.826
6,TEST_000006,4.846
7,TEST_000007,4.01
8,TEST_000008,3.856
9,TEST_000009,4.03
10,TEST_000010,4.845
11,TEST_000011,4.933
12,TEST_000012,4.593
13,TEST_000013,4.395
14,TEST_000014,4.427
15,TEST_000015,4.316
16,TEST_000016,4.432
17,TEST_000017,2.82
18,TEST_000018,2.323
19,TEST_000019,7.397
20,TEST_000020,6.918
21,TEST_000021,4.336
22,TEST_000022,4.438
23,TEST_000023,7.343
24,TEST_000024,5.497
25,TEST_000025,5.369
26,TEST_000026,4.217
27,TEST_000027,2.928
28,TEST_000028,0.438
29,TEST_000029,2.974
30,TEST_000030,1.498
31,TEST_000031,0.537
32,TEST_000032,0.747
33,TEST_000033,0.569
34,TEST_000034,3.468
35,TEST_000035,4.092
36,TEST_000036,5.148
37,TEST_000037,4.74
38,TEST_000038,4.053
39,TEST_000039,4.237
40,TEST_000040,3.547
41,TEST_000041,2.236
42,TEST_000042,2.716
43,TEST_000043,2.932
44,TEST_000044,4.852
45,TEST_000045,3.94
46,TEST_000046,4.205
47,TEST_000047,4.948
48,TEST_000048,5.276
49,TEST_000049,4.29
50,TEST_000050,5.654
51,TEST_000051,3.821
52,TEST_000052,3.679
53,TEST_000053,3.769
54,TEST_000054,4.009
55,TEST_000055,4.644
56,TEST_000056,4.438
57,TEST_000057,4.477
58,TEST_000058,1.576
59,TEST_000059,1.098
60,TEST_000060,1.461
61,TEST_000061,1.065
62,TEST_000062,1.639
63,TEST_000063,1.34
64,TEST_000064,4.038
65,TEST_000065,4.508
66,TEST_000066,2.959
67,TEST_000067,4.294
68,TEST_000068,5.314
69,TEST_000069,3.848
70,TEST_000070,4.193
71,TEST_000071,4.046
72,TEST_000072,4.442
73,TEST_000073,4.212
74,TEST_000074,5.112
75,TEST_000075,3.846
76,TEST_000076,2.608
77,TEST_000077,2.836
78,TEST_000078,2.894
79,TEST_000079,3.233
80,TEST_000080,3.013
81,TEST_000081,2.69
82,TEST_000082,2.895
83,TEST_000083,2.658
84,TEST_000084,2.631
85,TEST_000085,2.856
86,TEST_000086,2.159
87,TEST_000087,3.292
88,TEST_000088,2.548
89,TEST_000089,3.081
90,TEST_000090,3.548
91,TEST_000091,2.843
92,TEST_000092,3.282
93,TEST_000093,3.283
94,TEST_000094,3.136
95,TEST_000095,3.043
96,TEST_000096,0.767
97,TEST_000097,0.88
98,TEST_000098,4.747
99,TEST_000099,4.392
100,TEST_000100,3.84
101,TEST_000101,4.913
102,TEST_000102,5.333
103,TEST_000103,4.347
104,TEST_000104,4.468
105,TEST_000105,4.426
106,TEST_000106,4.29
107,TEST_000107,3.736
108,TEST_000108,4.227
109,TEST_000109,4.377
110,TEST_000110,4.667
111,TEST_000111,4.395
112,TEST_000112,5.526
