,ID,Book-Rating
0,TEST_000000,4.941
1,TEST_000001,5.85
2,TEST_000002,5.045
3,TEST_000003,5.243
4,TEST_000004,5.012
5,TEST_000005,4.83
6,TEST_000006,4.853
7,TEST_000007,4.152
8,TEST_000008,3.985
9,TEST_000009,4.279
10,TEST_000010,4.635
11,TEST_000011,4.871
12,TEST_000012,4.477
13,TEST_000013,4.35
14,TEST_000014,4.557
15,TEST_000015,4.599
16,TEST_000016,4.521
17,TEST_000017,2.802
18,TEST_000018,2.39
19,TEST_000019,7.134
20,TEST_000020,6.947
21,TEST_000021,3.991
22,TEST_000022,4.163
23,TEST_000023,7.031
24,TEST_000024,5.175
25,TEST_000025,5.111
26,TEST_000026,4.049
27,TEST_000027,2.885
28,TEST_000028,0.428
29,TEST_000029,2.82
30,TEST_000030,1.533
31,TEST_000031,0.411
32,TEST_000032,0.455
33,TEST_000033,0.454
34,TEST_000034,3.745
35,TEST_000035,4.367
36,TEST_000036,4.849
37,TEST_000037,4.66
38,TEST_000038,4.053
39,TEST_000039,4.168
40,TEST_000040,3.36
41,TEST_000041,2.006
42,TEST_000042,2.542
43,TEST_000043,3.09
44,TEST_000044,4.78
45,TEST_000045,3.66
46,TEST_000046,4.071
47,TEST_000047,5.244
48,TEST_000048,5.355
49,TEST_000049,4.13
50,TEST_000050,5.77
51,TEST_000051,4.037
52,TEST_000052,3.868
53,TEST_000053,3.737
54,TEST_000054,3.615
55,TEST_000055,3.886
56,TEST_000056,3.73
57,TEST_000057,4.462
58,TEST_000058,2.784
59,TEST_000059,2.458
60,TEST_000060,2.647
61,TEST_000061,2.341
62,TEST_000062,3.09
63,TEST_000063,2.502
64,TEST_000064,3.791
65,TEST_000065,4.399
66,TEST_000066,3.057
67,TEST_000067,4.185
68,TEST_000068,5.732
69,TEST_000069,4.2
70,TEST_000070,4.398
71,TEST_000071,3.317
72,TEST_000072,4.65
73,TEST_000073,3.82
74,TEST_000074,5.254
75,TEST_000075,3.625
76,TEST_000076,2.405
77,TEST_000077,2.642
78,TEST_000078,3.022
79,TEST_000079,2.827
80,TEST_000080,2.721
81,TEST_000081,2.581
82,TEST_000082,2.658
83,TEST_000083,2.69
84,TEST_000084,2.024
85,TEST_000085,2.711
86,TEST_000086,2.047
87,TEST_000087,2.753
88,TEST_000088,2.378
89,TEST_000089,3.01
90,TEST_000090,3.394
91,TEST_000091,2.985
92,TEST_000092,3.011
93,TEST_000093,2.855
94,TEST_000094,3.115
95,TEST_000095,2.858
96,TEST_000096,0.484
97,TEST_000097,0.806
98,TEST_000098,4.721
99,TEST_000099,4.076
100,TEST_000100,3.458
101,TEST_000101,4.657
102,TEST_000102,5.585
103,TEST_000103,3.769
104,TEST_000104,4.585
105,TEST_000105,4.431
106,TEST_000106,4.112
107,TEST_000107,2.902
108,TEST_000108,3.675
109,TEST_000109,4.096
110,TEST_000110,4.282
111,TEST_000111,4.685
112,TEST_000112,2.952
113,TEST_000113,4.591
114,TEST_000114,3.899
115,TEST_000115,4.938
116,TEST_000116,3.228
117,TEST_000117,4.533
118,TEST_000118,4.82
119,TEST_000119,2.814
120,TEST_000120,4.864
121,TEST_000121,4.149
122,TEST_000122,4.571
123,TEST_000123,3.756
124,TEST_000124,3.942
125,TEST_000125,4.905
126,TEST_000126,3.099
127,TEST_000127,5.104
128,TEST_000128,4.081
129,TEST_000129,4.061
130,TEST_000130,4.072
131,TEST_000131,3.388
132,TEST_000132,3.733
133,TEST_000133,2.673
134,TEST_000134,3.471
135,TEST_000135,4.928
136,TEST_000136,5.965
137,TEST_000137,3.198
138,TEST_000138,4.294
139,TEST_000139,3.981
140,TEST_000140,3.889
141,TEST_000141,4.931
142,TEST_000142,4.384
143,TEST_000143,3.903
144,TEST_000144,4.417
145,TEST_000145,3.27
146,TEST_000146,2.743
147,TEST_000147,4.533
148,TEST_000148,4.613
149,TEST_000149,3.031
150,TEST_000150,4.344
151,TEST_000151,3.359
152,TEST_000152,4.765
153,TEST_000153,4.4
154,TEST_000154,5.239
155,TEST_000155,4.77
156,TEST_000156,4.395
157,TEST_000157,2.79
158,TEST_000158,3.395
159,TEST_000159,4.239
160,TEST_000160,4.94
161,TEST_000161,4.467
162,TEST_000162,4.475
163,TEST_000163,3.872
164,TEST_000164,4.093
165,TEST_000165,4.707
166,TEST_000166,4.901
167,TEST_000167,6.874
168,TEST_000168,4.031
169,TEST_000169,4.708
170,TEST_000170,4.312
171,TEST_000171,3.475
172,TEST_000172,3.522
173,TEST_000173,3.688
174,TEST_000174,4.662
175,TEST_000175,4.529
176,TEST_000176,4.5
177,TEST_000177,5.613
178,TEST_000178,4.323
179,TEST_000179,5.996
180,TEST_000180,4.089
181,TEST_000181,2.793
182,TEST_000182,5.473
183,TEST_000183,3.724
184,TEST_000184,4.304
185,TEST_000185,4.404
186,TEST_000186,4.451
187,TEST_000187,2.108
188,TEST_000188,5.084
189,TEST_000189,2.458
190,TEST_000190,4.59
191,TEST_000191,3.917
192,TEST_000192,4.266
193,TEST_000193,5.588
194,TEST_000194,1.761
195,TEST_000195,1.646
196,TEST_000196,2.37
197,TEST_000197,1.557
198,TEST_000198,2.045
199,TEST_000199,1.542
200,TEST_000200,2.009
201,TEST_000201,2.089
202,TEST_000202,2.334
203,TEST_000203,1.649
204,TEST_000204,2.416
205,TEST_000205,1.581
206,TEST_000206,2.333
207,TEST_000207,1.816
208,TEST_000208,1.596
209,TEST_000209,1.294
210,TEST_000210,1.287
211,TEST_000211,1.033
212,TEST_000212,2.393
213,TEST_000213,2.264
214,TEST_000214,1.404
215,TEST_000215,1.071
216,TEST_000216,1.359
217,TEST_000217,1.731
218,TEST_000218,3.636
219,TEST_000219,3.594
220,TEST_000220,3.27
221,TEST_000221,2.934
222,TEST_000222,4.805
223,TEST_000223,6.932
224,TEST_000224,4.732
225,TEST_000225,6.726
226,TEST_000226,4.192
227,TEST_000227,4.595
228,TEST_000228,4.661
229,TEST_000229,4.194
230,TEST_000230,4.402
231,TEST_000231,3.829
232,TEST_000232,4.407
233,TEST_000233,4.263
234,TEST_000234,3.514
235,TEST_000235,4.394
236,TEST_000236,3.257
237,TEST_000237,6.303
238,TEST_000238,4.466
239,TEST_000239,3.944
240,TEST_000240,3.383
241,TEST_000241,4.069
242,TEST_000242,4.921
243,TEST_000243,4.967
244,TEST_000244,4.848
245,TEST_000245,4.031
246,TEST_000246,4.825
247,TEST_000247,4.353
248,TEST_000248,3.391
249,TEST_000249,4.158
250,TEST_000250,1.975
251,TEST_000251,2.253
252,TEST_000252,1.956
253,TEST_000253,2.734
254,TEST_000254,1.987
255,TEST_000255,1.77
256,TEST_000256,1.667
257,TEST_000257,2.094
258,TEST_000258,2.112
259,TEST_000259,2.119
260,TEST_000260,4.658
261,TEST_000261,3.878
262,TEST_000262,4.654
263,TEST_000263,4.692
264,TEST_000264,4.322
265,TEST_000265,4.273
266,TEST_000266,4.537
267,TEST_000267,4.216
268,TEST_000268,3.734
269,TEST_000269,4.623
270,TEST_000270,6.004
