,ID,Book-Rating
0,TEST_000000,5.008
1,TEST_000001,5.778
2,TEST_000002,5.379
3,TEST_000003,5.097
4,TEST_000004,4.973
5,TEST_000005,4.931
6,TEST_000006,5.019
7,TEST_000007,4.05
8,TEST_000008,3.83
9,TEST_000009,4.147
10,TEST_000010,4.995
11,TEST_000011,4.555
12,TEST_000012,4.657
13,TEST_000013,4.454
14,TEST_000014,4.408
15,TEST_000015,4.556
16,TEST_000016,4.454
17,TEST_000017,2.899
18,TEST_000018,2.289
19,TEST_000019,7.429
20,TEST_000020,7.024
21,TEST_000021,4.421
22,TEST_000022,4.391
23,TEST_000023,7.26
24,TEST_000024,5.644
25,TEST_000025,5.033
26,TEST_000026,4.183
27,TEST_000027,2.802
28,TEST_000028,0.467
29,TEST_000029,2.915
30,TEST_000030,1.398
31,TEST_000031,0.474
32,TEST_000032,0.648
33,TEST_000033,0.523
34,TEST_000034,3.464
35,TEST_000035,3.427
36,TEST_000036,4.543
37,TEST_000037,4.634
38,TEST_000038,3.93
39,TEST_000039,4.359
40,TEST_000040,3.621
41,TEST_000041,2.143
42,TEST_000042,2.973
43,TEST_000043,2.96
44,TEST_000044,4.846
45,TEST_000045,3.837
46,TEST_000046,3.948
47,TEST_000047,5.01
48,TEST_000048,5.389
49,TEST_000049,4.101
50,TEST_000050,5.725
51,TEST_000051,3.994
52,TEST_000052,3.791
53,TEST_000053,3.622
54,TEST_000054,3.98
55,TEST_000055,4.741
56,TEST_000056,4.328
57,TEST_000057,4.467
58,TEST_000058,1.587
59,TEST_000059,1.131
60,TEST_000060,1.432
61,TEST_000061,1.067
62,TEST_000062,1.569
63,TEST_000063,1.364
64,TEST_000064,3.849
65,TEST_000065,4.403
66,TEST_000066,3.111
67,TEST_000067,4.322
68,TEST_000068,5.433
69,TEST_000069,4.021
70,TEST_000070,4.337
71,TEST_000071,4.427
72,TEST_000072,4.391
73,TEST_000073,3.912
74,TEST_000074,5.157
75,TEST_000075,3.939
76,TEST_000076,2.696
77,TEST_000077,2.853
78,TEST_000078,3.114
79,TEST_000079,3.214
80,TEST_000080,2.961
81,TEST_000081,2.778
82,TEST_000082,2.96
83,TEST_000083,2.975
84,TEST_000084,2.334
85,TEST_000085,2.834
86,TEST_000086,2.321
87,TEST_000087,3.267
88,TEST_000088,2.611
89,TEST_000089,3.266
90,TEST_000090,3.788
91,TEST_000091,2.844
92,TEST_000092,3.222
93,TEST_000093,3.241
94,TEST_000094,3.277
95,TEST_000095,2.987
96,TEST_000096,0.583
97,TEST_000097,0.886
98,TEST_000098,5.028
99,TEST_000099,4.329
100,TEST_000100,3.62
101,TEST_000101,5.03
102,TEST_000102,5.663
103,TEST_000103,4.246
104,TEST_000104,4.746
105,TEST_000105,4.65
106,TEST_000106,4.485
107,TEST_000107,3.37
108,TEST_000108,4.464
109,TEST_000109,4.499
110,TEST_000110,4.726
111,TEST_000111,4.507
112,TEST_000112,5.949
113,TEST_000113,4.783
114,TEST_000114,4.251
115,TEST_000115,5.258
116,TEST_000116,3.689
117,TEST_000117,4.756
118,TEST_000118,5.834
119,TEST_000119,3.437
120,TEST_000120,4.974
121,TEST_000121,4.457
122,TEST_000122,4.48
123,TEST_000123,4.33
124,TEST_000124,4.214
125,TEST_000125,5.202
126,TEST_000126,3.495
127,TEST_000127,4.983
128,TEST_000128,5.542
129,TEST_000129,4.569
130,TEST_000130,4.492
131,TEST_000131,3.811
132,TEST_000132,4.162
133,TEST_000133,4.123
134,TEST_000134,4.169
135,TEST_000135,5.032
136,TEST_000136,6.245
137,TEST_000137,3.84
138,TEST_000138,4.37
139,TEST_000139,4.567
140,TEST_000140,4.303
141,TEST_000141,5.023
142,TEST_000142,4.653
143,TEST_000143,4.783
144,TEST_000144,4.681
145,TEST_000145,4.054
146,TEST_000146,5.867
147,TEST_000147,4.724
148,TEST_000148,4.743
149,TEST_000149,3.538
150,TEST_000150,4.886
151,TEST_000151,3.767
152,TEST_000152,4.718
153,TEST_000153,4.543
154,TEST_000154,6.403
155,TEST_000155,5.16
156,TEST_000156,4.408
157,TEST_000157,4.554
158,TEST_000158,4.053
159,TEST_000159,4.695
160,TEST_000160,5.287
161,TEST_000161,4.71
162,TEST_000162,4.342
163,TEST_000163,3.932
164,TEST_000164,4.494
165,TEST_000165,4.864
166,TEST_000166,5.182
167,TEST_000167,7.047
168,TEST_000168,4.334
169,TEST_000169,4.8
170,TEST_000170,4.64
171,TEST_000171,3.848
172,TEST_000172,4.113
173,TEST_000173,3.571
174,TEST_000174,4.939
175,TEST_000175,4.997
176,TEST_000176,4.593
177,TEST_000177,5.669
178,TEST_000178,4.562
179,TEST_000179,7.546
180,TEST_000180,4.555
181,TEST_000181,3.365
182,TEST_000182,5.323
183,TEST_000183,3.989
184,TEST_000184,4.552
185,TEST_000185,4.671
186,TEST_000186,4.549
187,TEST_000187,3.495
188,TEST_000188,5.869
189,TEST_000189,3.22
190,TEST_000190,4.91
191,TEST_000191,4.259
192,TEST_000192,4.545
193,TEST_000193,5.39
194,TEST_000194,1.463
195,TEST_000195,1.557
196,TEST_000196,2.289
197,TEST_000197,1.42
198,TEST_000198,1.897
199,TEST_000199,1.681
200,TEST_000200,2.208
201,TEST_000201,2.079
202,TEST_000202,2.314
203,TEST_000203,1.513
204,TEST_000204,2.551
205,TEST_000205,1.537
206,TEST_000206,2.238
207,TEST_000207,2.015
208,TEST_000208,1.657
209,TEST_000209,1.343
210,TEST_000210,1.277
211,TEST_000211,1.009
212,TEST_000212,2.383
213,TEST_000213,2.137
214,TEST_000214,1.611
215,TEST_000215,1.039
216,TEST_000216,1.318
217,TEST_000217,1.68
218,TEST_000218,3.094
219,TEST_000219,2.695
220,TEST_000220,2.873
221,TEST_000221,2.458
222,TEST_000222,5.28
223,TEST_000223,6.949
224,TEST_000224,4.772
225,TEST_000225,7.08
226,TEST_000226,4.457
227,TEST_000227,4.907
228,TEST_000228,5.206
229,TEST_000229,4.302
230,TEST_000230,4.603
231,TEST_000231,3.762
232,TEST_000232,4.315
233,TEST_000233,4.111
234,TEST_000234,3.813
235,TEST_000235,4.363
236,TEST_000236,3.319
237,TEST_000237,6.426
238,TEST_000238,4.753
239,TEST_000239,4.026
240,TEST_000240,3.672
241,TEST_000241,4.187
242,TEST_000242,5.017
243,TEST_000243,5.271
244,TEST_000244,4.829
245,TEST_000245,4.257
246,TEST_000246,4.81
247,TEST_000247,4.787
248,TEST_000248,3.491
249,TEST_000249,4.135
250,TEST_000250,1.928
251,TEST_000251,2.323
252,TEST_000252,2.21
253,TEST_000253,2.93
254,TEST_000254,2.169
255,TEST_000255,1.67
256,TEST_000256,1.746
257,TEST_000257,2.256
258,TEST_000258,1.972
259,TEST_000259,1.955
260,TEST_000260,5.155
261,TEST_000261,4.03
262,TEST_000262,4.741
263,TEST_000263,4.6
264,TEST_000264,4.381
265,TEST_000265,4.211
266,TEST_000266,4.477
267,TEST_000267,4.102
268,TEST_000268,3.936
269,TEST_000269,5.085
270,TEST_000270,5.738
271,TEST_000271,6.341
272,TEST_000272,4.932
273,TEST_000273,3.491
274,TEST_000274,3.049
275,TEST_000275,2.525
276,TEST_000276,2.276
277,TEST_000277,2.262
278,TEST_000278,5.83
279,TEST_000279,3.172
280,TEST_000280,4.836
281,TEST_000281,3.153
282,TEST_000282,2.998
283,TEST_000283,2.18
284,TEST_000284,4.368
285,TEST_000285,2.823
286,TEST_000286,3.63
287,TEST_000287,2.68
288,TEST_000288,3.961
289,TEST_000289,3.901
290,TEST_000290,3.529
291,TEST_000291,3.163
292,TEST_000292,2.651
293,TEST_000293,4.926
294,TEST_000294,3.578
295,TEST_000295,3.621
296,TEST_000296,3.267
297,TEST_000297,2.994
298,TEST_000298,2.449
299,TEST_000299,2.837
300,TEST_000300,2.629
301,TEST_000301,3.825
302,TEST_000302,2.581
303,TEST_000303,3.357
304,TEST_000304,2.927
305,TEST_000305,3.842
306,TEST_000306,4.944
307,TEST_000307,4.88
308,TEST_000308,2.808
309,TEST_000309,3.403
310,TEST_000310,4.818
311,TEST_000311,2.308
312,TEST_000312,2.189
313,TEST_000313,2.404
314,TEST_000314,5.76
315,TEST_000315,5.486
316,TEST_000316,4.063
317,TEST_000317,4.28
318,TEST_000318,5.087
319,TEST_000319,3.293
320,TEST_000320,2.688
321,TEST_000321,2.762
322,TEST_000322,2.764
323,TEST_000323,2.937
324,TEST_000324,2.874
325,TEST_000325,3.278
326,TEST_000326,2.583
327,TEST_000327,2.809
328,TEST_000328,2.862
329,TEST_000329,2.953
330,TEST_000330,2.119
331,TEST_000331,2.158
332,TEST_000332,2.172
333,TEST_000333,2.301
