,ID,Book-Rating
0,TEST_000000,4.851
1,TEST_000001,5.841
2,TEST_000002,5.062
3,TEST_000003,5.124
4,TEST_000004,4.855
5,TEST_000005,4.915
6,TEST_000006,4.789
7,TEST_000007,4.123
8,TEST_000008,3.96
9,TEST_000009,4.248
10,TEST_000010,4.645
11,TEST_000011,4.785
12,TEST_000012,4.655
13,TEST_000013,4.413
14,TEST_000014,4.378
15,TEST_000015,4.737
16,TEST_000016,4.386
17,TEST_000017,2.729
18,TEST_000018,2.357
19,TEST_000019,7.111
20,TEST_000020,6.891
21,TEST_000021,4.057
22,TEST_000022,4.081
23,TEST_000023,6.888
24,TEST_000024,5.105
25,TEST_000025,4.977
26,TEST_000026,4.069
27,TEST_000027,2.949
28,TEST_000028,0.472
29,TEST_000029,2.973
30,TEST_000030,1.493
31,TEST_000031,0.462
32,TEST_000032,0.469
33,TEST_000033,0.429
34,TEST_000034,3.774
35,TEST_000035,4.698
36,TEST_000036,5.1
37,TEST_000037,4.727
38,TEST_000038,4.05
39,TEST_000039,4.351
40,TEST_000040,3.24
41,TEST_000041,2.059
42,TEST_000042,2.914
43,TEST_000043,3.202
44,TEST_000044,4.843
45,TEST_000045,3.826
46,TEST_000046,4.192
47,TEST_000047,5.327
48,TEST_000048,5.318
49,TEST_000049,4.069
50,TEST_000050,5.561
51,TEST_000051,4.068
52,TEST_000052,3.817
53,TEST_000053,3.802
54,TEST_000054,3.779
55,TEST_000055,3.764
56,TEST_000056,3.915
57,TEST_000057,4.496
58,TEST_000058,2.84
59,TEST_000059,2.531
60,TEST_000060,2.772
61,TEST_000061,2.322
62,TEST_000062,2.97
63,TEST_000063,2.464
64,TEST_000064,3.605
65,TEST_000065,4.296
66,TEST_000066,3.048
67,TEST_000067,4.229
68,TEST_000068,5.956
69,TEST_000069,4.207
70,TEST_000070,4.4
71,TEST_000071,3.639
72,TEST_000072,4.48
73,TEST_000073,3.849
74,TEST_000074,5.36
75,TEST_000075,3.728
76,TEST_000076,2.286
77,TEST_000077,2.648
78,TEST_000078,2.972
79,TEST_000079,2.883
80,TEST_000080,2.759
81,TEST_000081,2.611
82,TEST_000082,2.563
83,TEST_000083,2.686
84,TEST_000084,2.396
85,TEST_000085,2.659
86,TEST_000086,1.973
87,TEST_000087,2.812
88,TEST_000088,2.399
89,TEST_000089,2.914
90,TEST_000090,3.441
91,TEST_000091,2.832
92,TEST_000092,2.945
93,TEST_000093,2.854
94,TEST_000094,3.226
95,TEST_000095,2.789
96,TEST_000096,0.752
97,TEST_000097,0.784
98,TEST_000098,4.853
99,TEST_000099,4.203
100,TEST_000100,3.686
101,TEST_000101,5.012
102,TEST_000102,5.806
103,TEST_000103,4.129
104,TEST_000104,4.282
105,TEST_000105,4.299
106,TEST_000106,4.124
107,TEST_000107,3.124
108,TEST_000108,3.656
109,TEST_000109,4.038
110,TEST_000110,4.478
111,TEST_000111,4.512
112,TEST_000112,2.86
113,TEST_000113,4.379
114,TEST_000114,3.879
115,TEST_000115,5.072
116,TEST_000116,3.111
117,TEST_000117,4.404
118,TEST_000118,4.524
119,TEST_000119,2.927
120,TEST_000120,4.81
121,TEST_000121,4.228
122,TEST_000122,4.396
123,TEST_000123,3.873
124,TEST_000124,4.008
125,TEST_000125,4.959
126,TEST_000126,3.049
127,TEST_000127,4.984
128,TEST_000128,4.038
129,TEST_000129,4.074
130,TEST_000130,4.223
131,TEST_000131,3.493
132,TEST_000132,3.661
133,TEST_000133,2.544
134,TEST_000134,3.353
135,TEST_000135,4.831
136,TEST_000136,5.764
137,TEST_000137,2.898
138,TEST_000138,4.15
139,TEST_000139,3.873
140,TEST_000140,3.904
141,TEST_000141,4.871
142,TEST_000142,4.485
143,TEST_000143,3.957
144,TEST_000144,4.326
145,TEST_000145,3.085
146,TEST_000146,2.69
147,TEST_000147,4.589
148,TEST_000148,4.63
149,TEST_000149,3.188
150,TEST_000150,4.209
151,TEST_000151,3.349
152,TEST_000152,4.785
153,TEST_000153,4.294
154,TEST_000154,5.192
155,TEST_000155,4.656
156,TEST_000156,4.002
157,TEST_000157,3.054
158,TEST_000158,3.3
159,TEST_000159,4.308
160,TEST_000160,5.084
161,TEST_000161,4.284
162,TEST_000162,4.364
163,TEST_000163,3.796
164,TEST_000164,4.087
165,TEST_000165,4.611
166,TEST_000166,4.986
167,TEST_000167,6.711
168,TEST_000168,3.895
169,TEST_000169,4.642
170,TEST_000170,4.427
171,TEST_000171,3.463
172,TEST_000172,3.596
173,TEST_000173,3.599
174,TEST_000174,4.633
175,TEST_000175,4.507
176,TEST_000176,4.471
177,TEST_000177,5.289
178,TEST_000178,4.245
179,TEST_000179,6.009
180,TEST_000180,4.028
181,TEST_000181,2.93
182,TEST_000182,5.063
183,TEST_000183,3.744
184,TEST_000184,4.292
185,TEST_000185,4.245
186,TEST_000186,4.387
187,TEST_000187,2.031
188,TEST_000188,4.941
189,TEST_000189,2.301
190,TEST_000190,4.472
191,TEST_000191,4.174
192,TEST_000192,4.227
193,TEST_000193,5.681
194,TEST_000194,1.585
195,TEST_000195,1.663
196,TEST_000196,2.353
197,TEST_000197,1.535
198,TEST_000198,2.153
199,TEST_000199,1.623
200,TEST_000200,2.059
201,TEST_000201,2.065
202,TEST_000202,2.326
203,TEST_000203,1.677
204,TEST_000204,2.476
205,TEST_000205,1.486
206,TEST_000206,2.266
207,TEST_000207,1.449
208,TEST_000208,1.56
209,TEST_000209,1.169
210,TEST_000210,1.266
211,TEST_000211,1.127
212,TEST_000212,2.352
213,TEST_000213,2.144
214,TEST_000214,1.494
215,TEST_000215,1.004
216,TEST_000216,1.343
217,TEST_000217,1.772
218,TEST_000218,3.595
219,TEST_000219,3.678
220,TEST_000220,3.25
221,TEST_000221,2.815
222,TEST_000222,4.847
223,TEST_000223,7.081
224,TEST_000224,4.762
225,TEST_000225,6.959
226,TEST_000226,4.208
227,TEST_000227,4.54
228,TEST_000228,4.66
229,TEST_000229,4.229
230,TEST_000230,4.399
231,TEST_000231,3.758
232,TEST_000232,4.384
233,TEST_000233,4.371
234,TEST_000234,3.46
235,TEST_000235,4.484
236,TEST_000236,3.339
237,TEST_000237,6.465
238,TEST_000238,4.437
239,TEST_000239,3.91
240,TEST_000240,3.186
241,TEST_000241,4.102
242,TEST_000242,5.059
243,TEST_000243,5.106
244,TEST_000244,4.949
245,TEST_000245,4.111
246,TEST_000246,4.884
247,TEST_000247,4.255
248,TEST_000248,3.33
249,TEST_000249,4.038
250,TEST_000250,1.932
251,TEST_000251,2.456
252,TEST_000252,2.185
253,TEST_000253,2.939
254,TEST_000254,1.99
255,TEST_000255,1.955
256,TEST_000256,1.722
257,TEST_000257,2.155
258,TEST_000258,2.163
259,TEST_000259,2.242
260,TEST_000260,4.585
261,TEST_000261,3.924
262,TEST_000262,4.667
263,TEST_000263,4.623
264,TEST_000264,4.403
265,TEST_000265,4.296
266,TEST_000266,4.518
267,TEST_000267,4.32
268,TEST_000268,3.751
269,TEST_000269,4.46
270,TEST_000270,6.29
271,TEST_000271,5.861
272,TEST_000272,5.148
273,TEST_000273,3.702
274,TEST_000274,3.09
275,TEST_000275,1.913
276,TEST_000276,1.879
277,TEST_000277,2.163
278,TEST_000278,5.781
279,TEST_000279,3.87
280,TEST_000280,3.967
281,TEST_000281,3.095
282,TEST_000282,3.143
283,TEST_000283,1.873
284,TEST_000284,4.407
285,TEST_000285,2.831
286,TEST_000286,3.274
287,TEST_000287,2.534
288,TEST_000288,3.691
289,TEST_000289,3.502
290,TEST_000290,3.069
291,TEST_000291,3.476
