,ID,Book-Rating
0,TEST_000000,4.81
1,TEST_000001,5.778
2,TEST_000002,5.29
3,TEST_000003,5.095
4,TEST_000004,4.926
5,TEST_000005,4.856
6,TEST_000006,4.889
7,TEST_000007,3.991
8,TEST_000008,3.912
9,TEST_000009,4.107
10,TEST_000010,4.796
11,TEST_000011,4.691
12,TEST_000012,4.667
13,TEST_000013,4.379
14,TEST_000014,4.46
15,TEST_000015,4.38
16,TEST_000016,4.549
17,TEST_000017,2.877
18,TEST_000018,2.307
19,TEST_000019,7.167
20,TEST_000020,6.719
21,TEST_000021,4.303
22,TEST_000022,4.414
23,TEST_000023,7.066
24,TEST_000024,5.445
25,TEST_000025,5.232
26,TEST_000026,4.189
27,TEST_000027,3.042
28,TEST_000028,0.389
29,TEST_000029,2.945
30,TEST_000030,1.428
31,TEST_000031,0.447
32,TEST_000032,0.469
33,TEST_000033,0.399
34,TEST_000034,3.514
35,TEST_000035,3.947
36,TEST_000036,5.148
37,TEST_000037,4.781
38,TEST_000038,3.957
39,TEST_000039,4.256
40,TEST_000040,3.663
41,TEST_000041,2.263
42,TEST_000042,2.829
43,TEST_000043,3.056
44,TEST_000044,4.748
45,TEST_000045,3.829
46,TEST_000046,4.072
47,TEST_000047,5.054
48,TEST_000048,5.368
49,TEST_000049,4.288
50,TEST_000050,5.648
51,TEST_000051,3.899
52,TEST_000052,3.741
53,TEST_000053,3.706
54,TEST_000054,4.023
55,TEST_000055,4.478
56,TEST_000056,4.371
57,TEST_000057,4.454
58,TEST_000058,1.592
59,TEST_000059,1.257
60,TEST_000060,1.466
61,TEST_000061,1.043
62,TEST_000062,1.595
63,TEST_000063,1.402
64,TEST_000064,4.044
65,TEST_000065,4.372
66,TEST_000066,3.036
67,TEST_000067,4.372
68,TEST_000068,5.476
69,TEST_000069,3.904
70,TEST_000070,4.248
71,TEST_000071,4.084
72,TEST_000072,4.502
73,TEST_000073,4.221
74,TEST_000074,5.163
75,TEST_000075,4.044
76,TEST_000076,2.751
77,TEST_000077,2.85
78,TEST_000078,3.032
79,TEST_000079,3.034
80,TEST_000080,2.999
81,TEST_000081,2.804
82,TEST_000082,2.73
83,TEST_000083,2.75
84,TEST_000084,2.491
85,TEST_000085,2.806
86,TEST_000086,2.07
87,TEST_000087,3.235
88,TEST_000088,2.558
89,TEST_000089,3.27
90,TEST_000090,3.798
91,TEST_000091,2.711
92,TEST_000092,3.212
93,TEST_000093,3.154
94,TEST_000094,3.259
95,TEST_000095,2.963
96,TEST_000096,0.65
97,TEST_000097,0.806
98,TEST_000098,4.953
99,TEST_000099,4.481
100,TEST_000100,3.958
101,TEST_000101,5.248
102,TEST_000102,5.497
103,TEST_000103,4.359
104,TEST_000104,4.696
105,TEST_000105,4.611
106,TEST_000106,4.527
107,TEST_000107,3.631
108,TEST_000108,4.316
109,TEST_000109,4.471
110,TEST_000110,4.786
111,TEST_000111,4.596
112,TEST_000112,5.571
113,TEST_000113,4.64
114,TEST_000114,4.124
115,TEST_000115,5.101
116,TEST_000116,3.348
117,TEST_000117,4.684
118,TEST_000118,5.723
119,TEST_000119,3.435
120,TEST_000120,4.945
121,TEST_000121,4.389
122,TEST_000122,4.953
123,TEST_000123,4.366
124,TEST_000124,4.105
125,TEST_000125,5.076
126,TEST_000126,3.541
127,TEST_000127,5.112
128,TEST_000128,5.341
129,TEST_000129,4.49
130,TEST_000130,4.665
131,TEST_000131,3.688
132,TEST_000132,4.222
133,TEST_000133,4.202
134,TEST_000134,4.14
135,TEST_000135,5.026
136,TEST_000136,6.094
137,TEST_000137,3.662
138,TEST_000138,4.472
139,TEST_000139,4.312
140,TEST_000140,4.119
141,TEST_000141,5.284
142,TEST_000142,4.904
143,TEST_000143,4.675
144,TEST_000144,4.742
145,TEST_000145,3.466
146,TEST_000146,5.345
147,TEST_000147,4.538
148,TEST_000148,4.559
149,TEST_000149,3.668
150,TEST_000150,4.886
151,TEST_000151,3.658
