,ID,Book-Rating
0,TEST_000000,4.834
1,TEST_000001,5.545
2,TEST_000002,5.427
3,TEST_000003,5.18
4,TEST_000004,4.879
5,TEST_000005,4.75
6,TEST_000006,4.802
7,TEST_000007,3.951
8,TEST_000008,4.068
9,TEST_000009,4.229
10,TEST_000010,4.774
11,TEST_000011,4.552
12,TEST_000012,4.36
13,TEST_000013,4.398
14,TEST_000014,4.461
15,TEST_000015,4.348
16,TEST_000016,4.606
17,TEST_000017,2.648
18,TEST_000018,2.287
19,TEST_000019,7.172
20,TEST_000020,6.693
21,TEST_000021,4.453
22,TEST_000022,4.758
23,TEST_000023,7.154
24,TEST_000024,5.378
25,TEST_000025,5.454
26,TEST_000026,4.591
27,TEST_000027,2.781
28,TEST_000028,0.774
29,TEST_000029,2.895
30,TEST_000030,1.365
31,TEST_000031,0.892
32,TEST_000032,1.093
33,TEST_000033,0.845
34,TEST_000034,3.599
35,TEST_000035,4.265
36,TEST_000036,5.59
37,TEST_000037,4.714
38,TEST_000038,4.047
39,TEST_000039,4.405
40,TEST_000040,3.502
41,TEST_000041,2.153
42,TEST_000042,2.899
43,TEST_000043,2.779
44,TEST_000044,4.544
45,TEST_000045,3.928
46,TEST_000046,4.156
47,TEST_000047,4.917
48,TEST_000048,5.261
49,TEST_000049,4.248
50,TEST_000050,5.546
51,TEST_000051,3.796
52,TEST_000052,3.792
53,TEST_000053,4.009
54,TEST_000054,3.91
55,TEST_000055,4.776
56,TEST_000056,4.127
57,TEST_000057,4.531
58,TEST_000058,1.483
59,TEST_000059,1.071
60,TEST_000060,1.519
61,TEST_000061,1.26
62,TEST_000062,1.745
63,TEST_000063,1.575
64,TEST_000064,3.974
65,TEST_000065,4.429
66,TEST_000066,3.234
67,TEST_000067,4.434
68,TEST_000068,5.008
69,TEST_000069,3.921
70,TEST_000070,4.132
71,TEST_000071,4.641
72,TEST_000072,4.487
73,TEST_000073,4.203
74,TEST_000074,5.11
75,TEST_000075,3.52
76,TEST_000076,2.491
77,TEST_000077,2.803
78,TEST_000078,2.81
79,TEST_000079,3.207
80,TEST_000080,2.871
81,TEST_000081,2.33
82,TEST_000082,2.833
83,TEST_000083,2.543
84,TEST_000084,2.652
85,TEST_000085,2.844
86,TEST_000086,2.632
87,TEST_000087,3.113
88,TEST_000088,2.527
89,TEST_000089,2.882
90,TEST_000090,3.312
91,TEST_000091,3.14
92,TEST_000092,3.133
93,TEST_000093,3.207
94,TEST_000094,2.967
95,TEST_000095,2.773
96,TEST_000096,0.623
97,TEST_000097,0.849
98,TEST_000098,4.713
99,TEST_000099,4.278
100,TEST_000100,4.09
101,TEST_000101,5.065
102,TEST_000102,5.191
103,TEST_000103,4.365
104,TEST_000104,4.406
105,TEST_000105,4.32
106,TEST_000106,4.401
107,TEST_000107,3.891
108,TEST_000108,4.247
109,TEST_000109,4.36
110,TEST_000110,4.733
111,TEST_000111,4.377
112,TEST_000112,5.979
113,TEST_000113,4.608
114,TEST_000114,4.263
115,TEST_000115,6.003
116,TEST_000116,3.753
117,TEST_000117,4.579
118,TEST_000118,5.743
119,TEST_000119,3.868
120,TEST_000120,4.825
121,TEST_000121,4.542
122,TEST_000122,4.512
123,TEST_000123,4.438
124,TEST_000124,4.398
125,TEST_000125,6.076
126,TEST_000126,3.802
127,TEST_000127,4.892
128,TEST_000128,5.449
129,TEST_000129,4.714
130,TEST_000130,4.667
131,TEST_000131,3.999
132,TEST_000132,4.304
133,TEST_000133,4.68
134,TEST_000134,4.092
135,TEST_000135,4.684
136,TEST_000136,6.47
137,TEST_000137,4.202
138,TEST_000138,4.494
139,TEST_000139,4.51
140,TEST_000140,4.023
141,TEST_000141,4.786
142,TEST_000142,4.495
143,TEST_000143,4.351
144,TEST_000144,4.481
