,ID,Book-Rating
0,TEST_000000,4.986
1,TEST_000001,5.649
2,TEST_000002,5.24
3,TEST_000003,5.17
4,TEST_000004,5.04
5,TEST_000005,4.899
6,TEST_000006,4.878
7,TEST_000007,4.21
8,TEST_000008,4.087
9,TEST_000009,4.229
10,TEST_000010,4.768
11,TEST_000011,4.655
12,TEST_000012,4.467
13,TEST_000013,4.386
14,TEST_000014,4.561
15,TEST_000015,4.51
16,TEST_000016,4.586
17,TEST_000017,2.793
18,TEST_000018,2.409
19,TEST_000019,7.178
20,TEST_000020,6.818
21,TEST_000021,4.028
22,TEST_000022,4.244
23,TEST_000023,7.092
24,TEST_000024,5.14
25,TEST_000025,5.051
26,TEST_000026,4.025
27,TEST_000027,2.934
28,TEST_000028,0.411
29,TEST_000029,2.899
30,TEST_000030,1.523
31,TEST_000031,0.401
32,TEST_000032,0.614
33,TEST_000033,0.435
34,TEST_000034,3.779
35,TEST_000035,4.537
36,TEST_000036,5.218
37,TEST_000037,4.613
38,TEST_000038,4.051
39,TEST_000039,4.183
40,TEST_000040,3.293
41,TEST_000041,2.056
42,TEST_000042,2.782
43,TEST_000043,2.938
44,TEST_000044,4.786
45,TEST_000045,3.772
46,TEST_000046,4.17
47,TEST_000047,5.026
48,TEST_000048,5.139
49,TEST_000049,4.14
50,TEST_000050,5.536
51,TEST_000051,3.967
52,TEST_000052,3.804
53,TEST_000053,3.934
54,TEST_000054,3.687
55,TEST_000055,3.912
56,TEST_000056,3.796
57,TEST_000057,4.385
58,TEST_000058,2.78
59,TEST_000059,2.257
60,TEST_000060,2.683
61,TEST_000061,2.323
62,TEST_000062,2.987
63,TEST_000063,2.601
64,TEST_000064,3.782
65,TEST_000065,4.441
66,TEST_000066,3.095
67,TEST_000067,4.243
68,TEST_000068,5.239
69,TEST_000069,4.172
70,TEST_000070,4.339
71,TEST_000071,3.653
72,TEST_000072,4.788
73,TEST_000073,4.004
74,TEST_000074,5.211
75,TEST_000075,3.5
76,TEST_000076,2.271
77,TEST_000077,2.675
78,TEST_000078,2.815
79,TEST_000079,2.875
80,TEST_000080,2.734
81,TEST_000081,2.37
82,TEST_000082,2.556
83,TEST_000083,2.483
84,TEST_000084,2.135
85,TEST_000085,2.701
86,TEST_000086,2.166
87,TEST_000087,2.684
88,TEST_000088,2.389
89,TEST_000089,2.909
90,TEST_000090,3.12
91,TEST_000091,2.927
92,TEST_000092,2.966
93,TEST_000093,2.863
94,TEST_000094,2.906
95,TEST_000095,2.794
96,TEST_000096,0.741
97,TEST_000097,0.789
98,TEST_000098,4.608
99,TEST_000099,4.242
100,TEST_000100,3.637
101,TEST_000101,4.837
102,TEST_000102,5.514
103,TEST_000103,4.025
104,TEST_000104,4.511
105,TEST_000105,4.513
106,TEST_000106,4.148
107,TEST_000107,3.553
108,TEST_000108,3.927
109,TEST_000109,4.223
110,TEST_000110,4.625
111,TEST_000111,4.58
112,TEST_000112,3.173
113,TEST_000113,4.657
114,TEST_000114,4.167
115,TEST_000115,5.087
116,TEST_000116,3.517
117,TEST_000117,4.687
118,TEST_000118,4.601
119,TEST_000119,3.447
120,TEST_000120,4.691
121,TEST_000121,4.34
122,TEST_000122,4.476
123,TEST_000123,4.141
124,TEST_000124,4.251
125,TEST_000125,5.146
126,TEST_000126,3.476
127,TEST_000127,5.072
128,TEST_000128,4.209
129,TEST_000129,4.632
130,TEST_000130,4.545
131,TEST_000131,3.691
132,TEST_000132,4.129
133,TEST_000133,3.333
134,TEST_000134,3.69
135,TEST_000135,4.924
136,TEST_000136,6.228
137,TEST_000137,3.684
138,TEST_000138,4.381
139,TEST_000139,4.276
140,TEST_000140,3.965
141,TEST_000141,4.975
142,TEST_000142,4.634
143,TEST_000143,4.122
144,TEST_000144,4.52
145,TEST_000145,3.881
146,TEST_000146,3.112
147,TEST_000147,4.718
148,TEST_000148,4.668
149,TEST_000149,3.512
150,TEST_000150,4.407
151,TEST_000151,3.647
152,TEST_000152,4.904
153,TEST_000153,4.369
154,TEST_000154,4.934
155,TEST_000155,4.994
156,TEST_000156,4.198
157,TEST_000157,3.62
158,TEST_000158,4.013
159,TEST_000159,4.475
160,TEST_000160,5.096
161,TEST_000161,4.486
162,TEST_000162,4.311
163,TEST_000163,3.843
164,TEST_000164,4.164
165,TEST_000165,4.654
166,TEST_000166,5.067
167,TEST_000167,6.757
168,TEST_000168,3.982
169,TEST_000169,4.757
170,TEST_000170,4.425
171,TEST_000171,3.908
172,TEST_000172,3.999
173,TEST_000173,3.866
174,TEST_000174,4.608
175,TEST_000175,4.58
176,TEST_000176,4.527
177,TEST_000177,5.729
178,TEST_000178,4.367
179,TEST_000179,5.929
180,TEST_000180,4.378
181,TEST_000181,3.363
182,TEST_000182,5.387
183,TEST_000183,3.92
184,TEST_000184,4.618
185,TEST_000185,4.388
186,TEST_000186,4.455
187,TEST_000187,2.818
188,TEST_000188,5.539
189,TEST_000189,3.065
190,TEST_000190,4.643
191,TEST_000191,4.242
192,TEST_000192,4.519
193,TEST_000193,4.977
194,TEST_000194,1.648
195,TEST_000195,1.647
196,TEST_000196,2.489
197,TEST_000197,1.573
198,TEST_000198,2.032
199,TEST_000199,1.657
200,TEST_000200,2.077
201,TEST_000201,1.982
202,TEST_000202,2.209
203,TEST_000203,1.648
204,TEST_000204,2.442
205,TEST_000205,1.704
206,TEST_000206,2.233
207,TEST_000207,1.884
208,TEST_000208,1.608
209,TEST_000209,1.337
210,TEST_000210,1.439
211,TEST_000211,1.126
212,TEST_000212,2.26
213,TEST_000213,2.394
214,TEST_000214,1.573
215,TEST_000215,1.224
216,TEST_000216,1.368
217,TEST_000217,1.757
218,TEST_000218,3.445
219,TEST_000219,3.113
220,TEST_000220,3.268
221,TEST_000221,2.944
222,TEST_000222,4.869
223,TEST_000223,6.869
224,TEST_000224,4.706
225,TEST_000225,7.024
226,TEST_000226,4.336
227,TEST_000227,4.731
228,TEST_000228,4.86
229,TEST_000229,4.222
230,TEST_000230,4.405
231,TEST_000231,3.647
232,TEST_000232,4.196
233,TEST_000233,4.212
234,TEST_000234,3.557
235,TEST_000235,4.338
236,TEST_000236,3.177
237,TEST_000237,6.271
238,TEST_000238,4.585
239,TEST_000239,3.996
240,TEST_000240,3.406
241,TEST_000241,4.061
242,TEST_000242,4.97
243,TEST_000243,5.097
244,TEST_000244,4.834
245,TEST_000245,4.243
246,TEST_000246,4.818
247,TEST_000247,4.363
248,TEST_000248,3.61
249,TEST_000249,4.412
250,TEST_000250,2.016
251,TEST_000251,2.124
252,TEST_000252,1.947
253,TEST_000253,2.873
254,TEST_000254,2.079
255,TEST_000255,1.806
256,TEST_000256,1.772
257,TEST_000257,2.295
258,TEST_000258,2.339
259,TEST_000259,2.034
260,TEST_000260,4.86
261,TEST_000261,3.652
262,TEST_000262,4.558
263,TEST_000263,4.558
264,TEST_000264,4.249
265,TEST_000265,4.226
266,TEST_000266,4.439
267,TEST_000267,4.147
268,TEST_000268,3.768
269,TEST_000269,4.77
270,TEST_000270,5.81
271,TEST_000271,6.226
272,TEST_000272,5.105
273,TEST_000273,3.683
274,TEST_000274,2.999
275,TEST_000275,2.525
276,TEST_000276,2.262
277,TEST_000277,2.202
278,TEST_000278,5.766
279,TEST_000279,3.215
280,TEST_000280,3.979
281,TEST_000281,3.054
282,TEST_000282,3.045
283,TEST_000283,2.18
284,TEST_000284,4.503
285,TEST_000285,2.787
286,TEST_000286,3.353
287,TEST_000287,2.585
288,TEST_000288,3.6
289,TEST_000289,3.429
290,TEST_000290,3.16
291,TEST_000291,3.085
292,TEST_000292,2.595
293,TEST_000293,4.038
294,TEST_000294,3.411
295,TEST_000295,3.503
296,TEST_000296,3.077
297,TEST_000297,2.946
298,TEST_000298,2.465
299,TEST_000299,2.727
300,TEST_000300,2.618
301,TEST_000301,3.439
302,TEST_000302,2.459
303,TEST_000303,3.071
304,TEST_000304,2.844
305,TEST_000305,3.43
306,TEST_000306,4.148
307,TEST_000307,4.07
308,TEST_000308,2.552
309,TEST_000309,3.709
310,TEST_000310,4.0
311,TEST_000311,2.264
312,TEST_000312,2.194
313,TEST_000313,2.439
314,TEST_000314,6.089
315,TEST_000315,5.673
316,TEST_000316,4.126
317,TEST_000317,4.27
318,TEST_000318,4.875
319,TEST_000319,3.231
320,TEST_000320,2.81
321,TEST_000321,2.915
322,TEST_000322,2.938
323,TEST_000323,2.776
324,TEST_000324,2.999
325,TEST_000325,3.295
326,TEST_000326,2.484
327,TEST_000327,2.335
328,TEST_000328,2.864
329,TEST_000329,2.236
330,TEST_000330,2.092
331,TEST_000331,2.162
332,TEST_000332,1.977
333,TEST_000333,2.392
334,TEST_000334,1.319
335,TEST_000335,2.852
336,TEST_000336,2.211
337,TEST_000337,1.633
338,TEST_000338,1.673
339,TEST_000339,2.233
340,TEST_000340,1.614
341,TEST_000341,2.019
342,TEST_000342,2.239
343,TEST_000343,2.953
344,TEST_000344,2.471
345,TEST_000345,2.403
346,TEST_000346,2.058
347,TEST_000347,1.785
348,TEST_000348,3.276
349,TEST_000349,2.054
350,TEST_000350,2.085
351,TEST_000351,2.115
352,TEST_000352,2.402
353,TEST_000353,2.013
354,TEST_000354,2.82
355,TEST_000355,2.693
356,TEST_000356,2.303
357,TEST_000357,1.66
358,TEST_000358,2.682
359,TEST_000359,2.101
360,TEST_000360,2.319
361,TEST_000361,2.669
362,TEST_000362,2.326
363,TEST_000363,2.684
364,TEST_000364,1.599
365,TEST_000365,4.707
366,TEST_000366,2.198
367,TEST_000367,1.46
368,TEST_000368,2.436
369,TEST_000369,1.885
370,TEST_000370,2.442
371,TEST_000371,2.599
372,TEST_000372,1.563
373,TEST_000373,2.112
374,TEST_000374,3.586
375,TEST_000375,2.292
376,TEST_000376,2.494
377,TEST_000377,2.524
378,TEST_000378,3.059
379,TEST_000379,2.319
380,TEST_000380,2.085
381,TEST_000381,2.411
382,TEST_000382,2.074
383,TEST_000383,2.483
384,TEST_000384,5.998
385,TEST_000385,6.02
386,TEST_000386,5.674
387,TEST_000387,5.944
388,TEST_000388,6.481
389,TEST_000389,5.219
390,TEST_000390,4.086
391,TEST_000391,4.57
392,TEST_000392,4.467
393,TEST_000393,4.472
394,TEST_000394,4.741
395,TEST_000395,4.098
396,TEST_000396,2.591
397,TEST_000397,2.6
398,TEST_000398,2.262
399,TEST_000399,2.587
400,TEST_000400,2.408
401,TEST_000401,3.032
402,TEST_000402,2.253
403,TEST_000403,2.598
404,TEST_000404,2.764
405,TEST_000405,2.54
406,TEST_000406,2.474
407,TEST_000407,1.797
408,TEST_000408,2.726
409,TEST_000409,3.021
410,TEST_000410,2.346
411,TEST_000411,6.047
412,TEST_000412,6.34
413,TEST_000413,6.499
414,TEST_000414,6.444
415,TEST_000415,6.156
416,TEST_000416,5.495
417,TEST_000417,5.683
418,TEST_000418,5.998
419,TEST_000419,6.076
420,TEST_000420,6.279
421,TEST_000421,6.283
422,TEST_000422,5.267
423,TEST_000423,4.971
424,TEST_000424,4.805
425,TEST_000425,4.726
426,TEST_000426,4.28
427,TEST_000427,4.229
428,TEST_000428,4.786
429,TEST_000429,4.623
430,TEST_000430,6.43
431,TEST_000431,4.774
432,TEST_000432,4.205
433,TEST_000433,4.994
434,TEST_000434,4.393
435,TEST_000435,4.405
436,TEST_000436,1.859
437,TEST_000437,2.499
438,TEST_000438,2.024
439,TEST_000439,2.089
440,TEST_000440,1.584
441,TEST_000441,1.934
442,TEST_000442,2.251
443,TEST_000443,2.075
444,TEST_000444,2.09
445,TEST_000445,1.833
446,TEST_000446,1.665
447,TEST_000447,2.051
448,TEST_000448,2.022
449,TEST_000449,1.849
450,TEST_000450,1.671
451,TEST_000451,1.928
452,TEST_000452,2.371
453,TEST_000453,1.843
454,TEST_000454,2.333
455,TEST_000455,1.442
456,TEST_000456,2.05
457,TEST_000457,3.939
458,TEST_000458,4.933
459,TEST_000459,4.884
460,TEST_000460,4.968
461,TEST_000461,2.16
462,TEST_000462,2.701
463,TEST_000463,2.415
464,TEST_000464,1.693
465,TEST_000465,1.351
466,TEST_000466,1.599
467,TEST_000467,2.286
468,TEST_000468,1.637
469,TEST_000469,1.797
470,TEST_000470,1.919
471,TEST_000471,2.179
472,TEST_000472,5.533
473,TEST_000473,5.983
474,TEST_000474,5.412
475,TEST_000475,5.699
476,TEST_000476,3.379
477,TEST_000477,4.18
478,TEST_000478,4.365
479,TEST_000479,4.272
480,TEST_000480,4.439
481,TEST_000481,4.694
482,TEST_000482,3.945
483,TEST_000483,4.064
484,TEST_000484,5.36
485,TEST_000485,4.474
486,TEST_000486,5.554
487,TEST_000487,1.385
488,TEST_000488,3.739
489,TEST_000489,1.334
490,TEST_000490,1.643
491,TEST_000491,1.836
492,TEST_000492,2.126
493,TEST_000493,1.42
494,TEST_000494,3.437
495,TEST_000495,2.625
496,TEST_000496,2.509
497,TEST_000497,1.399
498,TEST_000498,2.108
499,TEST_000499,1.352
500,TEST_000500,1.925
501,TEST_000501,1.503
502,TEST_000502,2.72
503,TEST_000503,2.363
504,TEST_000504,1.335
505,TEST_000505,4.674
506,TEST_000506,6.783
507,TEST_000507,4.842
508,TEST_000508,4.337
509,TEST_000509,5.5
510,TEST_000510,4.773
511,TEST_000511,5.485
512,TEST_000512,4.177
513,TEST_000513,5.187
514,TEST_000514,4.997
515,TEST_000515,4.524
516,TEST_000516,5.75
517,TEST_000517,6.224
518,TEST_000518,5.386
519,TEST_000519,6.061
520,TEST_000520,6.317
521,TEST_000521,5.345
522,TEST_000522,4.499
523,TEST_000523,6.049
524,TEST_000524,4.982
525,TEST_000525,5.826
526,TEST_000526,5.046
527,TEST_000527,5.634
528,TEST_000528,4.808
529,TEST_000529,3.285
530,TEST_000530,4.876
531,TEST_000531,1.701
532,TEST_000532,2.112
533,TEST_000533,2.159
534,TEST_000534,3.896
535,TEST_000535,3.433
536,TEST_000536,1.812
537,TEST_000537,2.107
538,TEST_000538,3.101
539,TEST_000539,4.397
540,TEST_000540,2.58
541,TEST_000541,1.739
542,TEST_000542,1.56
543,TEST_000543,1.424
544,TEST_000544,1.287
545,TEST_000545,1.338
546,TEST_000546,1.721
547,TEST_000547,1.58
548,TEST_000548,1.315
549,TEST_000549,1.562
550,TEST_000550,2.37
551,TEST_000551,1.424
552,TEST_000552,1.467
553,TEST_000553,1.487
554,TEST_000554,1.868
555,TEST_000555,1.871
556,TEST_000556,1.832
557,TEST_000557,3.749
558,TEST_000558,4.013
559,TEST_000559,5.767
560,TEST_000560,3.84
561,TEST_000561,3.94
562,TEST_000562,6.726
563,TEST_000563,3.555
564,TEST_000564,5.772
565,TEST_000565,4.312
566,TEST_000566,4.787
567,TEST_000567,4.191
568,TEST_000568,4.068
569,TEST_000569,4.743
570,TEST_000570,4.208
571,TEST_000571,3.757
572,TEST_000572,6.38
573,TEST_000573,2.483
574,TEST_000574,5.872
575,TEST_000575,4.372
576,TEST_000576,4.346
577,TEST_000577,4.372
578,TEST_000578,4.049
579,TEST_000579,2.55
580,TEST_000580,4.063
581,TEST_000581,4.465
582,TEST_000582,4.102
583,TEST_000583,6.605
584,TEST_000584,4.239
585,TEST_000585,4.433
586,TEST_000586,3.889
587,TEST_000587,4.113
588,TEST_000588,4.164
589,TEST_000589,2.572
590,TEST_000590,2.763
591,TEST_000591,3.017
592,TEST_000592,2.148
593,TEST_000593,3.497
594,TEST_000594,3.084
595,TEST_000595,3.708
596,TEST_000596,3.639
597,TEST_000597,3.312
598,TEST_000598,3.163
599,TEST_000599,3.791
600,TEST_000600,5.01
601,TEST_000601,6.977
602,TEST_000602,6.757
603,TEST_000603,6.912
604,TEST_000604,6.034
605,TEST_000605,6.406
606,TEST_000606,6.308
607,TEST_000607,6.714
608,TEST_000608,7.542
609,TEST_000609,6.868
610,TEST_000610,6.274
611,TEST_000611,6.323
612,TEST_000612,5.859
613,TEST_000613,6.257
614,TEST_000614,7.539
615,TEST_000615,6.356
616,TEST_000616,6.556
617,TEST_000617,6.977
618,TEST_000618,7.211
619,TEST_000619,4.801
620,TEST_000620,4.12
621,TEST_000621,3.55
622,TEST_000622,4.011
623,TEST_000623,3.786
624,TEST_000624,3.649
625,TEST_000625,3.769
626,TEST_000626,4.129
627,TEST_000627,3.766
628,TEST_000628,3.283
629,TEST_000629,2.335
630,TEST_000630,2.818
631,TEST_000631,2.726
632,TEST_000632,2.538
633,TEST_000633,4.594
634,TEST_000634,3.369
635,TEST_000635,3.94
636,TEST_000636,4.366
637,TEST_000637,4.388
638,TEST_000638,3.361
639,TEST_000639,3.825
640,TEST_000640,3.819
641,TEST_000641,3.567
642,TEST_000642,3.968
643,TEST_000643,3.606
644,TEST_000644,3.013
645,TEST_000645,5.706
646,TEST_000646,3.97
647,TEST_000647,3.51
648,TEST_000648,2.763
649,TEST_000649,5.841
650,TEST_000650,4.721
651,TEST_000651,4.771
652,TEST_000652,5.183
653,TEST_000653,4.467
654,TEST_000654,4.78
655,TEST_000655,3.409
656,TEST_000656,5.288
657,TEST_000657,1.4
658,TEST_000658,1.363
659,TEST_000659,1.654
660,TEST_000660,1.528
661,TEST_000661,1.529
662,TEST_000662,1.79
663,TEST_000663,2.103
664,TEST_000664,1.004
665,TEST_000665,1.79
666,TEST_000666,1.786
667,TEST_000667,1.567
668,TEST_000668,1.496
669,TEST_000669,1.702
670,TEST_000670,1.762
671,TEST_000671,1.618
672,TEST_000672,0.941
673,TEST_000673,1.787
674,TEST_000674,1.528
675,TEST_000675,1.319
676,TEST_000676,2.124
677,TEST_000677,1.9
678,TEST_000678,1.461
679,TEST_000679,1.906
680,TEST_000680,1.713
681,TEST_000681,2.057
682,TEST_000682,1.929
683,TEST_000683,1.346
684,TEST_000684,1.319
685,TEST_000685,1.726
686,TEST_000686,1.628
687,TEST_000687,1.929
688,TEST_000688,1.387
689,TEST_000689,1.74
690,TEST_000690,1.178
691,TEST_000691,1.337
692,TEST_000692,1.786
693,TEST_000693,1.196
694,TEST_000694,1.8
695,TEST_000695,1.552
696,TEST_000696,0.957
697,TEST_000697,1.445
698,TEST_000698,2.418
699,TEST_000699,1.705
700,TEST_000700,1.455
701,TEST_000701,1.477
702,TEST_000702,1.277
703,TEST_000703,1.952
704,TEST_000704,2.024
705,TEST_000705,1.643
706,TEST_000706,1.59
707,TEST_000707,1.513
708,TEST_000708,1.958
709,TEST_000709,1.765
710,TEST_000710,1.683
711,TEST_000711,1.637
712,TEST_000712,2.027
713,TEST_000713,1.454
714,TEST_000714,2.064
715,TEST_000715,1.723
716,TEST_000716,1.851
717,TEST_000717,3.272
718,TEST_000718,4.888
719,TEST_000719,6.588
720,TEST_000720,6.765
721,TEST_000721,4.106
722,TEST_000722,1.39
723,TEST_000723,1.828
724,TEST_000724,1.631
725,TEST_000725,1.854
726,TEST_000726,1.565
727,TEST_000727,1.656
728,TEST_000728,1.86
729,TEST_000729,4.073
730,TEST_000730,3.935
731,TEST_000731,4.375
732,TEST_000732,3.404
733,TEST_000733,5.206
734,TEST_000734,5.004
735,TEST_000735,5.518
736,TEST_000736,5.589
737,TEST_000737,2.764
738,TEST_000738,2.115
739,TEST_000739,1.782
740,TEST_000740,0.245
741,TEST_000741,1.341
742,TEST_000742,2.106
743,TEST_000743,1.806
744,TEST_000744,1.092
745,TEST_000745,3.422
746,TEST_000746,1.935
747,TEST_000747,2.085
748,TEST_000748,1.266
749,TEST_000749,0.297
750,TEST_000750,1.135
751,TEST_000751,0.127
752,TEST_000752,0.906
753,TEST_000753,1.05
754,TEST_000754,1.366
755,TEST_000755,2.016
756,TEST_000756,1.253
757,TEST_000757,1.572
758,TEST_000758,0.322
759,TEST_000759,0.156
760,TEST_000760,2.156
761,TEST_000761,1.366
762,TEST_000762,1.463
763,TEST_000763,4.435
764,TEST_000764,1.176
765,TEST_000765,0.33
766,TEST_000766,0.404
767,TEST_000767,1.927
768,TEST_000768,1.822
769,TEST_000769,1.706
770,TEST_000770,0.339
771,TEST_000771,1.859
772,TEST_000772,0.898
773,TEST_000773,0.977
774,TEST_000774,1.9
775,TEST_000775,2.811
776,TEST_000776,0.314
777,TEST_000777,0.364
778,TEST_000778,0.207
779,TEST_000779,0.415
780,TEST_000780,0.505
781,TEST_000781,2.28
782,TEST_000782,1.045
783,TEST_000783,1.073
784,TEST_000784,0.162
785,TEST_000785,1.568
786,TEST_000786,2.13
787,TEST_000787,0.87
788,TEST_000788,1.242
789,TEST_000789,1.558
790,TEST_000790,2.545
791,TEST_000791,1.825
792,TEST_000792,1.147
793,TEST_000793,2.765
794,TEST_000794,0.718
795,TEST_000795,0.339
796,TEST_000796,0.229
797,TEST_000797,0.99
798,TEST_000798,2.633
799,TEST_000799,2.265
800,TEST_000800,1.719
801,TEST_000801,1.59
802,TEST_000802,2.256
803,TEST_000803,0.853
804,TEST_000804,1.513
805,TEST_000805,2.1
806,TEST_000806,1.228
807,TEST_000807,1.323
808,TEST_000808,1.28
809,TEST_000809,1.932
810,TEST_000810,2.754
811,TEST_000811,1.226
812,TEST_000812,1.464
813,TEST_000813,1.783
814,TEST_000814,1.056
815,TEST_000815,0.968
816,TEST_000816,2.686
817,TEST_000817,1.345
818,TEST_000818,0.307
819,TEST_000819,1.576
820,TEST_000820,1.132
821,TEST_000821,1.79
822,TEST_000822,0.749
823,TEST_000823,1.35
824,TEST_000824,2.9
825,TEST_000825,0.735
826,TEST_000826,1.476
827,TEST_000827,1.318
828,TEST_000828,2.613
829,TEST_000829,2.054
830,TEST_000830,0.345
831,TEST_000831,1.801
832,TEST_000832,1.935
833,TEST_000833,0.532
834,TEST_000834,1.087
835,TEST_000835,0.606
836,TEST_000836,1.077
837,TEST_000837,2.807
838,TEST_000838,0.91
839,TEST_000839,0.253
840,TEST_000840,1.971
841,TEST_000841,1.084
842,TEST_000842,1.047
843,TEST_000843,2.188
844,TEST_000844,1.226
845,TEST_000845,0.749
846,TEST_000846,1.596
847,TEST_000847,1.556
848,TEST_000848,2.197
849,TEST_000849,0.624
850,TEST_000850,0.254
851,TEST_000851,1.538
852,TEST_000852,3.231
853,TEST_000853,1.124
854,TEST_000854,0.145
855,TEST_000855,1.722
856,TEST_000856,0.942
857,TEST_000857,1.51
858,TEST_000858,1.943
859,TEST_000859,1.068
860,TEST_000860,1.111
861,TEST_000861,0.182
862,TEST_000862,8.476
863,TEST_000863,0.567
864,TEST_000864,0.866
865,TEST_000865,2.631
866,TEST_000866,0.141
867,TEST_000867,0.184
868,TEST_000868,2.182
869,TEST_000869,1.577
870,TEST_000870,0.13
871,TEST_000871,0.867
872,TEST_000872,1.835
873,TEST_000873,1.288
874,TEST_000874,1.111
875,TEST_000875,0.13
876,TEST_000876,1.102
