date,PM,temperature,direction,velocity,rain,humidity
01-01 00:00,0.052,0.1548183254344391,0.4108333333333334,0.0332480818414322,0.0,0.8300000000000001
01-01 01:00,0.072,0.1421800947867298,0.1486111111111111,0.0306905370843989,0.0,0.853
01-01 02:00,0.068,0.1737756714060031,0.2038888888888889,0.0409207161125319,0.0,0.802
01-01 03:00,0.064,0.1690363349131121,0.3305555555555555,0.0485933503836317,0.0,0.816
01-01 04:00,0.064,0.1690363349131121,0.0,0.0076726342710997,0.0,0.8270000000000001
01-01 05:00,0.06,0.1437598736176935,0.1763888888888889,0.0153452685421994,0.0,0.858
01-01 06:00,0.068,0.1153238546603475,0.2416666666666666,0.0179028132992327,0.0,0.8720000000000001
01-01 07:00,0.064,0.1706161137440758,0.0,0.0102301790281329,0.0,0.8170000000000001
01-01 08:00,0.068,0.2195892575039494,0.4472222222222222,0.0230179028132992,0.0,0.651
01-01 09:00,0.072,0.2590837282780411,0.9775,0.0358056265984654,0.0,0.509
01-01 10:00,0.064,0.2480252764612954,0.8108333333333333,0.0716112531969309,0.0,0.553
01-01 11:00,0.048,0.2606635071090047,0.8058333333333334,0.0818414322250639,0.0,0.55
01-01 12:00,0.052,0.2764612954186414,0.7583333333333334,0.0588235294117647,0.0,0.484
01-01 13:00,0.064,0.2859399684044234,0.8225000000000001,0.0895140664961636,0.0,0.418
01-01 14:00,0.064,0.3033175355450237,0.8769444444444444,0.0383631713554987,0.0,0.3359999999999999
01-01 15:00,0.048,0.2812006319115324,0.7177777777777777,0.0434782608695652,0.0,0.368
01-01 16:00,0.04,0.2148499210110584,0.0,0.0076726342710997,0.0,0.631
01-01 17:00,0.036,0.1832543443917851,0.1008333333333333,0.0127877237851662,0.0,0.755
01-01 18:00,0.056,0.2022116903633491,0.0,0.0051150895140664,0.0,0.773
01-01 19:00,0.068,0.2164296998420221,0.0,0.0102301790281329,0.0,0.776
01-01 20:00,0.056,0.2338072669826224,0.0,0.0025575447570332,0.0,0.751
01-01 21:00,0.064,0.2401263823064771,0.0,0.0025575447570332,0.0,0.76
01-01 22:00,0.068,0.2480252764612954,0.0469444444444444,0.0153452685421994,0.0,0.741
01-01 23:00,0.076,0.2496050552922591,0.0,0.0102301790281329,0.0,0.782
01-02 00:00,0.056,0.2559241706161137,0.0,0.0,0.0,0.795
01-02 01:00,0.08,0.2622432859399684,0.0,0.0025575447570332,0.0,0.766
01-02 02:00,0.092,0.2654028436018957,0.0,0.0076726342710997,0.0,0.839
01-02 03:00,0.1,0.273301737756714,0.0,0.0102301790281329,0.0,0.868
01-02 04:00,0.096,0.2796208530805687,0.0,0.0,0.0,0.8770000000000001
01-02 05:00,0.108,0.2843601895734597,0.0,0.0051150895140664,0.0,0.88
01-02 06:00,0.108,0.2938388625592417,0.0,0.0051150895140664,0.0,0.883
01-02 07:00,0.128,0.3080568720379147,0.0,0.0051150895140664,0.0,0.846
01-02 08:00,0.14,0.358609794628752,0.0,0.0051150895140664,0.0,0.7320000000000001
01-02 09:00,0.156,0.3854660347551343,0.7274999999999999,0.0281329923273657,0.0,0.657
01-02 10:00,0.164,0.406003159557662,0.7908333333333333,0.0281329923273657,0.0,0.66
01-02 11:00,0.164,0.3902053712480253,0.7752777777777778,0.0741687979539642,0.0,0.6859999999999999
01-02 12:00,0.136,0.4091627172195893,0.7538888888888888,0.0537084398976982,0.0,0.592
01-02 13:00,0.16,0.4218009478672986,0.7855555555555556,0.0537084398976982,0.0,0.5700000000000001
01-02 14:00,0.164,0.4186413902053713,0.8069444444444445,0.0460358056265984,0.0,0.584
01-02 15:00,0.132,0.401263823064771,0.0,0.0051150895140664,0.0,0.685
01-02 16:00,0.124,0.3364928909952607,0.0,0.0051150895140664,0.0,0.851
01-02 17:00,0.168,0.306477093206951,0.0,0.0076726342710997,0.0,0.902
01-02 18:00,0.224,0.2859399684044234,0.0,0.0025575447570332,0.0,0.921
01-02 19:00,0.228,0.2669826224328594,0.0,0.0025575447570332,0.0,0.931
01-02 20:00,0.212,0.2543443917851501,0.0,0.0076726342710997,0.0,0.926
01-02 21:00,0.216,0.2401263823064771,0.0,0.0076726342710997,0.0,0.921
01-02 22:00,0.204,0.2369668246445497,0.0,0.0051150895140664,0.0,0.923
01-02 23:00,0.156,0.2195892575039494,0.0,0.0025575447570332,0.0,0.908
01-03 00:00,0.164,0.2116903633491311,0.0,0.0,0.0,0.907
01-03 01:00,0.196,0.2085308056872038,0.0,0.0051150895140664,0.0,0.902
01-03 02:00,0.204,0.1927330173775671,0.0,0.0025575447570332,0.0,0.8889999999999999
01-03 03:00,0.184,0.1879936808846761,0.0,0.0,0.0,0.8889999999999999
01-03 04:00,0.196,0.1864139020537125,0.0,0.0051150895140664,0.0,0.8889999999999999
01-03 05:00,0.2,0.1800947867298578,0.0,0.0,0.0,0.886
01-03 06:00,0.212,0.1816745655608214,0.0,0.0,0.0,0.8889999999999999
01-03 07:00,0.212,0.2417061611374407,0.0,0.0,0.0,0.916
01-03 08:00,0.276,0.311216429699842,0.0,0.0102301790281329,0.0,0.89
01-03 09:00,0.26,0.4028436018957346,0.0,0.0025575447570332,0.0,0.687
01-03 10:00,0.228,0.4375987361769353,0.6066666666666667,0.0153452685421994,0.0,0.526
01-03 11:00,0.172,0.4470774091627172,0.6180555555555556,0.0639386189258312,0.0,0.435
01-03 12:00,0.2,0.4612954186413902,0.6113888888888889,0.0485933503836317,0.0,0.473
01-03 13:00,0.18,0.4565560821484992,0.5883333333333334,0.0562659846547314,0.0,0.566
01-03 14:00,0.116,0.4518167456556082,0.7427777777777778,0.0332480818414322,0.0,0.5569999999999999
01-03 15:00,0.108,0.4375987361769353,0.0,0.0051150895140664,0.0,0.66
01-03 16:00,0.172,0.39652448657188,0.0,0.0076726342710997,0.0,0.7909999999999999
01-03 17:00,0.2,0.358609794628752,0.0,0.0102301790281329,0.0,0.879
01-03 18:00,0.18,0.3475513428120063,0.0,0.0102301790281329,0.0,0.896
01-03 19:00,0.176,0.358609794628752,0.0,0.0051150895140664,0.0,0.892
01-03 20:00,0.164,0.3649289099526067,0.0,0.0025575447570332,0.0,0.8839999999999999
01-03 21:00,0.156,0.3570300157977883,0.0,0.0051150895140664,0.0,0.902
01-03 22:00,0.164,0.344391785150079,0.0,0.0051150895140664,0.0,0.934
01-03 23:00,0.176,0.368088467614534,0.1422222222222222,0.0127877237851662,0.0,0.914
01-04 00:00,0.184,0.4612954186413902,0.6644444444444444,0.0639386189258312,0.0,0.6920000000000001
01-04 01:00,0.208,0.4344391785150079,0.5086111111111111,0.0306905370843989,0.0,0.785
01-04 02:00,0.208,0.4770932069510269,0.6402777777777778,0.0946291560102301,0.0,0.721
01-04 03:00,0.192,0.4707740916271722,0.6611111111111111,0.0588235294117647,0.0,0.744
01-04 04:00,0.16,0.4628751974723539,0.6841666666666667,0.0485933503836317,0.0,0.765
01-04 05:00,0.152,0.4612954186413902,0.6072222222222222,0.0562659846547314,0.0,0.786
01-04 06:00,0.1,0.4723538704581359,0.6461111111111111,0.0920716112531969,0.0,0.782
01-04 07:00,0.08,0.4691943127962086,0.7344444444444445,0.0690537084398977,0.0,0.798
01-04 08:00,0.076,0.4786729857819906,0.7130555555555556,0.0639386189258312,0.0,0.786
01-04 09:00,0.072,0.4786729857819906,0.8719444444444444,0.0306905370843989,0.0,0.7889999999999999
01-04 10:00,0.068,0.4865718799368089,0.7458333333333333,0.0409207161125319,0.0,0.7470000000000001
01-04 11:00,0.06,0.5023696682464456,0.8219444444444444,0.0255754475703324,0.0,0.687
01-04 12:00,0.116,0.5165876777251186,0.6902777777777778,0.0767263427109974,0.0,0.624
01-04 13:00,0.168,0.5165876777251186,0.6886111111111112,0.0588235294117647,0.0,0.5740000000000001
01-04 14:00,0.18,0.5213270142180095,0.6263888888888889,0.0306905370843989,0.0,0.554
01-04 15:00,0.176,0.5023696682464456,0.7091666666666667,0.0204603580562659,0.0,0.578
01-04 16:00,0.176,0.4028436018957346,0.0,0.0102301790281329,0.0,0.7889999999999999
01-04 17:00,0.196,0.3838862559241706,0.0,0.0102301790281329,0.0,0.892
01-04 18:00,0.232,0.3712480252764613,0.1441666666666666,0.0127877237851662,0.0,0.8989999999999999
01-04 19:00,0.24,0.358609794628752,0.0,0.0076726342710997,0.0,0.912
01-04 20:00,0.252,0.353870458135861,0.0,0.0025575447570332,0.0,0.937
01-04 21:00,0.24,0.3522906793048973,0.0,0.0076726342710997,0.0,0.945
01-04 22:00,0.24,0.3412322274881517,0.0,0.0051150895140664,0.0,0.952
01-04 23:00,0.236,0.3238546603475514,0.0,0.0051150895140664,0.0,0.953
01-05 00:00,0.256,0.3222748815165877,0.0,0.0051150895140664,0.0,0.957
01-05 01:00,0.256,0.334913112164297,0.0,0.0076726342710997,0.0,0.956
01-05 02:00,0.248,0.344391785150079,0.5719444444444445,0.0153452685421994,0.0,0.953
01-05 03:00,0.236,0.3380726698262243,0.0,0.0051150895140664,0.0,0.953
01-05 04:00,0.248,0.3507109004739336,0.0,0.0102301790281329,0.0,0.956
01-05 05:00,0.244,0.358609794628752,0.0,0.0076726342710997,0.0,0.955
01-05 06:00,0.24,0.3570300157977883,0.0,0.0076726342710997,0.0,0.955
01-05 07:00,0.26,0.382306477093207,0.0,0.0102301790281329,0.0,0.957
01-05 08:00,0.276,0.4218009478672986,0.3611111111111111,0.0332480818414322,0.0,0.873
01-05 09:00,0.28,0.4486571879936809,0.47,0.0179028132992327,0.0,0.786
01-05 10:00,0.288,0.4612954186413902,0.6166666666666667,0.0204603580562659,0.0,0.74
01-05 11:00,0.288,0.4707740916271722,0.0,0.0076726342710997,0.0,0.691
01-05 12:00,0.324,0.4834123222748815,0.8861111111111112,0.0153452685421994,0.0,0.667
01-05 13:00,0.304,0.4944707740916272,0.0486111111111111,0.0383631713554987,0.0,0.5459999999999999
01-05 14:00,0.28,0.4849921011058452,0.961388888888889,0.0383631713554987,0.0,0.601
01-05 15:00,0.268,0.4470774091627172,0.0,0.0076726342710997,0.0,0.87
01-05 16:00,0.168,0.4328593996840443,0.0,0.0102301790281329,0.0056818181818181,0.943
01-05 17:00,0.096,0.4265402843601896,0.0,0.0102301790281329,0.0113636363636363,0.941
01-05 18:00,0.088,0.4218009478672986,0.8280555555555557,0.0127877237851662,0.0,0.937
01-05 19:00,0.1,0.4139020537124803,0.0,0.0051150895140664,0.0,0.952
01-05 20:00,0.108,0.4123222748815166,0.0,0.0051150895140664,0.0,0.962
01-05 21:00,0.108,0.4075829383886256,0.9833333333333334,0.0127877237851662,0.0,0.963
01-05 22:00,0.116,0.4091627172195893,0.0,0.0025575447570332,0.0,0.965
01-05 23:00,0.116,0.4123222748815166,0.7183333333333334,0.0127877237851662,0.0,0.965
01-06 00:00,0.12,0.4281200631911532,0.0544444444444444,0.0204603580562659,0.0,0.96
01-06 01:00,0.108,0.4296998420221169,0.1380555555555555,0.0255754475703324,0.0170454545454545,0.92
01-06 02:00,0.132,0.4265402843601896,0.0302777777777777,0.0537084398976982,0.0170454545454545,0.916
01-06 03:00,0.164,0.4170616113744076,0.0025,0.0434782608695652,0.0113636363636363,0.915
01-06 04:00,0.168,0.4075829383886256,0.1061111111111111,0.0409207161125319,0.0170454545454545,0.919
01-06 05:00,0.184,0.4044233807266983,0.0375,0.0332480818414322,0.0113636363636363,0.929
01-06 06:00,0.184,0.4044233807266983,0.0658333333333333,0.0460358056265984,0.0056818181818181,0.933
01-06 07:00,0.188,0.4091627172195893,0.3261111111111111,0.0358056265984654,0.0,0.95
01-06 08:00,0.2,0.4265402843601896,0.0,0.0076726342710997,0.0,0.94
01-06 09:00,0.18,0.4375987361769353,0.3513888888888889,0.0306905370843989,0.0,0.8989999999999999
01-06 10:00,0.184,0.4454976303317536,0.4105555555555556,0.0127877237851662,0.0,0.873
01-06 11:00,0.188,0.4549763033175356,0.0,0.0025575447570332,0.0,0.8400000000000001
01-06 12:00,,0.4707740916271722,0.7397222222222223,0.0358056265984654,0.0,0.816
01-06 13:00,0.156,0.4676145339652449,0.7197222222222223,0.0383631713554987,0.0,0.821
01-06 14:00,0.196,0.4723538704581359,0.4102777777777777,0.0358056265984654,0.0,0.816
01-06 15:00,0.156,,,,,
01-06 16:00,0.116,,,,,
01-06 17:00,0.104,,,,,
01-06 18:00,0.124,,,,,
01-06 19:00,0.132,,,,,
01-06 20:00,0.144,,,,,
01-06 21:00,0.152,,,,,
01-06 22:00,0.144,,,,,
01-06 23:00,,0.4218009478672986,0.0,0.0076726342710997,0.0,0.935
01-07 00:00,,0.4186413902053713,0.8794444444444446,0.0127877237851662,0.0,0.952
01-07 01:00,,0.4218009478672986,0.5566666666666668,0.0153452685421994,0.0,0.956
01-07 02:00,,0.4233807266982622,0.3975,0.0153452685421994,0.0,0.961
01-07 03:00,0.336,0.4218009478672986,0.0,0.0051150895140664,0.0,0.961
01-07 04:00,0.34,0.4265402843601896,0.881388888888889,0.0153452685421994,0.0,0.963
01-07 05:00,0.336,0.4281200631911532,0.5847222222222223,0.0127877237851662,0.0,0.96
01-07 06:00,0.328,0.39652448657188,0.0697222222222222,0.0127877237851662,0.0,0.967
01-07 07:00,0.292,0.401263823064771,0.0,0.0102301790281329,0.0,0.965
01-07 08:00,0.328,0.4296998420221169,0.0,0.0051150895140664,0.0,0.966
01-07 09:00,0.344,0.4533965244865719,0.0,0.0102301790281329,0.0,0.8109999999999999
01-07 10:00,0.32,0.4691943127962086,0.7436111111111111,0.0332480818414322,0.0,0.68
01-07 11:00,0.252,0.4676145339652449,0.7630555555555556,0.0792838874680307,0.0,0.598
01-07 12:00,0.248,0.4834123222748815,0.7783333333333333,0.0818414322250639,0.0,0.553
01-07 13:00,0.284,0.4802527646129542,0.8061111111111111,0.0716112531969309,0.0,0.521
01-07 14:00,0.268,0.4628751974723539,0.8241666666666667,0.0664961636828644,0.0,0.504
01-07 15:00,0.236,0.4581358609794629,0.8972222222222223,0.0230179028132992,0.0,0.508
01-07 16:00,0.2,0.406003159557662,0.9833333333333334,0.0179028132992327,0.0,0.678
01-07 17:00,0.188,0.3981042654028436,0.5919444444444445,0.0127877237851662,0.0,0.763
01-07 18:00,0.14,0.344391785150079,0.0,0.0051150895140664,0.0,0.8770000000000001
01-07 19:00,0.176,0.334913112164297,0.0,0.0076726342710997,0.0,0.8989999999999999
01-07 20:00,0.212,0.3364928909952607,0.0,0.0076726342710997,0.0,0.904
01-07 21:00,0.224,0.3175355450236967,0.0,0.0025575447570332,0.0,0.927
01-07 22:00,0.232,0.3033175355450237,0.0,0.0051150895140664,0.0,0.938
01-07 23:00,0.22,0.2875197472353871,0.0,0.0051150895140664,0.0,0.946
01-08 00:00,0.26,0.2796208530805687,0.0,0.0051150895140664,0.0,0.939
01-08 01:00,0.236,0.2701421800947867,0.0,0.0076726342710997,0.0,0.935
01-08 02:00,0.22,0.2701421800947867,0.0,0.0051150895140664,0.0,0.938
01-08 03:00,0.216,0.2622432859399684,0.0,0.0,0.0,0.931
01-08 04:00,0.188,0.2511848341232228,0.0,0.0051150895140664,0.0,0.928
01-08 05:00,0.196,0.2432859399684044,0.0,0.0025575447570332,0.0,0.917
01-08 06:00,0.212,0.2417061611374407,0.0,0.0025575447570332,0.0,0.917
01-08 07:00,0.176,0.2954186413902054,0.0,0.0025575447570332,0.0,0.938
01-08 08:00,0.216,0.363349131121643,0.0,0.0076726342710997,0.0,0.725
01-08 09:00,0.256,0.406003159557662,0.5377777777777778,0.0332480818414322,0.0,0.554
01-08 10:00,0.244,0.4233807266982622,0.6883333333333334,0.0281329923273657,0.0,0.4679999999999999
01-08 11:00,0.168,0.4407582938388626,0.7558333333333335,0.0485933503836317,0.0,0.39
01-08 12:00,0.1,0.4549763033175356,0.6905555555555556,0.0332480818414322,0.0,0.255
01-08 13:00,0.08,0.4707740916271722,0.9347222222222222,0.0434782608695652,0.0,0.226
01-08 14:00,0.1,0.4612954186413902,0.94,0.0281329923273657,0.0,0.2329999999999999
01-08 15:00,0.096,0.4375987361769353,0.9322222222222224,0.0281329923273657,0.0,0.285
01-08 16:00,0.096,0.3522906793048973,0.0,0.0102301790281329,0.0,0.594
01-08 17:00,0.108,0.315955766192733,0.0,0.0051150895140664,0.0,0.699
01-08 18:00,0.108,0.30173775671406,0.0,0.0025575447570332,0.0,0.751
01-08 19:00,0.132,0.2764612954186414,0.0,0.0025575447570332,0.0,0.8130000000000001
01-08 20:00,0.148,0.2669826224328594,0.0,0.0025575447570332,0.0,0.8450000000000001
01-08 21:00,0.156,0.2527646129541864,0.0,0.0025575447570332,0.0,0.859
01-08 22:00,0.14,0.2511848341232228,0.0,0.0025575447570332,0.0,0.8770000000000001
01-08 23:00,0.136,0.2432859399684044,0.0,0.0,0.0,0.8989999999999999
01-09 00:00,0.148,0.2369668246445497,0.0,0.0051150895140664,0.0,0.913
01-09 01:00,0.144,0.2353870458135861,0.0,0.0,0.0,0.927
01-09 02:00,0.128,0.2306477093206951,0.0,0.0025575447570332,0.0,0.917
01-09 03:00,0.136,0.2306477093206951,0.0,0.0025575447570332,0.0,0.917
01-09 04:00,0.132,0.2353870458135861,0.0,0.0076726342710997,0.0,0.916
01-09 05:00,0.12,0.2353870458135861,0.0,0.0051150895140664,0.0,0.917
01-09 06:00,0.12,0.2353870458135861,0.0,0.0025575447570332,0.0,0.915
01-09 07:00,0.136,0.292259083728278,0.0,0.0,0.0,0.922
01-09 08:00,0.168,0.3522906793048973,0.0,0.0076726342710997,0.0,0.775
01-09 09:00,0.172,0.4186413902053713,0.0,0.0076726342710997,0.0,0.62
01-09 10:00,0.192,0.4439178515007899,0.7358333333333333,0.0281329923273657,0.0,0.465
01-09 11:00,0.208,0.4660347551342812,0.8358333333333333,0.0537084398976982,0.0,0.525
01-09 12:00,0.172,0.4676145339652449,0.7572222222222224,0.0537084398976982,0.0,0.5700000000000001
01-09 13:00,0.148,0.4755134281200632,0.74,0.0409207161125319,0.0,0.559
