date,PM,temperature,direction,velocity,rain,humidity
01-01 00:00,0.032,0.1785150078988941,0.1627777777777778,0.0639386189258312,0.0,0.7420000000000001
01-01 01:00,0.032,0.1769352290679305,0.1780555555555555,0.0613810741687979,0.0,0.733
01-01 02:00,0.048,0.1706161137440758,0.2608333333333333,0.0460358056265984,0.0,0.761
01-01 03:00,0.044,0.1690363349131121,0.2516666666666666,0.0230179028132992,0.0,0.763
01-01 04:00,0.036,0.1658767772511848,0.0,0.0102301790281329,0.0,0.771
01-01 05:00,0.036,0.1706161137440758,0.2002777777777777,0.0383631713554987,0.0,0.78
01-01 06:00,0.04,0.1674565560821485,0.4272222222222223,0.0204603580562659,0.0,0.7739999999999999
01-01 07:00,0.04,0.1848341232227488,0.5233333333333333,0.0153452685421994,0.0,0.76
01-01 08:00,0.052,0.2180094786729857,0.3102777777777778,0.0230179028132992,0.0,0.626
01-01 09:00,0.08,0.2290679304897314,0.0655555555555555,0.0358056265984654,0.0,0.5750000000000001
01-01 10:00,0.092,0.2480252764612954,0.1480555555555555,0.0230179028132992,0.0,0.515
01-01 11:00,0.068,0.2369668246445497,0.2880555555555555,0.0460358056265984,0.0,0.566
01-01 12:00,0.068,0.2511848341232228,0.1627777777777778,0.0434782608695652,0.0,0.537
01-01 13:00,0.052,0.2717219589257504,0.2980555555555556,0.0230179028132992,0.0,0.499
01-01 14:00,0.06,0.2890995260663507,0.4244444444444445,0.0281329923273657,0.0,0.47
01-01 15:00,0.068,0.2764612954186414,0.4688888888888889,0.0255754475703324,0.0,0.503
01-01 16:00,0.048,0.2417061611374407,0.0,0.0051150895140664,0.0,0.554
01-01 17:00,0.072,0.2353870458135861,0.6183333333333333,0.0281329923273657,0.0,0.62
01-01 18:00,0.068,0.2480252764612954,0.5888888888888889,0.0332480818414322,0.0,0.627
01-01 19:00,0.084,0.2543443917851501,0.5277777777777778,0.0332480818414322,0.0,0.657
01-01 20:00,0.064,0.2527646129541864,0.5919444444444445,0.0153452685421994,0.0,0.6689999999999999
01-01 21:00,0.032,0.2575039494470774,0.5572222222222222,0.0153452685421994,0.0,0.648
01-01 22:00,0.04,0.2622432859399684,0.7433333333333334,0.0153452685421994,0.0,0.6589999999999999
01-01 23:00,0.04,0.2669826224328594,0.2147222222222222,0.0127877237851662,0.0,0.677
01-02 00:00,0.052,0.2622432859399684,0.0486111111111111,0.0153452685421994,0.0,0.735
01-02 01:00,0.048,0.2638230647709321,0.0,0.0102301790281329,0.0,0.775
01-02 02:00,0.064,0.2669826224328594,0.5486111111111112,0.0204603580562659,0.0,0.807
01-02 03:00,0.06,0.2654028436018957,0.0230555555555555,0.0230179028132992,0.0,0.8089999999999999
01-02 04:00,0.06,0.2669826224328594,0.9441666666666666,0.0153452685421994,0.0,0.8220000000000001
01-02 05:00,0.088,0.2669826224328594,0.0,0.0076726342710997,0.0,0.828
01-02 06:00,0.088,0.2669826224328594,0.0166666666666666,0.0230179028132992,0.0,0.8350000000000001
01-02 07:00,0.076,0.2875197472353871,0.0,0.0051150895140664,0.0,0.816
